4880,браздодьржатель,Nb,браздодьржатель,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4881,рачитель,Nb,рачітель,2,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589934600
4882,ароматъ,Nb,ароматъ,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4883,желатель,Nb,желатель,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4884,побаратаи,Nb,побаратаі,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4885,высокопрѣстольныи,A-,вьісокопрѣстольньіі,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4886,феодоровичь,Ne,феодоровічь,3,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4887,самодьржьць,Nb,самодьржьць,7,,,,bur-alph,,domo,,,,,,,,,,,,,,,,,,,,,,,pvl-hyp,,,,schism,sergrad,,,,,,,usp-sbor,,,,,1112664965160
4888,воежебы,G-,воежебьі,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4889,пьрвоначальныи,A-,пьрвоначальньіі,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4890,произвести,V-,проізвесті,3,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589934600
4891,тиснение,Nb,тісненіе,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4892,познание,Nb,познаніе,2,,,,bur-alph,,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200
4893,расѣяти,V-,расѣꙗті,4,,,,bur-alph,,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200
4894,сѣмя,Nb,сѣмꙗ,18,,,,bur-alph,,domo,,,,,,,,lav,,mikh,,mstislav-col,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,usp-sbor,,,,,1245540687912
4895,доброплодьныи,A-,доброплодьньіі,3,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,,,,,,146028888072
4896,мъножити,V-,мъножіті,8,,,,bur-alph,,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,usp-sbor,,,,,1245540524040
4897,навыкати,V-,навьікаті,3,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,,,,,,146028888072
4898,въразумляти,V-,въразумлꙗті,5,,,,bur-alph,,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438953512
4899,богомольць,Nb,богомольць,2,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4900,киръ,Nb,кіръ,6,,,,bur-alph,const,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2097176
4901,ясафъ,Ne,ꙗсафъ,2,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4902,семь тысячь,Ma,семьтьісꙗчь,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4903,генварь,Nb,генварь,40,,,,bur-alph,,,drac,,,golitsyn,,,,lav,,,,,,,,nov-sin,,,paz,peter,,pskov_subtitle_added,,,,,,,,,,,suz-lav,,,,,,,275064562248
4904,прѣнесение,Nb,прѣнесеніе,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4905,мощи,Nb,мощі,23,,,,bur-alph,const,domo,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,,,sergrad,,,,stefan,,,,,,,,146299428920
4906,игнатии,Ne,ігнатіі,15,,,,bur-alph,,,,,,,,,,,,,,,,,,nov-sin,,,,,,,,,,,schism,,,,,,,,,,,,,4297064456
4907,богоносьць,Nb,богоносьць,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4908,февраль,Nb,февраль,34,,,,bur-alph,,,drac,,,,,,kur,lav,,,,,,,,nov-sin,,,,,,,,,,,schism,,,,,,suz-lav,,,,,,,279174983752
4909,великомученикъ,Nb,велікомученікъ,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4910,стратилатъ,Nb,стратілатъ,2,,,,bur-alph,,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200
4911,мъногогрѣшьныи,A-,мъногогрѣшьньіі,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4912,федоровъ,Ne,федоровъ,3,,,,bur-alph,,,,dux-grjaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,turch,,,,,,549755814024
4913,бурцовъ,Ne,бурцовъ,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4914,съработьникъ,Nb,съработьнікъ,1,,,,bur-alph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
4915,цѣсарьградъ,Ne,цѣсарьградъ,46,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,,,sergrad,,,,stefan,suz-lav,,,,,,zadon,18013363380240
4916,византия,Ne,візантіꙗ,7,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,,,,,,,,,,268435472
4917,богосъдѣтельныи,A-,богосъдѣтельньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4918,костянтинь,Ne,костꙗнтінь,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4919,флавии,Ne,флавіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4920,тъщание,Nb,тъщаніе,21,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,usp-sbor,,,,,1245540524048
4921,оземьствовати,V-,оземьствоваті,2,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4922,укрѣпляти,V-,укрѣплꙗті,16,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,suz-lav,,usp-sbor,,,,,1382979469328
4923,расширяти,V-,расшірꙗті,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4924,украшати,V-,украшаті,5,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,stefan,suz-lav,,,,,,,412316868624
4925,прѣславьныи,A-,прѣславьньіі,15,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,pvl-hyp,,,,,sergrad,,,,,suz-lav,,usp-sbor,,,,,1383247904784
4926,въздвизати,V-,въздвізаті,3,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suz-lav,,usp-sbor,,,,,1374389534736
4927,прѣвращати,V-,прѣвращаті,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4928,идольскыи,A-,ідольскьіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4929,капище,Nb,капіще,2,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4930,святитель,Nb,свꙗтітель,17,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,usp-sbor,ust-vlad,,,,3444563771408
4931,тъчию,Df,тъчію,33,,,,,const,,,,,,,,,lav,luk-koloc_subtitle_added,,,,,,,,,,,peter,,,pvl-hyp,,,,,sergrad,,,,stefan,,,usp-sbor,,,,,1245842530320
4932,страсть,Nb,страсть,24,,,,,const,domo,,,,,,,,lav,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,,stefan,suz-lav,,usp-sbor,,,,,1512096931888
4933,отънуду,Df,отънуду,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099511627792
4934,осужати,V-,осужаті,6,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
4935,никътоже,Px,нікътоже,82,,,,,const,domo,drac,,,,,,,lav,,,,,,,,nov-sin,,,,,pskov-ivan,pskov_subtitle_added,,,riga-goth,rusprav,,sergrad,,,,stefan,suz-lav,,usp-sbor,ust-vlad,,,,3722866335856
4936,нечьстие,Nb,нечьстіе,4,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099511635984
4937,покупати,V-,покупаті,10,,,,,const,domo,drac,,,golitsyn,,,,,,mikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33392
4938,златьникъ,Nb,златьнікъ,4,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4939,костянтинъ,Ne,костꙗнтінъ,100,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,,,,,,,stefan,suz-lav,,,,,,,412587401232
4940,подвизание,Nb,подвізаніе,6,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108101562384
4941,асия,Ne,асіꙗ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4942,ливия,Ne,лівіꙗ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4943,европия,Ne,европіꙗ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4944,възискание,Nb,възісканіе,11,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108101562384
4945,избьрание,Nb,ізбьраніе,3,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589934608
4946,различьныи,A-,разлічьньіі,32,,,,,const,domo,,,,,,,,lav,,,,,,,,,,,,,,,pvl-hyp,,,,,sergrad,,,,,suz-lav,,usp-sbor,,,,,1383247913008
4947,похвалити,V-,похваліті,27,,,,,const,domo,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,usp-sbor,,,,zadon,19112606572592
4948,македония,Ne,македоніꙗ,3,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4949,больма,Df,больма,3,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,,,,,,,,,,268443664
4950,мысль,Nb,мьісль,41,,,,,const,domo,,,,,,,,lav,,,,,,,,nov-sin,,,,,,pskov_subtitle_added,,,,,,sergrad,shch,,spi,stefan,suz-lav,,usp-sbor,,,,zadon,19198640136240
4951,троада,Ne,троада,2,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4952,вьсемирьныи,A-,вьсемірьньіі,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589934608
4953,фрягъ,Nb,фрꙗгъ,27,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,zadon,17592188149776
4954,абие,Df,абіе,73,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,usp-sbor,,,,,1520420528144
4955,възбудити,V-,възбудіті,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589934608
4956,магистръ,Nb,магістръ,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4957,градьскыи,A-,градьскьіі,19,,,,,const,domo,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589942832
4958,дѣлатель,Nb,дѣлатель,26,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,usp-sbor,,,,,1520418430992
4959,готовити,V-,готовіті,8,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108101562416
4960,кесарь,Nb,кесарь,3,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,,,,,,,,,,268443664
4961,конъста,Ne,конъста,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4962,сыновьць,Nb,сьіновьць,18,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,,,,spi,,suz-lav,,,,,,,343599489040
4963,доманътъ,Ne,доманътъ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4964,вритания,Ne,врітаніꙗ,3,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4965,елена,Ne,елена,8,,,,,const,,,,,,,,kur,,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,,,,,,274880008208
4966,максимияна,Ne,максіміꙗна,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4967,дъщи,Nb,дъщі,37,,,,,const,domo,,,,,,,,lav,,,,,,,,,,,,,,,,,,rusprav,,,,,,,suz-lav,,,,,,,277025398832
4968,диоклитианъ,Ne,діоклітіанъ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4969,царь,Nb,царь,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,schism,,,,,,,,,,,,,4294967312
4970,лукинии,Ne,лукініі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4971,дальматъ,Ne,дальматъ,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4972,дальматовъ,A-,дальматовъ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4973,костянтиновъ,A-,костꙗнтіновъ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4974,галуи,Ne,галуі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4975,глушица,Nb,глушіца,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4976,морьскыи,A-,морьскьіі,10,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,rusprav,,sergrad,,,,,,,usp-sbor,,,,,1110249054224
4977,рыти,V-,рьіті,2,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
4978,напълняти,V-,напълнꙗті,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,,,,,,8589934608
4979,съводити,V-,съводіті,3,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
4980,ровьняти,V-,ровьнꙗті,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4981,уготовати,V-,уготоваті,18,,,,,const,domo,drac,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,,suz-lav,,usp-sbor,,,,,1382981574768
4982,вельможа,Nb,вельможа,32,,,,,const,domo,,,,,,,,lav,luk-koloc_subtitle_added,,,,,,,,,,,,,,,,,,,sergrad,,,,,suz-lav,,usp-sbor,,,,,1382979493936
4983,мегистанъ,Nb,мегістанъ,8,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4984,земьскыи,A-,земьскьіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4985,стрѣльница,Nb,стрѣльніца,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4986,размѣрити,V-,размѣріті,4,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
4987,вънезаапу,Df,вънезаапу,33,,,,,const,,drac,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,stefan,,,usp-sbor,,,,,1245542621264
4988,нора,Nb,нора,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4989,съвыше,Df,съвьіше,6,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,,,,,,420906795024
4990,съпасти#2,V-,съпасті#2,4,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099511635984
4991,похватити,V-,похватіті,5,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,,,,,,,,,,,,,2105360
4992,полетѣти,V-,полетѣті,7,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,spi,,,,,,,,zadon,17660905529360
4993,въкругъ,R-,въкругъ,3,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438953488
4994,възлетѣти,V-,възлетѣті,6,,,,,const,,,,,,,,,,,,,,,,,,,,,,,pskov_subtitle_added,,,,,,sergrad,,,,,,,,,,,zadon,17600910196752
4995,низълетѣти,V-,нізълетѣті,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
4996,одолѣти,V-,одолѣті,35,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,,,,,,,,,spi,,suz-lav,,usp-sbor,,,vest-kur,zadon,27831390183440
4997,изимати,V-,ізіматі,63,,,,,const,,,,,,,,,lav,,,,,,nov-list,,nov-sin,,,,,,,,,,,,,,,,,suz-lav,,usp-sbor,,,,,1374392164368
4998,съзъвати,V-,съзъваті,26,,,,,const,,,,,,,,,lav,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,rusprav,,sergrad,,,,stefan,suz-lav,,usp-sbor,,,,,1522836447248
4999,кънижьникъ,Nb,къніжьнікъ,6,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438961680
5000,порасудити,V-,порасудіті,2,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
5001,седмохълмьныи,A-,седмохълмьньіі,3,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5002,възвеличити,V-,възвелічіті,5,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438961680
5003,въселеная,Nb,въселенаꙗ,15,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,,,,,,420906803216
5004,поколѣбити,V-,поколѣбіті,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5005,въцѣсарити,V-,въцѣсаріті,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5006,площадь,Nb,площадь,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,pskov_subtitle_added,,,,,,,,,,,,,,,,,,134217744
5007,сановьникъ,Nb,сановьнікъ,5,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
5008,оточьныи,A-,оточьньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5009,дославьныи,A-,дославьньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5010,отьчьство,Nb,отьчьство,11,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,usp-sbor,,,,,1245540524048
5011,иподрома,Nb,іподрома,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5012,прѣдивьныи,A-,прѣдівьньіі,6,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099511635984
5013,търгование,Nb,търгованіе,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5014,мокии,Ne,мокіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5015,прѣчудьныи,A-,прѣчудьньіі,7,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108101562384
5016,багъряныи,A-,багърꙗньіі,4,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,spi,,,,,,,,,68987920400
5017,брежение,Nb,бреженіе,3,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
5018,основание,Nb,основаніе,10,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,,,,,,420906803216
5019,кошь,Nb,кошь,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,usp-sbor,,,,,1099511627792
5020,утвьржение,Nb,утвьрженіе,12,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,,stefan,,,usp-sbor,,,,,1237219024912
5021,съхранение,Nb,съхраненіе,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,pvl-hyp,,,,,,,,,,,,,,,,,268435472
5022,единокаменьныи,A-,едінокаменьньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5023,кумиръ,Nb,куміръ,17,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438961680
5024,фригиискыи,A-,фрігііскьіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5025,ключь,Nb,ключь,8,,,,,const,domo,,,,,,,,,,mikh,,,,,,,,,,,,,pvl-hyp,,,rusprav,,,,,,,suz-lav,,usp-sbor,,,,,1376805486640
5026,достохвальныи,A-,достохвальньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5027,прѣукрасити,V-,прѣукрасіті,4,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438953520
5028,объновление,Nb,объновленіе,7,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438961680
5029,тържьство,Nb,тържьство,3,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208
5030,священичьскыи,A-,свꙗщенічьскьіі,15,,,,,const,domo,,,,,,,,,,,,,,,,,,,,,,,,,,,schism,sergrad,,,,,,,,,,,,12884901936
5031,синклитъ,Nb,сінклітъ,4,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5032,лития,Nb,літіꙗ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5033,благодарение,Nb,благодареніе,19,,,,,const,domo,,,,golitsyn,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,,,,,,146028888624
5034,вьсемогущии,A-,вьсемогущіі,6,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,,stefan,suz-lav,,,,,,,412316868624
5035,одигитрия,Nb,одігітріꙗ,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5036,наставьница,Nb,наставьніца,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5037,вьсенепорочьныи,A-,вьсенепорочьньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5038,человѣколюбивыи,A-,человѣколюбівьіі,3,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5039,достояние,Nb,достоꙗніе,12,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,suz-lav,,usp-sbor,,,,,1520418430992
5040,заступити,V-,заступіті,11,,,,,const,,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,,,,spi,,suz-lav,,usp-sbor,,,,,1443109019664
5041,наставляти,V-,наставлꙗті,8,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,,,,stefan,,,,,,,,146028888080
5042,великолѣпие,Nb,веліколѣпіе,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5043,благодарити,V-,благодаріті,23,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergrad,shch,,,stefan,suz-lav,,usp-sbor,,,,,1537598291984
5044,желание,Nb,желаніе,24,,,,,const,domo,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,shch,,,stefan,,,usp-sbor,,,,,1262720393264
5045,стратигъ,Nb,стратігъ,21,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5046,наказатель,Nb,наказатель,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan,,,,,,,,137438953488
5047,храмъ,Nb,храмъ,22,,,,,const,domo,drac,,,,,,,lav,luk-koloc_subtitle_added,,,,,,,nov-sin,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108103684208
5048,испълнение,Nb,іспълненіе,2,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
5049,достоиныи,A-,достоіньіі,41,,,,,const,domo,drac,,,,,,,lav,,,,,,,,nov-sin,,,,peter,,,pvl-hyp,,,,,sergrad,shch,,,stefan,suz-lav,,usp-sbor,,,,,1537902387312
5050,населити,V-,населіті,5,,,,,const,,drac,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108101570640
5051,овъ,Px,овъ,75,,,,,const,domo,drac,,,,,,,lav,,,,,,,,nov-sin,,,,,,,pvl-hyp,,,,,sergrad,,,,stefan,suz-lav,,usp-sbor,,,,,1520688963696
5052,събьрание,Nb,събьраніе,9,,,,,const,domo,,,,,,,,lav,,,,,,,,,,,,,,,,,,,,sergrad,,,,,,,usp-sbor,,,,,1108101570608
5053,богомужьныи,A-,богомужьньіі,1,,,,,const,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
