Ѣво|ѣво|1142|Euchologium Sinaiticum|Prayer and blessing for the house|-s---fv--i|FIXME|Nb
сѫштеі|сѫштеі|249419|Codex Zographensis|John 9|-pppamn-wi|бꙑти|V-
съ|съ|249420|Codex Zographensis|John 9|---------n|съ|R-
н҄имь|німь|249421|Codex Zographensis|John 9|3s---mi--i|и|Pp
ꙇ|і|249422|Codex Zographensis|John 9|---------n|и|C-
рѣшѧ|рѣшѧ|249423|Codex Zographensis|John 9|3paia----i|рещи|V-
емоу|емоу|249424|Codex Zographensis|John 9|3s---md--i|и|Pp
еда|еда|249425|Codex Zographensis|John 9|---------n|еда|Du
ꙇ|і|249426|Codex Zographensis|John 9|---------n|и|Df
мꙑ|мъі|249427|Codex Zographensis|John 9|1p---qn--i|мꙑ|Pp
слѣпи|слѣпі|249428|Codex Zographensis|John 9|-p---mnpsi|слѣпъ|A-
есмъ|есмъ|249429|Codex Zographensis|John 9|1ppia----i|бꙑти|V-
рече|рече|249430|Codex Zographensis|John 9|3saia----i|рещи|V-
же|же|249431|Codex Zographensis|John 9|---------n|же|Df
ꙇмъ|імъ|249432|Codex Zographensis|John 9|3p---md--i|и|Pp
и҃с|іс|249433|Codex Zographensis|John 9|-s---mn--i|исоусъ|Ne
аште|аште|249434|Codex Zographensis|John 9|---------n|аще|G-
бисте|бісте|249435|Codex Zographensis|John 9|2ppsa----i|бꙑти|V-
слѣпи|слѣпі|249436|Codex Zographensis|John 9|-p---mnpsi|слѣпъ|A-
бꙑли|бъілі|249437|Codex Zographensis|John 9|-pspamn-si|бꙑти|V-
не|не|249438|Codex Zographensis|John 9|---------n|не|Df
бисте|бісте|249439|Codex Zographensis|John 9|2ppsa----i|бꙑти|V-
ꙇмѣли|імѣлі|249440|Codex Zographensis|John 9|-pspamn-si|имѣти|V-
грѣха|грѣха|249441|Codex Zographensis|John 9|-s---mg--i|грѣхъ|Nb
нꙑн҄ѣ|нъінѣ|249442|Codex Zographensis|John 9|---------n|нꙑнѣ|Df
же|же|249443|Codex Zographensis|John 9|---------n|же|Df
г҃лете|глете|249444|Codex Zographensis|John 9|2ppia----i|глаголати|V-
ѣко|ѣко|249445|Codex Zographensis|John 9|---------n|ꙗко|G-
видимъ|відімъ|249446|Codex Zographensis|John 9|1ppia----i|видѣти|V-
ꙇ|і|249447|Codex Zographensis|John 9|---------n|и|C-
грѣхъ|грѣхъ|249448|Codex Zographensis|John 9|-s---ma--i|грѣхъ|Nb
в]ашь|вашь|249449|Codex Zographensis|John 9|2s---mn--i|вашь|Ps
прѣбꙑваетъ|прѣбъіваетъ|249450|Codex Zographensis|John 9|3spia----i|прѣбꙑвати|V-
не|не|249455|Codex Zographensis|John 10|---------n|не|Df
въходѧꙇ|въходѧі|249456|Codex Zographensis|John 10|-sppamn-wi|въходити|V-
двьрьми|двьрьмі|249457|Codex Zographensis|John 10|-p---fi--i|двьрь|Nb
въ|въ|249458|Codex Zographensis|John 10|---------n|въ|R-
дворъ|дворъ|249459|Codex Zographensis|John 10|-s---ma--i|дворъ|Nb
овьчиі|овьчіі|249460|Codex Zographensis|John 10|-s---mapti|овьчь|A-
нъ|нъ|249461|Codex Zographensis|John 10|---------n|нъ|C-
прѣлазѧі|прѣлазѧі|249462|Codex Zographensis|John 10|-sppamn-wi|прѣлазити|V-
ꙇноудоу|іноудоу|249463|Codex Zographensis|John 10|---------n|инѫдоу|Df
тъ|тъ|249464|Codex Zographensis|John 10|-s---mn--i|тъ|Pd
тать|тать|249465|Codex Zographensis|John 10|-s---mn--i|тать|Nb
естъ|естъ|249466|Codex Zographensis|John 10|3spia----i|бꙑти|V-
ꙇ|і|249467|Codex Zographensis|John 10|---------n|и|C-
разбоꙇникъ|разбоінікъ|249468|Codex Zographensis|John 10|-s---mn--i|разбоиникъ|Nb
а|а|249469|Codex Zographensis|John 10|---------n|а|C-
въходѧі|въходѧі|249470|Codex Zographensis|John 10|-sppamn-wi|въходити|V-
двьрьми|двьрьмі|249471|Codex Zographensis|John 10|-p---fi--i|двьрь|Nb
пастꙑрь|пастъірь|249472|Codex Zographensis|John 10|-s---mn--i|пастꙑрь|Nb
естъ|естъ|249473|Codex Zographensis|John 10|3spia----i|бꙑти|V-
овцамъ|овцамъ|249474|Codex Zographensis|John 10|-p---fd--i|овьца|Nb
семоу|семоу|249475|Codex Zographensis|John 10|-s---md--i|сь|Pd
двьрьникъ|двьрьнікъ|249476|Codex Zographensis|John 10|-s---mn--i|двьрьникъ|Nb
отвръзаетъ|отвръзаетъ|249477|Codex Zographensis|John 10|3spia----i|отврьзати|V-
ꙇ|і|249478|Codex Zographensis|John 10|---------n|и|C-
овьцѧ|овьцѧ|249479|Codex Zographensis|John 10|-p---fn--i|овьца|Nb
гласъ|гласъ|249480|Codex Zographensis|John 10|-s---ma--i|гласъ|Nb
его|его|249481|Codex Zographensis|John 10|3s---mg--i|и|Pp
слꙑшѧтъ|слъішѧтъ|249482|Codex Zographensis|John 10|3ppia----i|слꙑшати|V-
ꙇ|і|249483|Codex Zographensis|John 10|---------n|и|C-
своѩ|своѧ|249484|Codex Zographensis|John 10|3p---pa--i|свои|Pt
овьцѧ|овьцѧ|249485|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
глашаетъ|глашаетъ|249486|Codex Zographensis|John 10|3spia----i|глашати|V-
по|по|249487|Codex Zographensis|John 10|---------n|по|R-
ꙇмени|імені|249488|Codex Zographensis|John 10|-s---nl--i|имѧ|Nb
ꙇ|і|249489|Codex Zographensis|John 10|---------n|и|C-
изгонитъ|ізгонітъ|249490|Codex Zographensis|John 10|3spia----i|изгонити|V-
ѩ|ѧ|249491|Codex Zographensis|John 10|3p---ma--i|и|Pp
егда|егда|249492|Codex Zographensis|John 10|---------n|ѥгда|Dq
своѩ|своѧ|249493|Codex Zographensis|John 10|3p---pa--i|свои|Pt
овьцѧ|овьцѧ|249494|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
ꙇжденетъ|іжденетъ|249495|Codex Zographensis|John 10|3spia----i|изгънати|V-
прѣдъ|прѣдъ|249496|Codex Zographensis|John 10|---------n|прѣдъ|R-
н҄ими|німі|249497|Codex Zographensis|John 10|3p---fi--i|и|Pp
ходитъ|ходітъ|249498|Codex Zographensis|John 10|3spia----i|ходити|V-
ꙇ|і|249499|Codex Zographensis|John 10|---------n|и|C-
овьцѧ|овьцѧ|249500|Codex Zographensis|John 10|-p---fn--i|овьца|Nb
по|по|249501|Codex Zographensis|John 10|---------n|по|R-
н҄емь|немь|249502|Codex Zographensis|John 10|3s---ml--i|и|Pp
ꙇдѫтъ|ідѫтъ|249503|Codex Zographensis|John 10|3ppia----i|ити|V-
ѣко|ѣко|249504|Codex Zographensis|John 10|---------n|ꙗко|G-
вѣдѧтъ|вѣдѧтъ|249505|Codex Zographensis|John 10|3ppia----i|вѣдѣти|V-
гласъ|гласъ|249506|Codex Zographensis|John 10|-s---ma--i|гласъ|Nb
его|его|249507|Codex Zographensis|John 10|3s---mg--i|и|Pp
по|по|249508|Codex Zographensis|John 10|---------n|по|R-
тоуждемь|тоуждемь|249509|Codex Zographensis|John 10|-s---mlpwi|щоуждь|A-
же|же|249510|Codex Zographensis|John 10|---------n|же|Df
не|не|249511|Codex Zographensis|John 10|---------n|не|Df
ꙇдѫтъ|ідѫтъ|249512|Codex Zographensis|John 10|3ppia----i|ити|V-
нъ|нъ|249513|Codex Zographensis|John 10|---------n|нъ|C-
бѣжѧтъ|бѣжѧтъ|249514|Codex Zographensis|John 10|3ppia----i|бѣжати|V-
отъ|отъ|249515|Codex Zographensis|John 10|---------n|отъ|R-
н҄его|него|249516|Codex Zographensis|John 10|3s---mg--i|и|Pp
ѣко|ѣко|249517|Codex Zographensis|John 10|---------n|ꙗко|G-
не|не|249518|Codex Zographensis|John 10|---------n|не|Df
знаѭтъ|знаѭтъ|249519|Codex Zographensis|John 10|3ppia----i|знати|V-
штюждего|штоуждего|249520|Codex Zographensis|John 10|-s---mgpwi|щоуждь|A-
гласа|гласа|249521|Codex Zographensis|John 10|-s---mg--i|гласъ|Nb
сиѭ|сіѭ|249522|Codex Zographensis|John 10|-s---fa--i|сь|Pd
притъчѫ|прітъчѫ|249523|Codex Zographensis|John 10|-s---fa--i|притъча|Nb
рече|рече|249524|Codex Zographensis|John 10|3saia----i|рещи|V-
ꙇмъ|імъ|249525|Codex Zographensis|John 10|3p---md--i|и|Pp
и҃с|іс|249526|Codex Zographensis|John 10|-s---mn--i|исоусъ|Ne
они|оні|249527|Codex Zographensis|John 10|-p---mn--i|онъ|Pd
же|же|249528|Codex Zographensis|John 10|---------n|же|Df
не|не|249529|Codex Zographensis|John 10|---------n|не|Df
разоумѣшѧ|разоумѣшѧ|249530|Codex Zographensis|John 10|3paia----i|разоумѣти|V-
чьто|чьто|249531|Codex Zographensis|John 10|-s---nn--i|чьто|Pi
бѣашѧ|бѣашѧ|249532|Codex Zographensis|John 10|3piia----i|бꙑти|V-
ѣже|ѣже|249533|Codex Zographensis|John 10|-p---na--i|иже|Pr
г҃лашѧ|глашѧ|249534|Codex Zographensis|John 10|3paia----i|глаголати|V-
ꙇмъ|імъ|249535|Codex Zographensis|John 10|3p---md--i|и|Pp
рече|рече|249536|Codex Zographensis|John 10|3saia----i|рещи|V-
же|же|249537|Codex Zographensis|John 10|---------n|же|Df
ꙇмъ|імъ|249538|Codex Zographensis|John 10|3p---md--i|и|Pp
пакꙑ|пакъі|249539|Codex Zographensis|John 10|---------n|пакꙑ|Df
и҃с|іс|249540|Codex Zographensis|John 10|-s---mn--i|исоусъ|Ne
амин|амін|249541|Codex Zographensis|John 10|---------n|аминъ|I-
амин|амін|249542|Codex Zographensis|John 10|---------n|аминъ|I-
г҃лѭ|глѭ|249543|Codex Zographensis|John 10|1spia----i|глаголати|V-
вамъ|вамъ|249544|Codex Zographensis|John 10|2p---qd--i|вꙑ|Pp
азъ|азъ|249545|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
есмь|есмь|249546|Codex Zographensis|John 10|1spia----i|бꙑти|V-
двьри|двьрі|249547|Codex Zographensis|John 10|-p---fn--i|двьрь|Nb
овьцамъ|овьцамъ|249548|Codex Zographensis|John 10|-p---fd--i|овьца|Nb
вьси|вьсі|249549|Codex Zographensis|John 10|-p---mn--i|вьсь|Px
еликоже|елікоже|249550|Codex Zographensis|John 10|---------n|ѥликоже|Dq
ꙇхъ|іхъ|249551|Codex Zographensis|John 10|3p---mg--i|и|Pp
приде|пріде|249552|Codex Zographensis|John 10|3saia----i|прити|V-
прѣжде|прѣжде|249553|Codex Zographensis|John 10|---------n|прѣжде|R-
мене|мене|249554|Codex Zographensis|John 10|1s---qg--i|азъ|Pp
татие|татіе|249555|Codex Zographensis|John 10|-p---mn--i|тать|Nb
сѫтъ|сѫтъ|249556|Codex Zographensis|John 10|3ppia----i|бꙑти|V-
ꙇ|і|249557|Codex Zographensis|John 10|---------n|и|C-
разбоꙇници|разбоініці|249558|Codex Zographensis|John 10|-p---mn--i|разбоиникъ|Nb
нъ|нъ|249559|Codex Zographensis|John 10|---------n|нъ|C-
не|не|249560|Codex Zographensis|John 10|---------n|не|Df
послоушашѧ|послоушашѧ|249561|Codex Zographensis|John 10|3paia----i|послоушати|V-
ꙇхъ|іхъ|249562|Codex Zographensis|John 10|3p---mg--i|и|Pp
овьцѧ|овьцѧ|249563|Codex Zographensis|John 10|-p---fn--i|овьца|Nb
азъ|азъ|249564|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
есмь|есмь|249565|Codex Zographensis|John 10|1spia----i|бꙑти|V-
двьри|двьрі|249566|Codex Zographensis|John 10|-p---fn--i|двьрь|Nb
мъноѭ|мъноѭ|249567|Codex Zographensis|John 10|1s---qi--i|азъ|Pp
аште|аште|249568|Codex Zographensis|John 10|---------n|аще|G-
къто|къто|249569|Codex Zographensis|John 10|-s---qn--i|къто|Px
вьнидетъ|вьнідетъ|249570|Codex Zographensis|John 10|3spia----i|вънити|V-
с҃петъ|спетъ|249571|Codex Zographensis|John 10|3spia----i|съпасти#1|V-
сѧ|сѧ|249572|Codex Zographensis|John 10|3s---qa--i|себе|Pk
ꙇ|і|249573|Codex Zographensis|John 10|---------n|и|C-
вьнидетъ|вьнідетъ|249574|Codex Zographensis|John 10|3spia----i|вънити|V-
ꙇ|і|249575|Codex Zographensis|John 10|---------n|и|C-
изидетъ|ізідетъ|249576|Codex Zographensis|John 10|3spia----i|изити|V-
ꙇ|і|249577|Codex Zographensis|John 10|---------n|и|C-
пажить|пажіть|249578|Codex Zographensis|John 10|-s---fa--i|пажить|Nb
обрѧштетъ|обрѧштетъ|249579|Codex Zographensis|John 10|3spia----i|обрѣсти|V-
тать|тать|249580|Codex Zographensis|John 10|-s---mn--i|тать|Nb
не|не|249581|Codex Zographensis|John 10|---------n|не|Df
приходитъ|пріходітъ|249582|Codex Zographensis|John 10|3spia----i|приходити|V-
нъ|нъ|249583|Codex Zographensis|John 10|---------n|нъ|C-
да|да|249584|Codex Zographensis|John 10|---------n|да|G-
оукрадетъ|оукрадетъ|249585|Codex Zographensis|John 10|3spia----i|оукрасти|V-
ꙇ|і|249586|Codex Zographensis|John 10|---------n|и|C-
оубиетъ|оубіетъ|249587|Codex Zographensis|John 10|3spia----i|оубити|V-
ꙇ|і|249588|Codex Zographensis|John 10|---------n|и|C-
погоубитъ|погоубітъ|249589|Codex Zographensis|John 10|3spia----i|погоубити|V-
азъ|азъ|249590|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
придъ|прідъ|249591|Codex Zographensis|John 10|1saia----i|прити|V-
да|да|249592|Codex Zographensis|John 10|---------n|да|G-
живота|жівота|249593|Codex Zographensis|John 10|-s---mg--i|животъ|Nb
ꙇмѫтъ|імѫтъ|249594|Codex Zographensis|John 10|3ppia----i|имѣти|V-
азъ|азъ|249595|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
есмь|есмь|249596|Codex Zographensis|John 10|1spia----i|бꙑти|V-
пастꙑрь|пастъірь|249597|Codex Zographensis|John 10|-s---mn--i|пастꙑрь|Nb
добрꙑ|добръі|249598|Codex Zographensis|John 10|-s---mnpwi|добръ|A-
пастꙑрь|пастъірь|249599|Codex Zographensis|John 10|-s---mn--i|пастꙑрь|Nb
добрꙑ|добръі|249600|Codex Zographensis|John 10|-s---mnpwi|добръ|A-
полагаетъ|полагаетъ|249601|Codex Zographensis|John 10|3spia----i|полагати|V-
д҃шѫ|дшѫ|249602|Codex Zographensis|John 10|-s---fa--i|доуша|Nb
своѭ|своѭ|249603|Codex Zographensis|John 10|3s---fa--i|свои|Pt
за|за|249604|Codex Zographensis|John 10|---------n|за|R-
овьцѧ|овьцѧ|249605|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
а|а|249606|Codex Zographensis|John 10|---------n|а|C-
наꙇмьникъ|наімьнікъ|249607|Codex Zographensis|John 10|-s---mn--i|наимьникъ|Nb
ꙇже|іже|249608|Codex Zographensis|John 10|-s---mn--i|иже|Pr
нѣстъ|нѣстъ|249609|Codex Zographensis|John 10|3spia----i|не бꙑти|V-
пастꙑр҄ь|пастъірь|249610|Codex Zographensis|John 10|-s---mn--i|пастꙑрь|Nb
емоуже|емоуже|249611|Codex Zographensis|John 10|-s---md--i|иже|Pr
не|не|249612|Codex Zographensis|John 10|---------n|не|Df
сѫтъ|сѫтъ|249613|Codex Zographensis|John 10|3ppia----i|бꙑти|V-
овьцѧ|овьцѧ|249614|Codex Zographensis|John 10|-p---fn--i|овьца|Nb
своѩ|своѧ|249615|Codex Zographensis|John 10|3p---fn--i|свои|Pt
видитъ|відітъ|249616|Codex Zographensis|John 10|3spia----i|видѣти|V-
влька|влька|249617|Codex Zographensis|John 10|-s---mg--i|влькъ|Nb
грѧдѫшта|грѧдѫшта|249618|Codex Zographensis|John 10|-sppamg-si|грѧсти|V-
ꙇ|і|249619|Codex Zographensis|John 10|---------n|и|C-
оставл҄ѣетъ|оставлѣетъ|249620|Codex Zographensis|John 10|3spia----i|оставлꙗти|V-
овьцѧ|овьцѧ|249621|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
ꙇ|і|249622|Codex Zographensis|John 10|---------n|и|C-
бѣгаетъ|бѣгаетъ|249623|Codex Zographensis|John 10|3spia----i|бѣгати|V-
ꙇ|і|249624|Codex Zographensis|John 10|---------n|и|C-
влькъ|влькъ|249625|Codex Zographensis|John 10|-s---mn--i|влькъ|Nb
расхꙑтитъ|расхъітітъ|249626|Codex Zographensis|John 10|3spia----i|расхꙑтити|V-
ѩ|ѧ|249627|Codex Zographensis|John 10|3p---fa--i|и|Pp
ꙇ|і|249628|Codex Zographensis|John 10|---------n|и|C-
распѫдитъ|распѫдітъ|249629|Codex Zographensis|John 10|3spia----i|распѫдити|V-
овьцѧ|овьцѧ|249630|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
а|а|249631|Codex Zographensis|John 10|---------n|а|C-
наꙇмьникъ|наімьнікъ|249632|Codex Zographensis|John 10|-s---mn--i|наимьникъ|Nb
бѣжитъ|бѣжітъ|249633|Codex Zographensis|John 10|3spia----i|бѣжати|V-
ѣко|ѣко|249634|Codex Zographensis|John 10|---------n|ꙗко|G-
наꙇмьникъ|наімьнікъ|249635|Codex Zographensis|John 10|-s---mn--i|наимьникъ|Nb
естъ|естъ|249636|Codex Zographensis|John 10|3spia----i|бꙑти|V-
ꙇ|і|249637|Codex Zographensis|John 10|---------n|и|C-
не брѣжетъ|не брѣжетъ|249638|Codex Zographensis|John 10|3spia----i|небрѣщи|V-
о|о|249639|Codex Zographensis|John 10|---------n|о|R-
овьцахъ|овьцахъ|249640|Codex Zographensis|John 10|-p---fl--i|овьца|Nb
Азъ|азъ|249641|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
есмь|есмь|249642|Codex Zographensis|John 10|1spia----i|бꙑти|V-
пастꙑрь|пастъірь|249643|Codex Zographensis|John 10|-s---mn--i|пастꙑрь|Nb
добрꙑ|добръі|249644|Codex Zographensis|John 10|-s---mnpwi|добръ|A-
ꙇ|і|249645|Codex Zographensis|John 10|---------n|и|C-
знаѭ|знаѭ|249646|Codex Zographensis|John 10|1spia----i|знати|V-
моѩ|моѧ|249647|Codex Zographensis|John 10|1p---pa--i|мои|Ps
ꙇ|і|249648|Codex Zographensis|John 10|---------n|и|C-
знаѭтъ|знаѭтъ|249649|Codex Zographensis|John 10|3ppia----i|знати|V-
мѧ|мѧ|249650|Codex Zographensis|John 10|1s---qa--i|азъ|Pp
моѩ|моѧ|249651|Codex Zographensis|John 10|1p---fn--i|мои|Ps
ѣкоже|ѣкоже|249652|Codex Zographensis|John 10|---------n|ꙗкоже|Dq
знаетъ|знаетъ|249653|Codex Zographensis|John 10|3spia----i|знати|V-
мѧ|мѧ|249654|Codex Zographensis|John 10|1s---qa--i|азъ|Pp
о҃ць|оць|249655|Codex Zographensis|John 10|-s---mn--i|отьць|Nb
ꙇ|і|249656|Codex Zographensis|John 10|---------n|и|C-
азъ|азъ|249657|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
знаѭ|знаѭ|249658|Codex Zographensis|John 10|1spia----i|знати|V-
о҃ца|оца|249659|Codex Zographensis|John 10|-s---mg--i|отьць|Nb
ꙇ|і|249660|Codex Zographensis|John 10|---------n|и|C-
д҃шѫ|дшѫ|249661|Codex Zographensis|John 10|-s---fa--i|доуша|Nb
моѭ|моѭ|249662|Codex Zographensis|John 10|1s---fa--i|мои|Ps
полагаѭ|полагаѭ|249663|Codex Zographensis|John 10|1spia----i|полагати|V-
за|за|249664|Codex Zographensis|John 10|---------n|за|R-
овьцѧ|овьцѧ|249665|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
ꙇ|і|249666|Codex Zographensis|John 10|---------n|и|C-
инꙑ|інъі|249667|Codex Zographensis|John 10|-p---pa--i|инъ|Px
овцѧ|овцѧ|249668|Codex Zographensis|John 10|-p---fa--i|овьца|Nb
ꙇмамь|імамь|249669|Codex Zographensis|John 10|1spia----i|имѣти|V-
ѩже|ѧже|249670|Codex Zographensis|John 10|-p---fn--i|иже|Pr
не|не|249671|Codex Zographensis|John 10|---------n|не|Df
сѫтъ|сѫтъ|249672|Codex Zographensis|John 10|3ppia----i|бꙑти|V-
отъ|отъ|249673|Codex Zographensis|John 10|---------n|отъ|R-
двора|двора|249674|Codex Zographensis|John 10|-s---mg--i|дворъ|Nb
сего|сего|249675|Codex Zographensis|John 10|-s---og--i|сь|Pd
ꙇ|і|249676|Codex Zographensis|John 10|---------n|и|C-
тꙑ|тъі|249677|Codex Zographensis|John 10|-p---fa--i|тъ|Pd
ми|мі|249678|Codex Zographensis|John 10|1s---qd--i|азъ|Pp
подобаетъ|подобаетъ|249679|Codex Zographensis|John 10|3spia----i|подобати|V-
привести|прівесті|249680|Codex Zographensis|John 10|--pna----i|привести|V-
ꙇ|і|249681|Codex Zographensis|John 10|---------n|и|C-
глас|глас|249682|Codex Zographensis|John 10|-s---ma--i|гласъ|Nb
моі|моі|249683|Codex Zographensis|John 10|1s---ma--i|мои|Ps
оуслꙑшѧтъ|оуслъішѧтъ|249684|Codex Zographensis|John 10|3ppia----i|оуслꙑшати|V-
ꙇ|і|249685|Codex Zographensis|John 10|---------n|и|C-
бѫдетъ|бѫдетъ|249686|Codex Zographensis|John 10|3sfia----i|бꙑти|V-
едино|едіно|249687|Codex Zographensis|John 10|-s---nn--i|ѥдинъ|Ma
стадо|стадо|249688|Codex Zographensis|John 10|-s---nn--i|стадо|Nb
ꙇ|і|249689|Codex Zographensis|John 10|---------n|и|C-
единъ|едінъ|249690|Codex Zographensis|John 10|-s---mn--i|ѥдинъ|Ma
пастꙑрь|пастъірь|249691|Codex Zographensis|John 10|-s---mn--i|пастꙑрь|Nb
сего|сего|249692|Codex Zographensis|John 10|-s---ng--i|сь|Pd
ради|раді|249693|Codex Zographensis|John 10|---------n|ради|R-
мѧ|мѧ|249694|Codex Zographensis|John 10|1s---qa--i|азъ|Pp
о҃ць|оць|249695|Codex Zographensis|John 10|-s---mn--i|отьць|Nb
л҄юбитъ|любітъ|249696|Codex Zographensis|John 10|3spia----i|любити|V-
ѣко|ѣко|249697|Codex Zographensis|John 10|---------n|ꙗко|G-
азъ|азъ|249698|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
полагаѭ|полагаѭ|249699|Codex Zographensis|John 10|1spia----i|полагати|V-
д҃шѫ|дшѫ|249700|Codex Zographensis|John 10|-s---fa--i|доуша|Nb
моѭ|моѭ|249701|Codex Zographensis|John 10|1s---fa--i|мои|Ps
да|да|249702|Codex Zographensis|John 10|---------n|да|G-
пакꙑ|пакъі|249703|Codex Zographensis|John 10|---------n|пакꙑ|Df
приімѫ|пріімѫ|249704|Codex Zographensis|John 10|1spia----i|приѩти|V-
ѭ|ѭ|249705|Codex Zographensis|John 10|3s---fa--i|и|Pp
Никътоже|нікътоже|249706|Codex Zographensis|John 10|-s---qn--i|никътоже|Px
възъметъ|възъметъ|249707|Codex Zographensis|John 10|3spia----i|възѧти|V-
еѩ|еѧ|249708|Codex Zographensis|John 10|3s---fg--i|и|Pp
отъ|отъ|249709|Codex Zographensis|John 10|---------n|отъ|R-
мене|мене|249710|Codex Zographensis|John 10|1s---qg--i|азъ|Pp
нъ|нъ|249711|Codex Zographensis|John 10|---------n|нъ|C-
азъ|азъ|249712|Codex Zographensis|John 10|1s---qn--i|азъ|Pp
полагаѭ|полагаѭ|249713|Codex Zographensis|John 10|1spia----i|полагати|V-
о|о|249714|Codex Zographensis|John 10|---------n|о|R-
с[ебѣ|себѣ|249715|Codex Zographensis|John 10|3s---ql--i|себе|Pk
область|область|249716|Codex Zographensis|John 10|-s---fa--i|область|Nb
ꙇмамь|імамь|249717|Codex Zographensis|John 10|1spia----i|имѣти|V-
положити|положіті|249718|Codex Zographensis|John 10|--pna----i|положити|V-
ѭ|ѭ|249719|Codex Zographensis|John 10|3s---fa--i|и|Pp
ꙇ|і|249720|Codex Zographensis|John 10|---------n|и|C-
область|область|249721|Codex Zographensis|John 10|-s---fa--i|область|Nb
ꙇмамь|імамь|249722|Codex Zographensis|John 10|1spia----i|имѣти|V-
пакꙑ|пакъі|249723|Codex Zographensis|John 10|---------n|пакꙑ|Df
приѩти|пріѧті|249724|Codex Zographensis|John 10|--pna----i|приѩти|V-
ѭ|ѭ|249725|Codex Zographensis|John 10|3s---fa--i|и|Pp
сьѭ|сьѭ|249726|Codex Zographensis|John 10|-s---fa--i|сь|Pd
заповѣдь|заповѣдь|249727|Codex Zographensis|John 10|-s---fa--i|заповѣдь|Nb
приѩхъ|пріѧхъ|249728|Codex Zographensis|John 10|1saia----i|приѩти|V-
отъ|отъ|249729|Codex Zographensis|John 10|---------n|отъ|R-
о҃ца|оца|249730|Codex Zographensis|John 10|-s---mg--i|отьць|Nb
моего|моего|249731|Codex Zographensis|John 10|1s---og--i|мои|Ps
расп҄ьр҄ѣ|распьрѣ|249732|Codex Zographensis|John 10|-s---fn--i|распьрꙗ|Nb
же|же|249733|Codex Zographensis|John 10|---------n|же|Df
пакꙑ|пакъі|249734|Codex Zographensis|John 10|---------n|пакꙑ|Df
бꙑс|бъіс|249735|Codex Zographensis|John 10|3saia----i|бꙑти|V-
въ|въ|249736|Codex Zographensis|John 10|---------n|въ|R-
ꙇюдѣꙇхъ|іюдѣіхъ|249737|Codex Zographensis|John 10|-p---ml--i|июдеи|Nb
за|за|249738|Codex Zographensis|John 10|---------n|за|R-
словеса|словеса|249739|Codex Zographensis|John 10|-p---na--i|слово|Nb
си|сі|249740|Codex Zographensis|John 10|-p---na--i|сь|Pd
г҃лахѫ|глахѫ|249741|Codex Zographensis|John 10|3piia----i|глаголати|V-
же|же|249742|Codex Zographensis|John 10|---------n|же|Df
мнози|мнозі|249743|Codex Zographensis|John 10|-p---mnpsi|мъногъ|A-
отъ|отъ|249744|Codex Zographensis|John 10|---------n|отъ|R-
н҄ихъ|ніхъ|249745|Codex Zographensis|John 10|3p---mg--i|и|Pp
бѣсъ|бѣсъ|249746|Codex Zographensis|John 10|-s---mn--i|бѣсъ|Nb
ꙇматъ|іматъ|249747|Codex Zographensis|John 10|3spia----i|имѣти|V-
ꙇ|і|249748|Codex Zographensis|John 10|---------n|и|C-
неꙇстовъ|неістовъ|249749|Codex Zographensis|John 10|-s---mnpsi|неистовъ|A-
естъ|естъ|249750|Codex Zographensis|John 10|3spia----i|бꙑти|V-
чьто|чьто|249751|Codex Zographensis|John 10|-s---na--i|чьто|Pi
его|его|249752|Codex Zographensis|John 10|3s---mg--i|и|Pp
послоушаете|послоушаете|249753|Codex Zographensis|John 10|2ppia----i|послоушати|V-
ꙇни|іні|249754|Codex Zographensis|John 10|-p---mn--i|инъ|Px
г҃лахѫ|глахѫ|249755|Codex Zographensis|John 10|3piia----i|глаголати|V-
сиі|сіі|249756|Codex Zographensis|John 10|-p---mn--i|сь|Pd
г҃ли|глі|249757|Codex Zographensis|John 10|-p---mn--i|глаголъ|Nb
не|не|249758|Codex Zographensis|John 10|---------n|не|Df
сѫтъ|сѫтъ|249759|Codex Zographensis|John 10|3ppia----i|бꙑти|V-
бѣсъноуѭштаего|бѣсъноуѭштаего|249760|Codex Zographensis|John 10|-sppamg-wi|бѣсьновати|V-
сѧ|сѧ|249761|Codex Zographensis|John 10|3s---qa--i|себе|Pk
еда|еда|249762|Codex Zographensis|John 10|---------n|еда|G-
бѣсъ|бѣсъ|249763|Codex Zographensis|John 10|-s---mn--i|бѣсъ|Nb
можетъ|можетъ|249764|Codex Zographensis|John 10|3spia----i|мощи|V-
слѣпомъ|слѣпомъ|249765|Codex Zographensis|John 10|-p---mdpsi|слѣпъ|A-
очи|очі|249766|Codex Zographensis|John 10|-d---na--i|око|Nb
