вь,R-,---------n,,111
н҄его,Pp,3s---mg--i,,64
етери,Px,-p---mn--i,,1287
же,Df,---------n,,20
отъ,R-,---------n,,80
н҄ихъ,Pp,3p---mg--i,,64
ꙇдѫ,V-,3paia----i,,671
къ,R-,---------n,,59
фарисѣомъ,Nb,-p---md--i,,929
ꙇ,C-,---------n,,13
рѣшѧ,V-,3paia----i,,106
ꙇмъ,Pp,3p---md--i,,64
еже,Pr,-s---na--i,,96
сътворири,V-,-p---mn--i,,73
ꙇ҃с,Ne,---------n,,343
събърашѧ,V-,3paia----i,,233
же,Df,---------n,,20
архиереі,Nb,-p---mn--i,,943
ꙇ,C-,---------n,,13
фарисѣі,Nb,-p---mn--i,,929
съборъ,Nb,-s---ma--i,,4629
ꙇ,C-,---------n,,13
г҃лаахѫ,V-,3piia----i,,102
чьто,Pi,-s---na--i,,134
сътворимъ,V-,1ppia----i,,73
ѣко,G-,---------n,,115
ч҃къ,Nb,-s---mn--i,,211
сь,R-,-s---mn--i,,92
знамениѣ,Nb,-p---na--i,,1288
многа,A-,-p---napsi,,49
творитъ,V-,3spia----i,,637
аште,G-,---------n,,248
оставимъ,V-,1ppia----i,,669
і,C-,---------n,,13
тако,Df,---------n,,48
вьси,Px,-p---mn--i,,54
вѣрѫ,Nb,-s---fa--i,,506
ꙇмѫтъ,V-,3ppia----i,,9
въ,R-,---------n,,111
н҄ь,Pp,3s---ma--i,,64
ꙇ,C-,---------n,,13
придѫтъ,V-,3ppia----i,,221
римл҄ѣне,Nb,-p---mn--i,,3176
ꙇ,C-,---------n,,13
възъмѫтъ,V-,3ppia----i,,606
і,C-,---------n,,13
мѣсто,Nb,-s---na--i,,113
ѩзꙑкъ,Nb,-s---mn--i,,44
единъ,Ma,-s---mn--i,,243
же,Df,---------n,,20
отъ,R-,---------n,,80
н҄ихъ,Pp,3p---mg--i,,64
каꙇафа,Ne,-s---mn--i,,1900
архиереі,Nb,-s---mn--i,,943
сꙑ,V-,-sppaon-si,,18
лѣтоу,Nb,-s---nd--i,,50
томоу,Pd,-s---od--i,,105
рече,V-,3saia----i,,106
ꙇмъ,Pp,3p---md--i,,64
вꙑ,Pp,2p---qn--i,,266
не,Df,---------n,,8
вѣсте,V-,2ppia----i,,138
ничесоже,Px,-s---ng--i,,657
ни,C-,---------n,,157
помꙑшл҄ѣете,V-,2ppia----i,,1501
ѣко,G-,---------n,,115
добрѣе,Df,-s---nncti,,33
естъ,V-,3spia----i,,18
вамъ,Pp,2p---qd--i,,266
да,G-,---------n,,366
единъ,Ma,-s---mn--i,,243
ч҃къ,Nb,-s---mn--i,,211
оумьр҄етъ,V-,3spia----i,,1068
за,R-,---------n,,726
л҄юди,Nb,-p---ma--i,,564
а,C-,---------n,,85
не,Df,---------n,,8
вьсь,Px,-s---ma--i,,54
ѩзꙑкъ,Nb,-s---ma--i,,44
погꙑбнетъ,V-,3spia----i,,1117
сего,Pd,-s---ng--i,,47
же,Df,---------n,,20
о,R-,---------n,,1
себѣ,Pk,3s---ql--i,,21
не,Df,---------n,,8
рече,V-,3saia----i,,106
нъ,C-,---------n,,11
архиереі,Nb,-s---mn--i,,943
сꙑ,V-,-sppaon-si,,18
лѣтоу,Nb,-s---nd--i,,50
томоу,Pd,-s---od--i,,105
прорече,V-,3saia----i,,1204
ѣко,G-,---------n,,115
хотѣаше,V-,3siia----i,,301
и҃с,Ne,-s---mn--i,,343
оумьрѣти,V-,--pna----i,,1068
за,R-,---------n,,726
л҄юди,Nb,-p---ma--i,,564
ꙇ,C-,---------n,,13
не,Df,---------n,,8
тъкъмо,Df,---------n,,1234
за,R-,---------n,,726
л҄юди,Nb,-p---ma--i,,564
нъ,C-,---------n,,11
і,C-,---------n,,13
да,Df,---------n,,591
чѧда,Nb,-p---na--i,,876
б҃жиѣ,A-,-p---napsi,,239
съберетъ,V-,3spia----i,,233
расточенаа,V-,-suppfn-wi,,1883
въ,R-,---------n,,111
едино,Ma,-s---na--i,,243
Ѡтъ,R-,---------n,,80
того,Pd,-s---mg--i,,105
же,Df,---------n,,20
дьне,Nb,-s---mg--i,,523
съвѣшташѧ,V-,3paia----i,,1572
да,G-,---------n,,366
ꙇ,C-,3s---ma--i,,13
бѫ,V-,3ppsa----i,,18
оубили,V-,-pspamn-si,,1144
ꙇ҃с,Ne,-s---mn--i,,343
же,Df,---------n,,20
къ,R-,---------n,,59
томоу,Pd,-s---nd--i,,105
не,Df,---------n,,8
ѣвѣ,Df,---------n,,770
хождааше,V-,3siia----i,,1036
въ,R-,---------n,,111
ꙇюдеꙇхъ,Nb,-p---ml--i,,2043
нъ,C-,---------n,,11
ꙇде,V-,3saia----i,,671
отътѫдоу,Df,---------n,,1039
въ,R-,---------n,,111
странѫ,Nb,-s---fa--i,,1009
близъ,R-,---------n,,581
въ,R-,---------n,,111
поустꙑн҄и,Nb,-s---fl--i,,1192
въ,R-,---------n,,111
ефреомъ,Nb,-p---md--i,,0
нарицаемъ,V-,-spppma-si,,68
градъ,Nb,-s---ma--i,,718
ꙇ,C-,---------n,,13
тоу,Df,---------n,,177
живѣаше,V-,3siia----i,,388
съ,R-,---------n,,92
оученикꙑ,Nb,-p---mi--i,,359
своꙇми,Pt,3p---qi--i,,217
Бѣ,V-,3siia----i,,18
же,Df,---------n,,20
близъ,R-,---------n,,581
пасха,Nb,-s---fn--i,,1897
ꙇюдеꙇска,A-,-s---fnpsi,,1587
ꙇ,C-,---------n,,13
вьзидѫ,V-,3paia----i,,1316
мⸯнози,A-,-p---mnpsi,,49
въ,R-,---------n,,111
ꙇ҃лмъ,Ne,-s---ma--i,,717
отъ,R-,---------n,,80
странꙑ,Nb,-s---fg--i,,1009
прѣжде,R-,---------n,,216
пасхꙑ,Nb,-s---fg--i,,1897
да,G-,---------n,,366
очистѧтъ,V-,3ppia----i,,539
сѧ,Pk,3s---qa--i,,21
Ꙇ,C-,---------n,,13
искахѫ,V-,3piia----i,,114
же,Df,---------n,,20
и҃са,Ne,-s---mg--i,,343
ꙇ,C-,---------n,,13
г҃лахѫ,V-,3piia----i,,102
къ,R-,---------n,,59
себѣ,Pk,3s---qd--i,,21
въ,R-,---------n,,111
цръкъве,Nb,-s---fl--i,,38
стоѩште,V-,-pppamn-si,,774
чьто,Pi,-s---nn--i,,134
сѧ,Pk,3s---qa--i,,21
мьнитъ,V-,3spia----i,,166
вамъ,Pp,2p---qd--i,,266
ѣко,G-,---------n,,115
не,Df,---------n,,8
ꙇматъ,V-,3spia----i,,9
ли,Du,---------n,,752
прити,V-,--pna----i,,221
въ,R-,---------n,,111
праздьникъ,Nb,-s---ma--i,,1901
дашѧ,V-,3paia----i,,116
бо,Df,---------n,,94
архиереі,Nb,-p---mn--i,,943
ꙇ,C-,---------n,,13
фарисѣі,Nb,-p---mn--i,,929
заповѣдь,Nb,-s---fa--i,,603
да,G-,---------n,,366
аште,G-,---------n,,248
къто,Px,-s---qn--i,,250
оштютитъ,V-,3spia----i,,1863
і,C-,---------n,,13
къде,Du,---------n,,993
бѫдетъ,V-,3sfia----i,,18
повѣсте,V-,2ppia----i,,5394
да,G-,---------n,,366
ꙇмѫтъ,V-,3ppia----i,,9
і,C-,---------n,,13
Ꙇ҃с,Ne,-s---mn--i,,343
же,Df,---------n,,20
прѣжде,R-,---------n,,216
шести,Ma,-s---fl--i,,146
дьнъ,Nb,-p---mg--i,,523
пасхꙑ,Nb,-s---fg--i,,1897
приде,V-,3saia----i,,221
въ,R-,---------n,,111
витаниѭ,Ne,-s---fa--i,,1685
ꙇдеже,Dq,---------n,,798
бѣ,V-,3siia----i,,18
лазарь,Ne,-s---mn--i,,2909
оумьрꙑ,Nb,-s---mnpwi,,445
егоже,Pr,-s---mg--i,,96
въскрѣси,V-,3saia----i,,615
отъ,R-,---------n,,80
мрътвꙑхъ,A-,-p---mgpwi,,996
и҃с,Ne,-s---mn--i,,343
сътворишѧ,V-,3paia----i,,73
же,Df,---------n,,20
емоу,Pp,3s---md--i,,64
вечерѫ,Nb,-s---fa--i,,1769
тоу,Df,---------n,,177
ꙇ,C-,---------n,,13
марⸯта,Nb,-s---mg--i,,4504
слоужааше,V-,3siia----i,,976
лазарь,Ne,-s---mn--i,,2909
же,Df,---------n,,20
единъ,Ma,-s---mn--i,,243
бѣ,V-,3siia----i,,18
отъ,R-,---------n,,80
вьзлежѧштихъ,V-,-pppamg-wi,,1043
съ,R-,---------n,,92
н҄имь,Pp,3s---mi--i,,64
Мариѣ,Ne,-s---fn--i,,663
же,Df,---------n,,20
приімъши,V-,-dupana-si,,165
ливрѫ,Nb,1spia----i,,0
хризмꙑ,Nb,-s---fg--i,,2336
нарда,Nb,-s---mg--i,,3179
пистикиѩ,Nb,-s---fg--i,,2338
многоцѣннꙑ,A-,-s---fgpsi,,0
помаза,V-,3saia----i,,794
ноѕѣ,Nb,-d---fa--i,,716
ꙇ҃свѣ,A-,-d---rapsi,,1398
ꙇ,C-,---------n,,13
отръ,V-,3saia----i,,2689
власꙑ,Nb,-p---mi--i,,720
своꙇми,Pt,3p---qi--i,,217
ноѕѣ,Nb,-d---fa--i,,716
его,Pp,3s---mg--i,,64
храмина,Nb,-s---fn--i,,912
же,Df,---------n,,20
ꙇсплъни,V-,3saia----i,,1383
сѧ,Pk,3s---qa--i,,21
отъ,R-,---------n,,80
вон҄ѧ,Nb,-s---fg--i,,3180
хризмьнꙑѩ,A-,-s---fgpwi,,2339
Г҃ла,V-,3saia----i,,102
же,Df,---------n,,20
единъ,Ma,-s---mn--i,,243
отъ,R-,---------n,,80
оученикъ,Nb,-p---mg--i,,359
его,Pp,3s---mg--i,,64
ꙇюда,Ne,-s---mn--i,,1113
симонъ,Ne,-s---mn--i,,1104
ꙇскариотьскꙑ,A-,-s---mnpwi,,1114
ꙇже,Pr,-s---mn--i,,96
і,C-,---------n,,13
хотѣаше,V-,3siia----i,,301
прѣдати,V-,--pna----i,,679
чесо,Px,-s---ng--i,,1479
ради,R-,---------n,,560
хризма,Nb,-s---fn--i,,2336
си,Pd,-s---fn--i,,47
не,Df,---------n,,8
продана,V-,-suppfn-si,,1378
бꙑстъ,V-,3saia----i,,18
на,R-,---------n,,117
трьхъ,Ma,-p---ml--i,,145
сътѣхъ,Nb,-p---ml--i,,0
пѣнѧзь,Nb,-p---mg--i,,1581
ꙇ,C-,---------n,,13
дана,V-,-suppfn-si,,116
ништимъ,A-,-p---pdpwi,,1189
се,Pd,---------n,,47
же,Df,---------n,,20
рече,V-,3saia----i,,106
не,Df,---------n,,8
ѣко,G-,---------n,,115
о,R-,---------n,,1
ништихъ,Nb,-p---nl--i,,3551
печааше,V-,3siia----i,,817
сѧ,Pk,3s---qa--i,,21
нъ,C-,---------n,,11
ѣко,G-,---------n,,115
тать,Nb,-s---mn--i,,802
бѣ,V-,3siia----i,,18
ꙇ,C-,---------n,,13
ковьчежьць,Nb,-p---mg--i,,1862
ꙇмꙑ,V-,-sppamn-si,,9
ꙇ,C-,---------n,,13
въметаемаа,A-,-p---napwi,,0
ношааше,V-,3siia----i,,329
рече,V-,3saia----i,,106
же,Df,---------n,,20
и҃с,Ne,-s---mn--i,,343
не,Df,---------n,,8
дѣі,V-,2spma----i,,709
еѩ,Pp,3s---fg--i,,64
да,G-,---------n,,366
вь,R-,---------n,,111
дьнь,Nb,-s---ma--i,,523
погребениѣ,Nb,-s---ng--i,,1909
моего,Ps,1s---ng--i,,447
събл҄юдетъ,V-,3spia----i,,424
ѭ,Pp,3s---fa--i,,64
ништѧѩ,A-,-p---mapwi,,1189
бо,Df,---------n,,94
вьсегда,Df,---------n,,1908
съ,R-,---------n,,92
собоѭ,Pk,3s---qi--i,,21
ꙇмате,V-,2ppia----i,,9
а,C-,---------n,,85
мене,Pp,1s---qg--i,,440
не,Df,---------n,,8
вьсегда,Df,---------n,,1908
ꙇмате,V-,2ppia----i,,9
Разоумѣ,V-,3saia----i,,1260
же,Df,---------n,,20
народъ,Nb,-s---mn--i,,627
многъ,A-,-s---mnpsi,,49
отъ,R-,---------n,,80
ꙇюдеі,Nb,-p---mn--i,,2043
ѣко,G-,---------n,,115
тоу,Df,---------n,,177
естъ,V-,3spia----i,,18
ꙇ,C-,---------n,,13
придѫ,V-,3paia----i,,221
не,Df,---------n,,8
и҃са,Ne,-s---mg--i,,343
ради,R-,---------n,,560
тъкъмо,Df,---------n,,1234
нъ,C-,---------n,,11
да,Df,---------n,,591
ꙇ,C-,---------n,,13
лазарѣ,Ne,-s---mg--i,,2909
видѧтъ,V-,3ppia----i,,479
егоже,Pr,-s---mg--i,,96
въскрѣси,V-,3saia----i,,615
отъ,R-,---------n,,80
мрътвъꙇхъ,A-,-p---mgpwi,,996
съвѣшташѧ,V-,3paia----i,,1572
же,Df,---------n,,20
архиереі,Nb,-p---mn--i,,943
до,R-,---------n,,187
ꙇ,C-,---------n,,13
лазарѣ,Ne,-s---ml--i,,2909
оубиѭтъ,V-,3ppia----i,,1144
ѣко,G-,---------n,,115
мнози,A-,-p---mnpsi,,49
его,Pp,3s---mg--i,,64
ради,R-,---------n,,560
ꙇдѣахѫ,V-,3piia----i,,671
ꙇюдѣі,Nb,-p---mn--i,,2043
ꙇ,C-,---------n,,13
вѣровахѫ,V-,3piia----i,,968
въ,R-,---------n,,111
ꙇ҃са,Ne,-s---mg--i,,343
Въ,R-,---------n,,111
оутрѣꙇ,A-,-s---mapti,,844
же,Df,---------n,,20
дьнь,Nb,-s---ma--i,,523
народъ,Nb,-s---mn--i,,627
многъ,A-,-s---mnpsi,,49
пришьдꙑ,Nb,-s---fg--i,,1780
въ,R-,---------n,,111
праздьникъ,Nb,-s---ma--i,,1901
слꙑшавъше,V-,-pupamn-si,,689
ѣко,G-,---------n,,115
и҃с,Ne,-s---mn--i,,343
грѧдетъ,V-,3spia----i,,958
въ,R-,---------n,,111
ꙇ҃лмъ,Ne,-s---ma--i,,717
приѩшѧ,V-,3paia----i,,165
ваꙇ,V-,2spma----i,,0
отъ,R-,---------n,,80
финикъ,Nb,-p---mg--i,,3182
ꙇ,C-,---------n,,13
изидѫ,V-,3paia----i,,684
противѫ,R-,---------n,,1026
емоу,Pp,3s---md--i,,64
ꙇ,C-,---------n,,13
зъваахѫ,V-,3piia----i,,1084
г҃лѭште,V-,-pppamn-si,,102
ѡсанна,I-,---------n,,1672
благословенъ,A-,-s---mnpsi,,1673
грѧдꙙи,V-,-sppamn-wi,,958
въ,R-,---------n,,111
ꙇмѧ,Nb,-s---na--i,,442
г҃не,A-,-s---napsi,,1674
ц҃рь,Nb,-s---mn--i,,275
ꙇздраꙇлевъ,A-,-s---mnpsi,,1118
Ѡбрѣте,V-,3saia----i,,225
же,Df,---------n,,20
и҃с,Ne,-s---mn--i,,343
осьлѧ,Nb,-s---na--i,,1660
вьсѣде,V-,3saia----i,,1665
на,R-,---------n,,117
н҄е,Df,---------n,,8
ѣкоже,Dq,---------n,,88
естъ,V-,3spia----i,,18
псано,V-,-suppnn-si,,32
не,Df,---------n,,8
боꙇ,V-,2spma----i,,1163
сѧ,Pk,3s---qa--i,,21
дъшти,Nb,-s---fv--i,,1067
сионова,A-,-s---fvpsi,,1664
се,I-,---------n,,419
ц҃рь,Nb,-s---mn--i,,275
твоі,Ps,2s---mn--i,,307
грѧдетъ,V-,3spia----i,,958
сѣдѧ,V-,-sppamn-si,,1041
на,R-,---------n,,117
жрѣбѧте,Nb,-s---nl--i,,1662
осъл҄и,A-,-s---qlpsi,,3183
Сихъ,Pd,-p---ng--i,,47
же,Df,---------n,,20
не,Df,---------n,,8
разоумѣшѧ,V-,3paia----i,,1260
оученици,Nb,-p---mn--i,,359
его,Pp,3s---mg--i,,64
прѣжде,Df,---------n,,5
нъ,C-,---------n,,11
егда,Dq,---------n,,300
прослави[тъ,V-,3spia----i,,392
сѧ,Pk,3s---qa--i,,21
и҃с,Ne,-s---mn--i,,343
тогда,Df,---------n,,673
помѣнѫшѧ,V-,3paia----i,,1957
ѣко,G-,---------n,,115
си,Pd,-p---nn--i,,47
бѣшѧ,V-,3piia----i,,18
о,R-,---------n,,1
н҄емь,Pp,3s---ml--i,,64
псана,V-,-puppnn-si,,0
ꙇ,C-,---------n,,13
си,Pd,-p---na--i,,47
сътворишѧ,V-,3paia----i,,73
емоу,Pp,3s---md--i,,64
съвѣдѣтел҄ьствовааше,V-,3siia----i,,1810
народъ,Nb,-s---mn--i,,627
ꙇже,Pr,-s---mn--i,,96
бѣ,V-,3siia----i,,18
съ,R-,---------n,,92
н҄имь,Pp,3s---mi--i,,64
егда,Dq,---------n,,300
лазарѣ,Ne,-s---ml--i,,2909
възгласи,V-,3saia----i,,124
отъ,R-,---------n,,80
гроба,Nb,-s---mg--i,,1799
ꙇ,C-,---------n,,13
въскрѣси,V-,3saia----i,,615
его,Pp,3s---mg--i,,64
отъ,R-,---------n,,80
мрътвꙑхъ,A-,-p---mgpwi,,996
сего,Pd,-s---ng--i,,47
ради,R-,---------n,,560
ꙇ,C-,---------n,,13
противѫ,Df,---------n,,1872
ꙇзиде,V-,3saia----i,,684
емоу,Pp,3s---md--i,,64
народъ,Nb,-s---mn--i,,627
ѣко,G-,---------n,,115
слꙑшашѧ,V-,3paia----i,,689
сътворьша,V-,-dupamn-si,,73
знамениѣ,Nb,-s---ng--i,,1288
фарисѣі,Nb,-p---mg--i,,929
же,Df,---------n,,20
рѣшѧ,V-,3paia----i,,106
къ,R-,---------n,,59
себѣ,Pk,3s---ql--i,,21
видите,V-,2ppia----i,,479
ѣко,G-,---------n,,115
никааже,V-,3siia----i,,0
польза,Nb,-s---fn--i,,1519
естъ,V-,3spia----i,,18
се,Pk,---------n,,21
вьсь,Px,-s---ma--i,,54
миръ,Nb,-s---ma--i,,284
по,R-,---------n,,77
н҄емь,Pp,3s---ml--i,,64
ꙇде,V-,3saia----i,,671
Бѣахѫ,V-,3piia----i,,18
же,Df,---------n,,20
еллини,Nb,-p---mn--i,,212
етери,Px,-p---mn--i,,1287
отъ,R-,---------n,,80
въшьдъшихъ,V-,-pupamg-wi,,0
да,G-,---------n,,366
поклонѧтъ,V-,3ppia----i,,1434
сѧ,Pk,3s---qa--i,,21
въ,R-,---------n,,111
праздьникъ,Nb,-s---ma--i,,1901
сиі,Pd,-p---mn--i,,47
же,Df,---------n,,20
пристѫпишѧ,V-,3paia----i,,933
къ,R-,---------n,,59
филипоу,Ne,-s---md--i,,1106
ꙇже,Pr,-s---mn--i,,96
бѣ,V-,3siia----i,,18
отъ,R-,---------n,,80
видъсаꙇдꙑ,Ne,-s---fg--i,,1219
галилѣꙇскꙑѩ,A-,-s---fgpwi,,1475
ꙇ,C-,---------n,,13
мол҄ѣахѫ,V-,3piia----i,,409
і,C-,3s---ma--i,,13
г҃лѭште,V-,-pppamn-si,,102
г҃и,Nb,-s---mv--i,,342
хоштемъ,V-,1ppia----i,,301
ꙇ҃са,Ne,-s---mg--i,,343
видѣти,V-,--pna----i,,479
приде,V-,3saia----i,,221
филиппъ,Nb,-s---mn--i,,0
ꙇ,C-,---------n,,13
г҃ла,V-,3saia----i,,102
аньдрѣови,Ne,-s---md--i,,3123
ꙇ,C-,---------n,,13
пакꙑ,Df,---------n,,616
андрѣа,Ne,-s---mn--i,,2324
ꙇ,C-,---------n,,13
филипъ,Ne,-s---mn--i,,1106
г҃ласте,V-,3daia----i,,102
ꙇ҃сви,Ne,-s---md--i,,343
Ꙇ҃с,Ne,-s---mn--i,,343
же,Df,---------n,,20
отъвѣшта,V-,3saia----i,,271
ꙇма,Pp,3d---md--i,,64
г҃лѧ,V-,-sppamn-si,,102
приде,V-,3saia----i,,221
часъ,Nb,-s---ma--i,,422
да,G-,---------n,,366
прославитъ,V-,3spia----i,,392
сѧ,Pk,3s---qa--i,,21
с҃нъ,Nb,-s---mn--i,,341
ч҃скꙑ,A-,-s---mnpwi,,577
Амин,I-,---------n,,298
амин,I-,---------n,,298
г҃лѭ,V-,1spia----i,,102
вамъ,Pp,2p---qd--i,,266
аште,G-,---------n,,248
зръно,Nb,-s---na--i,,1354
пьшеньно,A-,-s---napsi,,3184
не,Df,---------n,,8
оумьр҄етъ,V-,3spia----i,,1068
падъ,V-,-supann-si,,457
въ,R-,---------n,,111
земл҄и,Nb,-s---fl--i,,210
то,Pd,-s---nn--i,,105
едино,Ma,-s---nn--i,,243
прѣбꙑваетъ,V-,3spia----i,,2174
аште,G-,---------n,,248
ли,Df,---------n,,249
оумьр҄етъ,V-,3spia----i,,1068
многъ,A-,-s---mapsi,,49
плодъ,Nb,-s---ma--i,,344
сътворитъ,V-,3spia----i,,73
Л҄юбѧи,V-,-sppamn-wi,,743
д҃шѫ,Nb,-s---fa--i,,408
своѭ,Pt,3s---fa--i,,217
погоубитъ,V-,3spia----i,,1164
ѭ,Pp,3s---fa--i,,64
ꙇ,C-,---------n,,13
ненавидѧи,V-,-sppamn-wi,,744
д҃шѧ,Nb,-s---fg--i,,408
своеѩ,Pt,3s---fg--i,,217
въ,R-,---------n,,111
мирѣ,Nb,-s---ml--i,,284
семь,Pd,-s---ol--i,,47
въ,R-,---------n,,111
животѣ,Nb,-s---ml--i,,36
вѣчьнѣмь,A-,-s---mlpwi,,411
съхранитъ,V-,3spia----i,,1609
ѭ,Pp,3s---fa--i,,64
Аште,G-,---------n,,248
кто,Px,-s---mn--i,,250
мⸯнѣ,Pp,1s---md--i,,440
слоужитъ,V-,3spia----i,,976
по,R-,---------n,,77
мнѣ,Pp,1s---ml--i,,440
да,G-,---------n,,366
ходитъ,V-,3spia----i,,1036
ꙇдеже,Dq,---------n,,798
есмь,V-,1spia----i,,18
азъ,Pp,1s---qn--i,,440
тоу,Df,---------n,,177
ꙇ,C-,---------n,,13
слоуга,Nb,-s---mn--i,,681
моі,Ps,1s---mn--i,,447
бѫдетъ,V-,3sfia----i,,18
ꙇ,C-,---------n,,13
аште,G-,---------n,,248
къто,Px,-s---qn--i,,250
мьнѣ,Pp,1s---qd--i,,440
слоужитъ,V-,3spia----i,,976
почьтетъ,V-,3spia----i,,1443
і,C-,---------n,,13
о҃ць,Nb,-s---mn--i,,306
Нꙑн҄ѣ,Df,---------n,,289
д҃ша,Nb,-s---fn--i,,408
моѣ,Ps,1s---fn--i,,447
възмѫти,V-,3saia----i,,3117
сѧ,Pk,3s---qa--i,,21
ꙇ,C-,---------n,,13
чьто,Pi,-s---na--i,,134
рекѫ,V-,1spia----i,,106
о҃че,Nb,-s---mv--i,,306
с҃пи,V-,2spma----i,,509
мѧ,Pp,1s---ma--i,,440
отъ,R-,---------n,,80
часа,Nb,-s---mg--i,,422
сего,Pd,-s---ng--i,,47
нъ,C-,---------n,,11
сего,Pd,-s---ng--i,,47
ради,R-,---------n,,560
придъ,V-,1saia----i,,221
на,R-,---------n,,117
годинѫ,Nb,-s---fa--i,,1413
сиѭ,Pd,-s---fa--i,,47
Ѡ҃че,Nb,-s---mv--i,,306
прослави,V-,2spma----i,,392
ꙇмѧ,Nb,-s---na--i,,442
твое,Ps,2s---na--i,,307
приде,V-,3saia----i,,221
же,Df,---------n,,20
г҃лас,Nb,-s---ma--i,,382
съ,R-,---------n,,92
н҃бсе,Nb,-s---ng--i,,209
ꙇ,C-,---------n,,13
прославихъ,V-,1saia----i,,392
ꙇ,C-,---------n,,13
пакꙑ,Df,---------n,,616
прославл҄ѫ,V-,1spia----i,,4044
народъ,Nb,-s---mn--i,,627
же,Df,---------n,,20
стоѩ,V-,-sppamn-si,,774
ꙇ,C-,---------n,,13
слꙑшавъ,V-,-supamn-si,,689
г҃лаахѫ,V-,3piia----i,,102
громъ,Nb,-s---mn--i,,3185
бꙑстъ,V-,3saia----i,,18
ꙇни,Px,-p---mn--i,,259
г҃лахѫ,V-,3piia----i,,102
а҃ꙉлъ,Nb,-s---mn--i,,159
г҃ла,V-,3saia----i,,102
емоу,Pp,3s---md--i,,64
отъвѣшта,V-,3saia----i,,271
и҃с,Ne,-s---mn--i,,343
ꙇ,C-,---------n,,13
рече,V-,3saia----i,,106
не,Df,---------n,,8
мене,Pp,1s---mg--i,,440
ради,R-,---------n,,560
гласъ,Nb,-s---ma--i,,382
сь,Pd,-s---mn--i,,47
бꙑс,V-,3saia----i,,18
нъ,C-,---------n,,11
народа,Nb,-s---mg--i,,627
ради,R-,---------n,,560
нꙑн҄ѣ,Df,---------n,,289
же,Df,---------n,,20
сѫдъ,Nb,-s---ma--i,,730
естъ,V-,3spia----i,,18
мироу,Nb,-s---md--i,,284
семоу,Pd,-s---od--i,,47
нꙑн҄ѣ,Df,---------n,,289
кънѧзь,Nb,-s---mn--i,,277
мира,Nb,-s---mg--i,,284
сего,Pd,-s---og--i,,47
ꙇзгънанъ,V-,-suppmn-si,,315
бѫдетъ,V-,3sfia----i,,18
вънъ,Df,---------n,,1387
ꙇ,C-,---------n,,13
азъ,Pp,1s---qn--i,,440
аште,G-,---------n,,248
вьзнесенъ,V-,-suppmn-si,,1225
бѫдѫ,V-,1sfia----i,,18
отъ,R-,---------n,,80
земл҄ѧ,Nb,-s---fg--i,,210
вьсѧ,Px,-p---pa--i,,54
привлѣкѫ,V-,1spia----i,,2825
къ,R-,---------n,,59
себѣ,Pk,3s---qd--i,,21
се,Pd,-s---na--i,,47
же,Df,---------n,,20
г҃лааше,V-,3siia----i,,102
клепл҄ѧ,V-,-sppamn-si,,3186
коеѭ,Pi,-s---fi--i,,267
съмрътиѭ,Nb,-s---fi--i,,1147
хотѣаше,V-,3siia----i,,301
оумьрѣти,V-,--pna----i,,1068
отъвѣшта,V-,3saia----i,,271
емоу,Pp,3s---md--i,,64
народъ,Nb,-s---mn--i,,627
мꙑ,Pp,1p---qn--i,,167
слꙑшахомъ,V-,1paia----i,,689
отъ,R-,---------n,,80
закона,Nb,-s---mg--i,,197
ѣко,G-,---------n,,115
х҃ъ,Ne,-s---mn--i,,305
прѣбꙑваетъ,V-,3spia----i,,2174
въ,R-,---------n,,111
вѣкъ,Nb,-s---ma--i,,297
ꙇ,C-,---------n,,13
како,Du,---------n,,30
тꙑ,Pp,2s---qn--i,,304
г҃леши,V-,2spia----i,,102
вьзнести,V-,--pna----i,,1225
сѧ,Pk,3s---qa--i,,21
подобаетъ,V-,3spia----i,,128
с҃ноу,Nb,-s---md--i,,341
ч҃скоуемоу,V-,-s---odpwi,,0
къто,Pi,-s---qn--i,,265
сь,Pd,-s---mn--i,,47
естъ,V-,3spia----i,,18
с҃нъ,Nb,-s---mn--i,,341
ч҃скꙑ,A-,-s---mnpwi,,577
рече,V-,3saia----i,,106
же,Df,---------n,,20
е]м[оу,Pp,3s---md--i,,64
и҃с,Ne,-s---mn--i,,343
еште,Df,---------n,,253
въ,R-,---------n,,111
мало,A-,-s---napsi,,125
врѣмѧ,Nb,-s---na--i,,268
свѣтъ,Nb,-s---mn--i,,809
въ,R-,---------n,,111
васъ,Pp,2p---ql--i,,266
естъ,V-,3spia----i,,18
ходите,V-,2ppma----i,,1036
доньдеже,G-,---------n,,677
свѣтъ,Nb,-s---ma--i,,809
ꙇмате,V-,2ppia----i,,9
да,G-,---------n,,366
тьма,Nb,-d---fd--i,,810
васъ,Pp,2p---qg--i,,266
не,Df,---------n,,8
ꙇметъ,V-,3spia----i,,1080
ꙇ,C-,---------n,,13
ходѧі,V-,-sppamn-wi,,1036
въ,R-,---------n,,111
тьмѣ,Nb,-s---fl--i,,810
не,Df,---------n,,8
вѣстъ,V-,3spia----i,,138
камо,Du,---------n,,3088
ꙇдетъ,V-,3spia----i,,671
доньдеже,G-,---------n,,677
свѣтъ,Nb,-s---ma--i,,809
ꙇмате,V-,2ppia----i,,9
вѣроуете,V-,2ppia----i,,968
въ,R-,---------n,,111
свѣтъ,Nb,-s---ma--i,,809
да,G-,---------n,,366
с҃ни,V-,-p---mn--i,,1399
