сапогоу,Nb,сапогоу
дьнь,Nb,дьнь
рече,V-,рече
же,Df,же
еі,Pp,еі
іс,Ne,и҃с
азъ,Pp,Азъ
есмь,V-,есмь
въскрѣшеніе,Nb,въскрѣшение
і,C-,ꙇ
жівотъ,Nb,животъ
вѣроуѧі,V-,вѣроуѩи
въ,R-,въ
мѧ,Pp,мѧ
аште,G-,аште
оумьретъ,V-,оумьретъ
ожіветъ,V-,оживетъ
і,C-,ꙇ
всѣкъ,A-,вⸯсѣкъ
жівъіі,V-,живꙑи
і,C-,ꙇ
вѣроуѧі,V-,вѣроуѩи
въ,R-,въ
мѧ,Pp,мѧ
не,Df,не
оумьретъ,V-,оумьретъ
въ,R-,въ
вѣкъ,Nb,вѣкъ
імеші,V-,ꙇмеши
лі,Du,ли
вѣрѫ,Nb,вѣрѫ
семоу,Pd,семоу
гла,V-,г҃ла
емоу,Pp,емоу
еі,I-,еі
гі,Nb,г҃и
азъ,Pp,азъ
вѣровахъ,V-,вѣровахъ
ѣко,G-,ѣко
тъі,Pp,тꙑ
есі,V-,еси
хъ,Ne,х҃ъ
снъ,Nb,с҃нъ
бжіі,A-,б҃жіи
грѧдѧі,V-,грѧдꙙи
въ,R-,въ
міръ,Nb,миръ
і,C-,ꙇ
се,Pd,се
рекъші,V-,рекъши
іде,V-,ꙇде
і,C-,ꙇ
прізъва,V-,призъва
маріѭ,Ne,мариѭ
сестрѫ,Nb,сестрѫ
своѭ,Pt,своѭ
таі,Df,таі
і,C-,ꙇ
рекъші,V-,рекъши
еі,Pp,еі
оучітель,Nb,оучител҄ь
се,Pd,се
естъ,V-,естъ
і,C-,ꙇ
зоветъ,V-,зоветъ
тѧ,Pp,тѧ
она,Pd,она
же,Df,же
ѣко,Df,ѣко
оуслъіша,V-,оуслꙑша
въста,V-,въста
скоро,Df,скоро
і,C-,ꙇ
іде,V-,иде
къ,R-,къ
немоу,Pp,н҄емоу
не,Df,не
бѣ,V-,бѣ
же,Df,же
не,Df,не
оу,R-,оу
іс,Ne,и҃с
прішьлъ,V-,пришьлъ
въ,R-,въ
вьсь,Px,вьсⸯь
нъ,C-,нъ
бѣ,V-,бѣ
на,R-,на
мѣстѣ,Nb,мѣстѣ
еште,Df,еште
ідеже,Dq,ꙇдеже
сърѣте,V-,сърѣте
і,C-,і
марта,Nb,марⸯта
іюдеі,Nb,ꙇюдеꙇ
же,Df,же
сѫштеі,V-,сѫштеі
съ,R-,съ
неѭ,Pp,н҄еѭ
въ,R-,въ
домоу,Nb,домоу
і,C-,ꙇ
оутѣшаѭште,V-,оутѣшаѭште
ѭ,Pp,ѭ
відѣвъше,V-,видѣвъше
маріѭ,Ne,мариѭ
ѣко,G-,ѣко
скоро,Df,скоро
въста,V-,въста
і,C-,ꙇ
ізіде,V-,изиде
по,R-,по
неі,Pp,н҄еі
ідѫ,V-,ꙇдѫ
глѭште,V-,г҃лѭште
ѣко,G-,ѣко
ідетъ,V-,ꙇдетъ
на,R-,на
гробъ,Nb,гробъ
і,C-,ꙇ
плачетъ,V-,плачетъ
сѧ,Pk,сѧ
тоу,Df,тоу
маріѣ,Ne,мариѣ
же,Df,же
ѣко,G-,ѣко
пріде,V-,приде
ідеже,Dq,ꙇдеже
бѣ,V-,бѣ
іс,Ne,и҃с
відѣвъші,V-,видѣвъши
і,C-,ꙇ
паде,V-,паде
емоу,Pp,емоу
на,R-,на
ногоу,Nb,ногоу
глѭшті,V-,г҃лѭшти
емоу,Pp,емоу
гі,Nb,г҃и
аште,G-,аште
бі,V-,би
бъілъ,V-,бꙑлъ
сьде,Df,сьде
не,Df,не
бі,V-,би
моі,Ps,моі
братъ,Nb,братъ
оумрълъ,V-,оумрълъ
іс,Ne,ꙇ҃с
же,Df,же
ѣко,G-,ѣко
відѣ,V-,видѣ
ѭ,Pp,ѭ
плачѫштѫ,V-,плачѫштѫ
сѧ,Pk,сѧ
і,C-,ꙇ
прішьдъшѧѧ,V-,пришьдъшѧѩ
съ,R-,съ
неѭ,Pp,н҄еѭ
іюдеѭ,Ne,ꙇюдеѭ
плачѫштѧ,V-,плачѫштѧ
сѧ,Pk,сѧ
запрѣті,V-,запрѣти
доухоу,Nb,доухоу
і,C-,ꙇ
възмѫті,V-,възмѫти
сѧ,Pk,сѧ
самъ,Pd,самъ
і,C-,ꙇ
рече,V-,рече
къде,Du,къде
положісте,V-,положисте
і,C-,і
глашѧ,V-,г҃лашѧ
емоу,Pp,емоу
гі,Nb,г҃и
грѧді,V-,грѧди
і,C-,ꙇ
віждь,V-,виждь
і,C-,ꙇ
просльзі,V-,просльзи
сѧ,Pk,сѧ
іс,Ne,и҃с
глахѫ,V-,г҃лахѫ
же,Df,же
іюдеі,Nb,ꙇюдеі
віждь,V-,виждь
како,Du,како
люблѣаше,V-,л҄юбл҄ѣаше
і,C-,і
етеріі,Px,етериі
же,Df,же
отъ,R-,отъ
ніхъ,Pp,нихъ
рѣшѧ,V-,рѣшѧ
не,Df,не
можааше,V-,можааше
лі,Du,ли
сь,Pd,сь
отвръзъі,V-,отвръзꙑ
очі,Nb,очи
слѣпоуемоу,A-,слѣпоуемоу
сътворіті,V-,сътворити
да,G-,да
і,C-,ꙇ
сь,Pd,сь
не,Df,не
оумьретъ,V-,оумьр҄етъ
іс,Ne,ꙇ҃с
же,Df,же
пакъі,Df,пакꙑ
прѣтѧ,V-,прѣтѧ
вь,R-,вь
себѣ,Pk,себѣ
пріде,V-,приде
къ,R-,къ
гробоу,Nb,гробоу
бѣ,V-,бѣ
же,Df,же
пешть,Nb,пешть
і,C-,ꙇ
камень,Nb,камень
належааше,V-,належааше
на,R-,на
неі,Pp,н҄еі
гла,V-,г҃ла
іс,Ne,и҃с
възъмѣте,V-,възъмѣте
камень,Nb,камень
гла,V-,г҃ла
емоу,Pp,емоу
сестра,Nb,сестра
оумьръшаего,V-,оумьръшаего
марта,Nb,марⸯта
гі,Nb,г҃и
юже,Df,юже
смръдітъ,V-,смръдитъ
четврѣдьневьнъ,A-,четврѣдьневьнъ
бо,Df,бо
естъ,V-,естъ
гла,V-,г҃ла
еі,Pp,еи
іс,Ne,и҃с
не,Df,не
рѣхъ,V-,рѣхъ
лі,Du,ли
ті,Pp,ти
ѣко,G-,ѣко
аште,G-,аште
вѣроуеші,V-,вѣроуеши
оузьріші,V-,оузьриши
славѫ,Nb,славѫ
бжіѭ,A-,б҃жиѭ
вьзѧсѧ,V-,вьзѧсѧ
же,Df,же
камень,Nb,камень
іс,Ne,ꙇ҃с
же,Df,же
вьзведе,V-,вьзведе
очі,Nb,очи
въіспрь,Df,вꙑспрь
і,C-,ꙇ
рече,V-,рече
оче,Nb,о҃че
хвалѫ,Nb,хвалѫ
тебѣ,Pp,тебѣ
въздаѭ,V-,въздаѭ
ѣко,G-,ѣко
оуслъіша,V-,оуслꙑша
мѧ,Pp,мѧ
азъ,Pp,азъ
вѣдѣахъ,V-,вѣдѣахъ
ѣко,G-,ѣко
вьсегда,Df,вьсегда
мене,Pp,мене
послоушаеші,V-,послоушаеши
нъ,C-,нъ
народа,Nb,народа
раді,R-,ради
стоѧштаего,A-,стоѩштаего
окръстъ,Df,окръстъ
рѣхъ,V-,рѣхъ
да,G-,да
вѣрѫ,Nb,вѣрѫ
імѫтъ,V-,ꙇмѫтъ
ѣко,G-,ѣко
тъі,Pp,тꙑ
мѧ,Pp,мѧ
посъла,V-,посъла
і,C-,ꙇ
се,Pd,се
рекъ,V-,рекъ
гласомь,Nb,гласомь
веліемь,A-,велиемь
възгласі,V-,възгласи
лазоре,Nb,лазоре
грѧді,V-,грѧди
вънъ,Df,вънъ
і,C-,ꙇ
абіе,Df,абие
ізіде,V-,ꙇзиде
оумьръі,Nb,оумьрꙑ
обѧзанъ,V-,обѧзанъ
ногама,Nb,ногама
і,C-,ꙇ
рѫкама,Nb,рѫкама
оукроемь,Nb,оукроемь
і,C-,ꙇ
ліце,Nb,лице
его,Pp,его
обѧзано,V-,обѧзано
оуброусомь,Ne,оуброусомь
гла,V-,г҃ла
імъ,Pp,ꙇмъ
іс,Ne,и҃с
раздрѣшіте,V-,раздрѣшите
і,C-,і
і,C-,ꙇ
не,Df,не
дѣіте,V-,дѣꙇте
его,Pp,его
іті,V-,ꙇти
мнозі,A-,мнози
же,Df,же
отъ,R-,отъ
іюдѣі,Nb,ꙇюдѣі
прішьдъшеі,V-,пришьдъшеі
къ,R-,къ
маріі,Ne,мариі
відѣвъше,V-,видѣвъше
еже,Pr,еже
сътворі,V-,сътвори
іс,Ne,ꙇ҃с
вѣровашѧ,V-,вѣровашѧ
вь,R-,вь
него,Pp,н҄его
етері,Px,етери
же,Df,же
отъ,R-,отъ
ніхъ,Pp,н҄ихъ
ідѫ,V-,ꙇдѫ
къ,R-,къ
фарісѣомъ,Nb,фарисѣомъ
і,C-,ꙇ
рѣшѧ,V-,рѣшѧ
імъ,Pp,ꙇмъ
еже,Pr,еже
сътворірі,V-,сътворири
іс,Ne,ꙇ҃с
събърашѧ,V-,събърашѧ
же,Df,же
архіереі,Nb,архиереі
і,C-,ꙇ
фарісѣі,Nb,фарисѣі
съборъ,Nb,съборъ
і,C-,ꙇ
глаахѫ,V-,г҃лаахѫ
чьто,Pi,чьто
сътворімъ,V-,сътворимъ
ѣко,G-,ѣко
чкъ,Nb,ч҃къ
сь,R-,сь
знаменіѣ,Nb,знамениѣ
многа,A-,многа
творітъ,V-,творитъ
аште,G-,аште
оставімъ,V-,оставимъ
і,C-,і
тако,Df,тако
вьсі,Px,вьси
вѣрѫ,Nb,вѣрѫ
імѫтъ,V-,ꙇмѫтъ
въ,R-,въ
нь,Pp,н҄ь
і,C-,ꙇ
прідѫтъ,V-,придѫтъ
рімлѣне,Nb,римл҄ѣне
і,C-,ꙇ
възъмѫтъ,V-,възъмѫтъ
і,C-,і
мѣсто,Nb,мѣсто
ѧзъікъ,Nb,ѩзꙑкъ
едінъ,Ma,единъ
же,Df,же
отъ,R-,отъ
ніхъ,Pp,н҄ихъ
каіафа,Ne,каꙇафа
архіереі,Nb,архиереі
съі,V-,сꙑ
лѣтоу,Nb,лѣтоу
томоу,Pd,томоу
рече,V-,рече
імъ,Pp,ꙇмъ
въі,Pp,вꙑ
не,Df,не
вѣсте,V-,вѣсте
нічесоже,Px,ничесоже
ні,C-,ни
помъішлѣете,V-,помꙑшл҄ѣете
ѣко,G-,ѣко
добрѣе,Df,добрѣе
естъ,V-,естъ
вамъ,Pp,вамъ
да,G-,да
едінъ,Ma,единъ
чкъ,Nb,ч҃къ
оумьретъ,V-,оумьр҄етъ
за,R-,за
люді,Nb,л҄юди
а,C-,а
не,Df,не
вьсь,Px,вьсь
ѧзъікъ,Nb,ѩзꙑкъ
погъібнетъ,V-,погꙑбнетъ
сего,Pd,сего
же,Df,же
о,R-,о
себѣ,Pk,себѣ
не,Df,не
рече,V-,рече
нъ,C-,нъ
архіереі,Nb,архиереі
съі,V-,сꙑ
лѣтоу,Nb,лѣтоу
томоу,Pd,томоу
прорече,V-,прорече
ѣко,G-,ѣко
хотѣаше,V-,хотѣаше
іс,Ne,и҃с
оумьрѣті,V-,оумьрѣти
за,R-,за
люді,Nb,л҄юди
і,C-,ꙇ
не,Df,не
тъкъмо,Df,тъкъмо
за,R-,за
люді,Nb,л҄юди
нъ,C-,нъ
і,C-,і
да,Df,да
чѧда,Nb,чѧда
бжіѣ,A-,б҃жиѣ
съберетъ,V-,съберетъ
расточенаа,V-,расточенаа
въ,R-,въ
едіно,Ma,едино
отъ,R-,Ѡтъ
того,Pd,того
же,Df,же
дьне,Nb,дьне
съвѣшташѧ,V-,съвѣшташѧ
да,G-,да
і,C-,ꙇ
бѫ,V-,бѫ
оубілі,V-,оубили
іс,Ne,ꙇ҃с
же,Df,же
къ,R-,къ
томоу,Pd,томоу
не,Df,не
ѣвѣ,Df,ѣвѣ
хождааше,V-,хождааше
въ,R-,въ
іюдеіхъ,Nb,ꙇюдеꙇхъ
нъ,C-,нъ
іде,V-,ꙇде
отътѫдоу,Df,отътѫдоу
въ,R-,въ
странѫ,Nb,странѫ
блізъ,R-,близъ
въ,R-,въ
поустъіні,Nb,поустꙑн҄и
въ,R-,въ
ефреомъ,Nb,ефреомъ
наріцаемъ,V-,нарицаемъ
градъ,Nb,градъ
і,C-,ꙇ
тоу,Df,тоу
жівѣаше,V-,живѣаше
съ,R-,съ
оученікъі,Nb,оученикꙑ
своімі,Pt,своꙇми
бѣ,V-,Бѣ
же,Df,же
блізъ,R-,близъ
пасха,Nb,пасха
іюдеіска,A-,ꙇюдеꙇска
і,C-,ꙇ
вьзідѫ,V-,вьзидѫ
мнозі,A-,мⸯнози
въ,R-,въ
ілмъ,Ne,ꙇ҃лмъ
отъ,R-,отъ
странъі,Nb,странꙑ
прѣжде,R-,прѣжде
пасхъі,Nb,пасхꙑ
да,G-,да
очістѧтъ,V-,очистѧтъ
сѧ,Pk,сѧ
і,C-,Ꙇ
іскахѫ,V-,искахѫ
же,Df,же
іса,Ne,и҃са
і,C-,ꙇ
глахѫ,V-,г҃лахѫ
къ,R-,къ
себѣ,Pk,себѣ
въ,R-,въ
цръкъве,Nb,цръкъве
стоѧште,V-,стоѩште
чьто,Pi,чьто
сѧ,Pk,сѧ
мьнітъ,V-,мьнитъ
вамъ,Pp,вамъ
ѣко,G-,ѣко
не,Df,не
іматъ,V-,ꙇматъ
лі,Du,ли
пріті,V-,прити
въ,R-,въ
праздьнікъ,Nb,праздьникъ
дашѧ,V-,дашѧ
бо,Df,бо
архіереі,Nb,архиереі
і,C-,ꙇ
фарісѣі,Nb,фарисѣі
заповѣдь,Nb,заповѣдь
да,G-,да
аште,G-,аште
къто,Px,къто
оштоутітъ,V-,оштютитъ
і,C-,і
къде,Du,къде
бѫдетъ,V-,бѫдетъ
повѣсте,V-,повѣсте
да,G-,да
імѫтъ,V-,ꙇмѫтъ
і,C-,і
іс,Ne,Ꙇ҃с
же,Df,же
прѣжде,R-,прѣжде
шесті,Ma,шести
дьнъ,Nb,дьнъ
пасхъі,Nb,пасхꙑ
пріде,V-,приде
въ,R-,въ
вітаніѭ,Ne,витаниѭ
ідеже,Dq,ꙇдеже
бѣ,V-,бѣ
лазарь,Ne,лазарь
оумьръі,Nb,оумьрꙑ
егоже,Pr,егоже
въскрѣсі,V-,въскрѣси
отъ,R-,отъ
мрътвъіхъ,A-,мрътвꙑхъ
іс,Ne,и҃с
сътворішѧ,V-,сътворишѧ
же,Df,же
емоу,Pp,емоу
вечерѫ,Nb,вечерѫ
тоу,Df,тоу
і,C-,ꙇ
марта,Nb,марⸯта
слоужааше,V-,слоужааше
лазарь,Ne,лазарь
же,Df,же
едінъ,Ma,единъ
бѣ,V-,бѣ
отъ,R-,отъ
вьзлежѧштіхъ,V-,вьзлежѧштихъ
съ,R-,съ
німь,Pp,н҄имь
маріѣ,Ne,Мариѣ
же,Df,же
пріімъші,V-,приімъши
ліврѫ,Nb,ливрѫ
хрізмъі,Nb,хризмꙑ
нарда,Nb,нарда
пістікіѧ,Nb,пистикиѩ
многоцѣннъі,A-,многоцѣннꙑ
помаза,V-,помаза
нозѣ,Nb,ноѕѣ
ісвѣ,A-,ꙇ҃свѣ
і,C-,ꙇ
отръ,V-,отръ
власъі,Nb,власꙑ
своімі,Pt,своꙇми
нозѣ,Nb,ноѕѣ
его,Pp,его
храміна,Nb,храмина
же,Df,же
ісплъні,V-,ꙇсплъни
сѧ,Pk,сѧ
отъ,R-,отъ
вонѧ,Nb,вон҄ѧ
хрізмьнъіѧ,A-,хризмьнꙑѩ
гла,V-,Г҃ла
же,Df,же
едінъ,Ma,единъ
отъ,R-,отъ
оученікъ,Nb,оученикъ
его,Pp,его
іюда,Ne,ꙇюда
сімонъ,Ne,симонъ
іскаріотьскъі,A-,ꙇскариотьскꙑ
іже,Pr,ꙇже
і,C-,і
хотѣаше,V-,хотѣаше
прѣдаті,V-,прѣдати
чесо,Px,чесо
раді,R-,ради
хрізма,Nb,хризма
сі,Pd,си
не,Df,не
продана,V-,продана
бъістъ,V-,бꙑстъ
на,R-,на
трьхъ,Ma,трьхъ
сътѣхъ,Nb,сътѣхъ
пѣнѧзь,Nb,пѣнѧзь
і,C-,ꙇ
дана,V-,дана
ніштімъ,A-,ништимъ
се,Pd,се
же,Df,же
рече,V-,рече
не,Df,не
ѣко,G-,ѣко
о,R-,о
ніштіхъ,Nb,ништихъ
печааше,V-,печааше
сѧ,Pk,сѧ
нъ,C-,нъ
ѣко,G-,ѣко
тать,Nb,тать
бѣ,V-,бѣ
і,C-,ꙇ
ковьчежьць,Nb,ковьчежьць
імъі,V-,ꙇмꙑ
і,C-,ꙇ
въметаемаа,A-,въметаемаа
ношааше,V-,ношааше
рече,V-,рече
же,Df,же
іс,Ne,и҃с
не,Df,не
дѣі,V-,дѣі
еѧ,Pp,еѩ
да,G-,да
вь,R-,вь
дьнь,Nb,дьнь
погребеніѣ,Nb,погребениѣ
моего,Ps,моего
съблюдетъ,V-,събл҄юдетъ
ѭ,Pp,ѭ
ніштѧѧ,A-,ништѧѩ
бо,Df,бо
вьсегда,Df,вьсегда
съ,R-,съ
собоѭ,Pk,собоѭ
імате,V-,ꙇмате
а,C-,а
мене,Pp,мене
не,Df,не
вьсегда,Df,вьсегда
імате,V-,ꙇмате
разоумѣ,V-,Разоумѣ
же,Df,же
народъ,Nb,народъ
многъ,A-,многъ
отъ,R-,отъ
іюдеі,Nb,ꙇюдеі
ѣко,G-,ѣко
тоу,Df,тоу
естъ,V-,естъ
і,C-,ꙇ
прідѫ,V-,придѫ
не,Df,не
іса,Ne,и҃са
раді,R-,ради
тъкъмо,Df,тъкъмо
нъ,C-,нъ
да,Df,да
і,C-,ꙇ
лазарѣ,Ne,лазарѣ
відѧтъ,V-,видѧтъ
егоже,Pr,егоже
въскрѣсі,V-,въскрѣси
отъ,R-,отъ
мрътвъіхъ,A-,мрътвъꙇхъ
съвѣшташѧ,V-,съвѣшташѧ
же,Df,же
архіереі,Nb,архиереі
до,R-,до
і,C-,ꙇ
лазарѣ,Ne,лазарѣ
оубіѭтъ,V-,оубиѭтъ
ѣко,G-,ѣко
мнозі,A-,мнози
его,Pp,его
раді,R-,ради
ідѣахѫ,V-,ꙇдѣахѫ
іюдѣі,Nb,ꙇюдѣі
і,C-,ꙇ
вѣровахѫ,V-,вѣровахѫ
въ,R-,въ
іса,Ne,ꙇ҃са
въ,R-,Въ
оутрѣі,A-,оутрѣꙇ
же,Df,же
дьнь,Nb,дьнь
народъ,Nb,народъ
многъ,A-,многъ
прішьдъі,Nb,пришьдꙑ
въ,R-,въ
праздьнікъ,Nb,праздьникъ
слъішавъше,V-,слꙑшавъше
ѣко,G-,ѣко
іс,Ne,и҃с
грѧдетъ,V-,грѧдетъ
въ,R-,въ
ілмъ,Ne,ꙇ҃лмъ
пріѧшѧ,V-,приѩшѧ
ваі,V-,ваꙇ
отъ,R-,отъ
фінікъ,Nb,финикъ
і,C-,ꙇ
ізідѫ,V-,изидѫ
протівѫ,R-,противѫ
емоу,Pp,емоу
і,C-,ꙇ
зъваахѫ,V-,зъваахѫ
глѭште,V-,г҃лѭште
осанна,I-,ѡсанна
благословенъ,A-,благословенъ
грѧдѧі,V-,грѧдꙙи
въ,R-,въ
імѧ,Nb,ꙇмѧ
гне,A-,г҃не
црь,Nb,ц҃рь
іздраілевъ,A-,ꙇздраꙇлевъ
обрѣте,V-,Ѡбрѣте
же,Df,же
іс,Ne,и҃с
осьлѧ,Nb,осьлѧ
вьсѣде,V-,вьсѣде
на,R-,на
не,Df,н҄е
ѣкоже,Dq,ѣкоже
естъ,V-,естъ
псано,V-,псано
не,Df,не
боі,V-,боꙇ
сѧ,Pk,сѧ
дъшті,Nb,дъшти
сіонова,A-,сионова
се,I-,се
црь,Nb,ц҃рь
твоі,Ps,твоі
грѧдетъ,V-,грѧдетъ
сѣдѧ,V-,сѣдѧ
на,R-,на
жрѣбѧте,Nb,жрѣбѧте
осълі,A-,осъл҄и
сіхъ,Pd,Сихъ
же,Df,же
не,Df,не
разоумѣшѧ,V-,разоумѣшѧ
оученіці,Nb,оученици
его,Pp,его
прѣжде,Df,прѣжде
нъ,C-,нъ
егда,Dq,егда
прославітъ,V-,прослави[тъ
сѧ,Pk,сѧ
іс,Ne,и҃с
тогда,Df,тогда
помѣнѫшѧ,V-,помѣнѫшѧ
ѣко,G-,ѣко
сі,Pd,си
бѣшѧ,V-,бѣшѧ
о,R-,о
немь,Pp,н҄емь
псана,V-,псана
і,C-,ꙇ
сі,Pd,си
сътворішѧ,V-,сътворишѧ
емоу,Pp,емоу
съвѣдѣтельствовааше,V-,съвѣдѣтел҄ьствовааше
народъ,Nb,народъ
іже,Pr,ꙇже
бѣ,V-,бѣ
съ,R-,съ
німь,Pp,н҄имь
егда,Dq,егда
лазарѣ,Ne,лазарѣ
възгласі,V-,възгласи
отъ,R-,отъ
гроба,Nb,гроба
і,C-,ꙇ
въскрѣсі,V-,въскрѣси
его,Pp,его
отъ,R-,отъ
мрътвъіхъ,A-,мрътвꙑхъ
сего,Pd,сего
раді,R-,ради
і,C-,ꙇ
протівѫ,Df,противѫ
ізіде,V-,ꙇзиде
емоу,Pp,емоу
народъ,Nb,народъ
ѣко,G-,ѣко
слъішашѧ,V-,слꙑшашѧ
сътворьша,V-,сътворьша
знаменіѣ,Nb,знамениѣ
фарісѣі,Nb,фарисѣі
же,Df,же
рѣшѧ,V-,рѣшѧ
къ,R-,къ
себѣ,Pk,себѣ
відіте,V-,видите
ѣко,G-,ѣко
нікааже,V-,никааже
польза,Nb,польза
естъ,V-,естъ
се,Pk,се
вьсь,Px,вьсь
міръ,Nb,миръ
по,R-,по
немь,Pp,н҄емь
іде,V-,ꙇде
бѣахѫ,V-,Бѣахѫ
же,Df,же
елліні,Nb,еллини
етері,Px,етери
отъ,R-,отъ
въшьдъшіхъ,V-,въшьдъшихъ
да,G-,да
поклонѧтъ,V-,поклонѧтъ
сѧ,Pk,сѧ
въ,R-,въ
праздьнікъ,Nb,праздьникъ
сіі,Pd,сиі
же,Df,же
прістѫпішѧ,V-,пристѫпишѧ
къ,R-,къ
філіпоу,Ne,филипоу
іже,Pr,ꙇже
бѣ,V-,бѣ
отъ,R-,отъ
відъсаідъі,Ne,видъсаꙇдꙑ
галілѣіскъіѧ,A-,галилѣꙇскꙑѩ
і,C-,ꙇ
молѣахѫ,V-,мол҄ѣахѫ
і,C-,і
глѭште,V-,г҃лѭште
гі,Nb,г҃и
хоштемъ,V-,хоштемъ
іса,Ne,ꙇ҃са
відѣті,V-,видѣти
пріде,V-,приде
філіппъ,Nb,филиппъ
і,C-,ꙇ
гла,V-,г҃ла
аньдрѣові,Ne,аньдрѣови
і,C-,ꙇ
пакъі,Df,пакꙑ
андрѣа,Ne,андрѣа
і,C-,ꙇ
філіпъ,Ne,филипъ
гласте,V-,г҃ласте
ісві,Ne,ꙇ҃сви
іс,Ne,Ꙇ҃с
же,Df,же
отъвѣшта,V-,отъвѣшта
іма,Pp,ꙇма
глѧ,V-,г҃лѧ
пріде,V-,приде
часъ,Nb,часъ
да,G-,да
прославітъ,V-,прославитъ
сѧ,Pk,сѧ
снъ,Nb,с҃нъ
чскъі,A-,ч҃скꙑ
амін,I-,Амин
амін,I-,амин
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
аште,G-,аште
зръно,Nb,зръно
пьшеньно,A-,пьшеньно
не,Df,не
оумьретъ,V-,оумьр҄етъ
падъ,V-,падъ
въ,R-,въ
землі,Nb,земл҄и
то,Pd,то
едіно,Ma,едино
прѣбъіваетъ,V-,прѣбꙑваетъ
аште,G-,аште
лі,Df,ли
оумьретъ,V-,оумьр҄етъ
многъ,A-,многъ
плодъ,Nb,плодъ
сътворітъ,V-,сътворитъ
любѧі,V-,Л҄юбѧи
дшѫ,Nb,д҃шѫ
своѭ,Pt,своѭ
погоубітъ,V-,погоубитъ
ѭ,Pp,ѭ
і,C-,ꙇ
ненавідѧі,V-,ненавидѧи
дшѧ,Nb,д҃шѧ
своеѧ,Pt,своеѩ
въ,R-,въ
мірѣ,Nb,мирѣ
семь,Pd,семь
въ,R-,въ
жівотѣ,Nb,животѣ
вѣчьнѣмь,A-,вѣчьнѣмь
съхранітъ,V-,съхранитъ
ѭ,Pp,ѭ
аште,G-,Аште
кто,Px,кто
мнѣ,Pp,мⸯнѣ
слоужітъ,V-,слоужитъ
по,R-,по
мнѣ,Pp,мнѣ
да,G-,да
ходітъ,V-,ходитъ
ідеже,Dq,ꙇдеже
есмь,V-,есмь
азъ,Pp,азъ
тоу,Df,тоу
і,C-,ꙇ
слоуга,Nb,слоуга
моі,Ps,моі
бѫдетъ,V-,бѫдетъ
і,C-,ꙇ
аште,G-,аште
къто,Px,къто
мьнѣ,Pp,мьнѣ
слоужітъ,V-,слоужитъ
почьтетъ,V-,почьтетъ
і,C-,і
оць,Nb,о҃ць
нъінѣ,Df,Нꙑн҄ѣ
дша,Nb,д҃ша
моѣ,Ps,моѣ
възмѫті,V-,възмѫти
сѧ,Pk,сѧ
і,C-,ꙇ
чьто,Pi,чьто
рекѫ,V-,рекѫ
оче,Nb,о҃че
спі,V-,с҃пи
мѧ,Pp,мѧ
отъ,R-,отъ
часа,Nb,часа
сего,Pd,сего
нъ,C-,нъ
сего,Pd,сего
раді,R-,ради
прідъ,V-,придъ
на,R-,на
годінѫ,Nb,годинѫ
сіѭ,Pd,сиѭ
оче,Nb,Ѡ҃че
прославі,V-,прослави
імѧ,Nb,ꙇмѧ
твое,Ps,твое
пріде,V-,приде
же,Df,же
глас,Nb,г҃лас
съ,R-,съ
нбсе,Nb,н҃бсе
і,C-,ꙇ
прославіхъ,V-,прославихъ
і,C-,ꙇ
пакъі,Df,пакꙑ
прославлѫ,V-,прославл҄ѫ
народъ,Nb,народъ
же,Df,же
стоѧ,V-,стоѩ
і,C-,ꙇ
слъішавъ,V-,слꙑшавъ
глаахѫ,V-,г҃лаахѫ
громъ,Nb,громъ
бъістъ,V-,бꙑстъ
іні,Px,ꙇни
глахѫ,V-,г҃лахѫ
аглъ,Nb,а҃ꙉлъ
гла,V-,г҃ла
емоу,Pp,емоу
отъвѣшта,V-,отъвѣшта
іс,Ne,и҃с
і,C-,ꙇ
рече,V-,рече
не,Df,не
мене,Pp,мене
раді,R-,ради
гласъ,Nb,гласъ
сь,Pd,сь
бъіс,V-,бꙑс
нъ,C-,нъ
народа,Nb,народа
раді,R-,ради
нъінѣ,Df,нꙑн҄ѣ
же,Df,же
сѫдъ,Nb,сѫдъ
естъ,V-,естъ
міроу,Nb,мироу
семоу,Pd,семоу
нъінѣ,Df,нꙑн҄ѣ
кънѧзь,Nb,кънѧзь
міра,Nb,мира
сего,Pd,сего
ізгънанъ,V-,ꙇзгънанъ
бѫдетъ,V-,бѫдетъ
вънъ,Df,вънъ
і,C-,ꙇ
азъ,Pp,азъ
аште,G-,аште
вьзнесенъ,V-,вьзнесенъ
бѫдѫ,V-,бѫдѫ
отъ,R-,отъ
землѧ,Nb,земл҄ѧ
вьсѧ,Px,вьсѧ
прівлѣкѫ,V-,привлѣкѫ
къ,R-,къ
себѣ,Pk,себѣ
се,Pd,се
же,Df,же
глааше,V-,г҃лааше
клеплѧ,V-,клепл҄ѧ
коеѭ,Pi,коеѭ
съмрътіѭ,Nb,съмрътиѭ
хотѣаше,V-,хотѣаше
оумьрѣті,V-,оумьрѣти
отъвѣшта,V-,отъвѣшта
емоу,Pp,емоу
народъ,Nb,народъ
мъі,Pp,мꙑ
слъішахомъ,V-,слꙑшахомъ
отъ,R-,отъ
закона,Nb,закона
ѣко,G-,ѣко
хъ,Ne,х҃ъ
прѣбъіваетъ,V-,прѣбꙑваетъ
въ,R-,въ
вѣкъ,Nb,вѣкъ
