torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
ѹтрѣишимь|A-|утрѣшьнии|-s---mipwi|оутрѣішімь|2120|278578|| |1|27|0
и|C-|и|---------n|і|5|278579|| |1|27|0
тъ|Pd|тыи|-s---mn--i|тъ|90|278579|| |1|27|0
не|Df|не|---------n|не|56|278579|| |1|27|0
имать|V-|имѣти|3spia----i|імать|54|278579|| |1|27|0
насъ|Pp|мы|1p---mg--i|насъ|427|278579|| |1|27|0
оставити|V-|оставити|--pna----i|оставіті|718|278579||. |1|27|0
таче|Df|таче|---------n|таче|395|278580|| |1|27|0
ѿшедъшю|V-|отъити|-supamd-si|отшедъшоу|176|278580|| |1|27|0
икономѹ|Nb|икономъ|-s---md--i|ікономоу|2115|278580||. |1|27|0
и|C-|и|---------n|і|5|278580|| |1|27|0
се|I-|се|---------n|се|111|278580|| |1|27|0
вълезе|V-|вълѣзти|3saia----i|вълезе|118|278580|| |1|27|0
свѣтьлъ|A-|свѣтьлыи|-s---mnpsi|свѣтьлъ|1065|278580|| |1|27|0
отрокъ|Nb|отрокъ|-s---mn--i|отрокъ|480|278580|| |1|27|0
въ|R-|въ|---------n|въ|1|278580|| |1|27|0
воиньстѣи|A-|воинскыи|-s---flpwi|воіньстѣі|2121|278580|| |1|27|0
одении|Nb|одѣние|-s---nl--i|оденіі|2122|278580||. |1|27|0
и|C-|и|---------n|і|5|278581|| |1|27|0
поклонивъ|V-|поклонити|-supamn-si|поклонівъ|1391|278581|| |1|27|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278581||. |1|27|0
и|C-|и|---------n|і|5|278581|| |1|27|0
ничьсоже|Px|ничьтоже|-s---ng--i|нічьсоже|577|278581|| |1|27|0
рекыи|V-|рещи|-sppamn-wi|рекьіі|18|278581|| |1|27|0
и|C-|и|---------n|і|5|278581|| |1|27|0
положивъ|V-|положити|-supamn-si|положівъ|429|278581|| |1|27|0
же|Df|же|---------n|же|37|278581|| |1|27|0
на|R-|на|---------n|на|137|278581|| |1|27|0
стълпѣ|Nb|столъ|-s---ml--i|стълпѣ|474|278581|| |1|27|0
гривьнѹ|Nb|гривьна|-s---fa--i|грівьноу|619|278581|| |1|27|0
злата|Nb|злато|-s---ng--i|злата|2123|278581||. |1|27|0
и|C-|и|---------n|і|5|278581|| |1|27|0
тако|Df|тако|---------n|тако|366|278581|| |1|27|0
пакы|Df|пакы|---------n|пакьі|134|278581|| |1|27|0
мълча|V-|мълчати|-sppamn-si|мълча|2124|278581|| |1|27|0
излезе|V-|излѣзти|3saia----i|ізлезе|1802|278581|| |1|27|0
вънъ|Df|вънъ|---------n|вънъ|284|278581||. |1|27|0
тъгда|Df|тъгда|---------n|тъгда|317|278582|| |1|27|0
же|Df|же|---------n|же|37|278582|| |1|27|0
въставъ|V-|въстати|-supamn-si|въставъ|161|278582|| |1|27|0
блж҃еныи|A-|блаженыи|-s---mnpwi|блженьіі|151|278582|| |1|27|0
и|C-|и|---------n|і|5|278582|| |1|27|0
възьмъ|V-|възяти|-supamn-si|възьмъ|476|278582|| |1|27|0
злато|Nb|злато|-s---na--i|злато|2123|278582||. |1|27|0
и|C-|и|---------n|і|5|278582|| |1|27|0
съ|R-|съ|---------n|съ|159|278582|| |1|27|0
сльзами|Nb|сльза|-p---fi--i|сльзамі|205|278582|| |1|27|0
помоли|V-|помолити|3saia----i|помолі|632|278582|| |1|27|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278582|| |1|27|0
въ|R-|въ|---------n|въ|1|278582|| |1|27|0
ѹмѣ|Nb|умъ|-s---ml--i|оумѣ|290|278582|| |1|27|0
своѥмь|Pt|свои|3s---ml--i|своемь|175|278582||. |1|27|0
таче|Df|таче|---------n|таче|395|278583|| |1|27|0
вратарѧ|Nb|вратарь|-s---mg--i|вратарꙗ|1982|278583|| |1|27|0
възъвавъ|V-|възъвати|-supamn-si|възъвавъ|1719|278583|| |1|27|0
пыташе|V-|пытати|3siia----i|пьіташе|2125|278583|| |1|27|0
и|Pp|и|3s---ma--i|і|21|278583||. |1|27|0
еда|G-|еда|---------n|еда|2126|278583|| |1|27|0
къто|Px|къто|-s---mn--i|къто|1026|278583|| |1|27|0
къ|R-|къ|---------n|къ|182|278583|| |1|27|0
воротомъ|Nb|ворота|-p---nd--i|воротомъ|1999|278583|| |1|27|0
приходи|V-|приходити|3saia----i|пріході|1045|278583|| |1|27|0
въ|R-|въ|---------n|въ|1|278583|| |1|27|0
сию|Pd|сии|-s---fa--i|сію|28|278583|| |1|27|0
нощь|Nb|нощь|-s---fa--i|нощь|1407|278583||. |1|27|0
онъ|Pd|онъ|-s---mn--i|онъ|158|278584|| |1|27|0
же|Df|же|---------n|же|37|278584|| |1|27|0
съ|R-|съ|---------n|съ|159|278584|| |1|27|0
клꙗтвою|Nb|клятва|-s---fi--i|клꙗтвою|2127|278584|| |1|27|0
извѣща|V-|извѣщати|3saia----i|ізвѣща|1144|278584|| |1|27|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|278584||. |1|27|0
ꙗко|G-|яко|---------n|ꙗко|303|278584|| |1|27|0
и|Df|и|---------n|і|40|278585|| |1|27|0
ѥще|Df|еще|---------n|еще|84|278585|| |1|27|0
свѣтѣ|Nb|свѣтъ|-s---ml--i|свѣтѣ|212|278585|| |1|27|0
затвореномъ|V-|затворити|-puppnd-si|затвореномъ|1431|278585|| |1|27|0
сѹщемъ|V-|быти|-pppand-si|соущемъ|23|278585|| |1|27|0
воротомъ|Nb|ворота|-p---nd--i|воротомъ|1999|278585|| |1|27|0
и|C-|и|---------n|і|5|278585|| |1|27|0
ѿтолѣ|Df|отътолѣ|---------n|оттолѣ|1039|278585|| |1|27|0
нѣсмь|V-|не быти|1spia----i|нѣсмь|48|278585|| |1|27|0
ихъ|Pp|и|3p---ng--i|іхъ|21|278585|| |1|27|0
ѿврьзалъ|V-|отъвьрзати|-sspamn-si|отврьзалъ|1984|278585|| |1|27|0
и|C-|и|---------n|і|5|278585|| |1|27|0
никтоже|Px|никътоже|-s---mn--i|ніктоже|875|278585|| |1|27|0
приходилъ|V-|приходити|-sspamn-si|пріходілъ|1045|278585|| |1|27|0
къ|R-|къ|---------n|къ|182|278585|| |1|27|0
нимъ|Pp|и|3p---nd--i|німъ|21|278585||. |1|27|0
тъгда|Df|тъгда|---------n|тъгда|317|278586|| |1|27|0
же|Df|же|---------n|же|37|278586|| |1|27|0
блж҃еныи|A-|блаженыи|-s---mnpwi|блженьіі|151|278586|| |1|27|0
призвавъ|V-|призъвати|-supamn-si|прізвавъ|147|278586|| |1|27|0
иконома|Nb|икономъ|-s---mg--i|іконома|2115|278586|| |1|27|0
подасть|V-|подати|3saia----i|подасть|1158|278586|| |1|27|0
ѥмѹ|Pp|и|3s---md--i|емоу|21|278586|| |1|27|0
гривьнѹ|Nb|гривьна|-s---fa--i|грівьноу|619|278586|| |1|27|0
злата|Nb|злато|-s---ng--i|злата|2123|278586|| |1|27|0
гл҃ꙗ|V-|глаголати|-sppamn-si|глꙗ|114|278586||. |1|27|0
чьто|Pi|чьто|-s---na--i|чьто|287|278587|| |1|27|0
гл҃еши|V-|глаголати|2spia----i|глеші|114|278587|| |1|27|0
брате|Nb|братъ|-s---mv--i|брате|75|278587|| |1|27|0
анастасе|Ne|анастасъ|-s---mv--i|анастасе|2128|278587||. |1|27|0
ꙗко|G-|яко|---------n|ꙗко|303|278587|| |1|27|0
не|Df|не|---------n|не|56|278588|| |1|27|0
имамъ|V-|имѣти|1spia----i|імамъ|54|278588|| |1|27|0
чимь|Px|чьто|-s---ni--i|чімь|1106|278588|| |1|27|0
кѹпити|V-|купити|--pna----i|коупіті|1451|278588|| |1|27|0
братии|Nb|братия|-s---fd--i|братіі|324|278588|| |1|27|0
требованиꙗ|Nb|трѣбование|-p---na--i|требованіꙗ|2129|278588||. |1|27|0
нъ|C-|нъ|---------n|нъ|60|278589|| |1|27|0
сице|Df|сице|---------n|сіце|24|278589|| |1|27|0
шьдъ|V-|ити|-supamn-si|шьдъ|135|278589|| |1|27|0
кѹпи|V-|купити|2spma----i|коупі|1451|278589|| |1|27|0
ѥже|Pr|иже|-s---nn--i|еже|39|278589|| |1|27|0
на|R-|на|---------n|на|137|278589|| |1|27|0
потребѹ|Nb|потрѣба|-s---fa--i|потребоу|1632|278589|| |1|27|0
братии|Nb|братия|-s---fd--i|братіі|324|278589||. |1|27|0
въ|R-|въ|---------n|въ|1|278590|| |1|27|0
ѹтрѣи|A-|утрѣи|-s---mapwi|оутрѣі|1622|278590|| |1|27|0
же|Df|же|---------n|же|37|278590|| |1|27|0
пакы|Df|пакы|---------n|пакьі|134|278590|| |1|27|0
дн҃ь|Nb|дьнь|-s---ma--i|днь|3|278590|| |1|27|0
бъ҃|Nb|богъ|-s---mn--i|бъ|278|278590|| |1|27|0
да|Df|да#2|---------n|да|233|278590|| |1|27|0
попечеть|V-|попечи|3spia----i|попечеть|1833|278590|| |1|27|0
сѧ|Pk|себе|3s---qa--i|сꙗ|17|278590|| |1|27|0
нами|Pp|мы|1p---mi--i|намі|427|278590||. |1|27|0
тъгда|Df|тъгда|---------n|тъгда|317|278591|| |1|27|0
же|Df|же|---------n|же|37|278591|| |1|27|0
икономъ|Nb|икономъ|-s---mn--i|ікономъ|2115|278591|| |1|27|0
разѹмѣвъ|V-|разумѣти|-supamn-si|разоумѣвъ|832|278591|| |1|27|0
падъ|V-|пасти#1|-supamn-si|падъ|1569|278591|| |1|27|0
поклони|V-|поклонити|3saia----i|поклоні|1391|278591|| |1|27|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278591|| |1|27|0
ѥмѹ|Pp|и|3s---md--i|емоу|21|278591||. |1|27|0
бл҃женыи|A-|блаженыи|-s---mnpwi|блженьіі|151|278592|| |1|27|0
же|Df|же|---------n|же|37|278592|| |1|27|0
ѹчааше|V-|учити|3siia----i|оучааше|1248|278592|| |1|27|0
и|Pp|и|3s---ma--i|і|21|278592|| |1|27|0
гл҃ꙗ|V-|глаголати|-sppamn-si|глꙗ|114|278592|| |1|27|0
николи же|Df|николиже|---------n|ніколіже|343|278593|| |1|27|0
не|Df|не|---------n|не|56|278593|| |1|27|0
отъчаи|V-|отъчаяти|2spma----i|отъчаі|788|278593|| |1|27|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278593||. |1|27|0
нъ|C-|нъ|---------n|нъ|60|278594|| |1|27|0
въ|R-|въ|---------n|въ|1|278594|| |1|27|0
времꙗ|Nb|врѣмя|-s---na--i|времꙗ|49|278594|| |1|27|0
крѣпѧ|V-|крѣпити|-sppamn-si|крѣпꙗ|2100|278594|| |1|27|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278594|| |1|27|0
вьсю|Px|вьсь|-s---fa--i|вьсю|30|278594|| |1|27|0
печаль|Nb|печаль|-s---fa--i|печаль|140|278594|| |1|27|0
свою|Pt|свои|3s---fa--i|свою|175|278594|| |1|27|0
възвьрзи|V-|възврѣщи|2spma----i|възвьрзі|2130|278594|| |1|27|0
къ|R-|къ|---------n|къ|182|278594|| |1|27|0
богѹ|Nb|богъ|-s---md--i|богоу|278|278594||. |1|27|0
ꙗко|G-|яко|---------n|ꙗко|303|278594|| |1|27|0
тъ|Pd|тыи|-s---mn--i|тъ|90|278594|| |1|27|0
попечеть|V-|попечи|3spia----i|попечеть|1833|278594|| |1|27|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278594|| |1|27|0
нами|Pp|мы|1p---mi--i|намі|427|278594|| |1|27|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278594|| |1|27|0
хощеть|V-|хотѣти|3spia----i|хощеть|363|278594||. |1|27|0
и|C-|и|---------n|і|5|278595|| |1|27|0
сътвориши|V-|сътворити|2spia----i|сътворіші|166|278595|| |1|27|0
братии|Nb|братия|-s---fd--i|братіі|324|278595|| |1|27|0
праздьникъ|Nb|праздьникъ|-s---ma--i|праздьнікъ|2032|278595|| |1|27|0
великъ|A-|великыи|-s---mapsi|велікъ|139|278595|| |1|27|0
днь҃с|Df|дьньсь|---------n|дньс|2131|278595||. |1|27|0
б҃ъ|Nb|богъ|-s---mn--i|бъ|278|278596|| |1|27|0
же|Df|же|---------n|же|37|278596|| |1|27|0
пакы|Df|пакы|---------n|пакьі|134|278596|| |1|27|0
не скѹдьно|Df|нескудьно|---------n|нескоудьно|1837|278596|| |1|27|0
подавааше|V-|подавати|3siia----i|подавааше|1838|278596|| |1|27|0
ѥмѹ|Pp|и|3s---md--i|емоу|21|278596||. |1|27|0
ѥже|Pr|иже|-s---nn--i|еже|39|278596|| |1|27|0
на|R-|на|---------n|на|137|278596|| |1|27|0
потребѹ|Nb|потрѣба|-s---fa--i|потребоу|1632|278596|| |1|27|0
бж҃ествьнѹѹмѹ|A-|божьствьныи|-s---ndpwi|бжествьноуоумоу|1379|278596|| |1|27|0
томѹ|Pd|тыи|-s---nd--i|томоу|90|278596|| |1|27|0
стадѹ|Nb|стадо|-s---nd--i|стадоу|1365|278596|| ⁘⁓ |1|27|0
блж҃еныи|A-|блаженыи|-s---mnpwi|блженьіі|151|278597|| |1|28|0
же|Df|же|---------n|же|37|278597|| |1|28|0
ѡ|R-|о|---------n|о|51|278597|| |1|28|0
сихъ|Pd|сии|-p---nl--i|сіхъ|28|278597|| |1|28|0
всѣхъ|Px|вьсь|-p---nl--i|всѣхъ|30|278597|| |1|28|0
по|R-|по|---------n|по|52|278597|| |1|28|0
всꙗ|Px|вьсь|-p---fa--i|всꙗ|30|278597|| |1|28|0
нощи|Nb|нощь|-p---fa--i|нощі|1407|278597|| |1|28|0
бе|R-|без|---------n|бе|461|278597|||1|28|0
съна|Nb|сънъ|-s---mg--i|съна|521|278597|| |1|28|0
пребываше|V-|прѣбывати|3siia----i|пребьіваше|1507|278597|| |1|28|0
молꙗ|V-|молити|-sppamn-si|молꙗ|541|278597|| |1|28|0
cꙗ|Pk|себе|3s---qa--i|сꙗ|17|278597|| |1|28|0
б҃а|Nb|богъ|-s---mg--i|ба|278|278597|| |1|28|0
съ|R-|съ|---------n|съ|159|278597|| |1|28|0
плачьмь|Nb|плачь|-s---mi--i|плачьмь|783|278597||. |1|28|0
и|C-|и|---------n|і|5|278597|| |1|28|0
часто|Df|часто|---------n|часто|1666|278597|| |1|28|0
къ|R-|къ|---------n|къ|182|278597|| |1|28|0
земли|Nb|земля|-s---fd--i|землі|32|278597|| |1|28|0
колѣнѣ|Nb|колѣно|-d---na--i|колѣнѣ|878|278597|| |1|28|0
прекланꙗꙗ|V-|прѣкланяти|-sppamn-si|прекланꙗꙗ|2132|278597|| |1|28|0
ѧкоже|G-|якоже|---------n|ꙗкоже|1289|278597|| |1|28|0
и|Df|и|---------n|і|40|278597|| |1|28|0
многашьды|Df|мъногашьды|---------n|многашьдьі|1392|278597|| |1|28|0
слышаша|V-|слышати|3paia----i|сльішаша|478|278597|| |1|28|0
цр҃квьнии|A-|цьркъвьныи|-p---mnpwi|црквьніі|1873|278597|| |1|28|0
строителе|Nb|строитель|-p---mn--i|строітеле|2133|278597||. |1|28|0
вънегда|Dq|вънегда|---------n|вънегда|2134|278597|| |1|28|0
бо|Df|бо|---------n|бо|172|278597|| |1|28|0
годъ|Nb|годъ|-s---mn--i|годъ|533|278597|| |1|28|0
бѹдꙗше|V-|быти|3siia----i|боудꙗше|23|278597|| |1|28|0
заѹтрьнюмѹ|A-|заутрьнии|-s---ndpwi|заоутрьнюмоу|537|278597|| |1|28|0
пѣнию|Nb|пѣние|-s---nd--i|пѣнію|952|278597||. |1|28|0
и|C-|и|---------n|і|5|278597|| |1|28|0
онѣмъ|Pd|онъ|-p---md--i|онѣмъ|158|278597|| |1|28|0
хотꙗщемъ|V-|хотѣти|-pppamd-si|хотꙗщемъ|363|278597|| |1|28|0
бл҃гословлениѥ|Nb|благословение|-s---na--i|блгословленіе|22|278597|| |1|28|0
възѧти|V-|възяти|--pna----i|възꙗті|476|278597|| |1|28|0
отъ|R-|отъ|---------n|отъ|57|278597|| |1|28|0
него|Pp|и|3s---mg--i|него|21|278597||. |1|28|0
и|C-|и|---------n|і|5|278598|| |1|28|0
ѥдинъ|Ma|единъ|-s---mn--i|едінъ|58|278598|| |1|28|0
отъ|R-|отъ|---------n|отъ|57|278598|| |1|28|0
нихъ|Pp|и|3p---mg--i|ніхъ|21|278598|| |1|28|0
тихы|Df|тихы|---------n|тіхьі|2135|278598|| |1|28|0
шедъ|V-|ити|-supamn-si|шедъ|135|278598|| |1|28|0
и|C-|и|---------n|і|5|278598|| |1|28|0
ставъ|V-|стати|-supamn-si|ставъ|469|278598|| |1|28|0
послѹшааше|V-|послушати|3siia----i|послоушааше|873|278598||. |1|28|0
ти|C-|ти|---------n|ті|1417|278599|| |1|28|0
слышашети|V-|слышати|3siia----i|сльішашеті|478|278599|| |1|28|0
и|Pp|и|3s---ma--i|і|21|278599|| |1|28|0
молꙗща|V-|молити|-sppamg-si|молꙗща|541|278599|| |1|28|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278599|| |1|28|0
и|C-|и|---------n|і|5|278599|| |1|28|0
вельми|Df|вельми|---------n|вельмі|765|278599|| |1|28|0
плачюща|V-|плакати|-sppamg-si|плачоуща|367|278599|| |1|28|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278599|| |1|28|0
и|C-|и|---------n|і|5|278599|| |1|28|0
главою|Nb|глава|-s---fi--i|главою|428|278599|| |1|28|0
часто|Df|часто|---------n|часто|1666|278599|| |1|28|0
о|R-|о|---------n|о|51|278599|| |1|28|0
землю|Nb|земля|-s---fa--i|землю|32|278599|| |1|28|0
биюща|V-|бити|-sppamg-si|біюща|986|278599||. |1|28|0
таче|Df|таче|---------n|таче|395|278600|| |1|28|0
мало|Df|мало|---------n|мало|1612|278600|| |1|28|0
отъстѹпивъ|V-|отъступити|-supamn-si|отъстоупівъ|2136|278600|| |1|28|0
и|C-|и|---------n|і|5|278600|| |1|28|0
се|I-|се|---------n|се|111|278600|| |1|28|0
начьнꙗше|V-|начати|3siia----i|начьнꙗше|119|278600|| |1|28|0
рамꙗно|Df|рамяно|---------n|рамꙗно|2137|278600|| |1|28|0
шьствовати|V-|шьствовати|--pna----i|шьствоваті|1620|278600|| |1|28|0
и|C-|и|---------n|і|5|278601|| |1|28|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278601|| |1|28|0
слышааше|V-|слышати|3siia----i|сльішааше|478|278601|| |1|28|0
тѹтънъ|Nb|тутьнъ|-s---ma--i|тоутънъ|2138|278601|| |1|28|0
ѹмълкънꙗше|V-|умълкнути|3siia----i|оумълкънꙗше|2139|278601||. |1|28|0
творꙗ|V-|творити|-sppamn-si|творꙗ|515|278601|| |1|28|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278601|| |1|28|0
ѥже|G-|еже|---------n|еже|1945|278601|| |1|28|0
мнѣти|V-|мьнѣти|--pna----i|мнѣті|261|278601|| |1|28|0
ономѹ|Pd|онъ|-s---md--i|ономоу|158|278601|| |1|28|0
ꙗко|G-|яко|---------n|ꙗко|303|278601|| |1|28|0
съпить|V-|съпати|3spia----i|съпіть|520|278601||. |1|28|0
ономѹ|Pd|онъ|-s---md--i|ономоу|158|278602|| |1|28|0
же|Df|же|---------n|же|37|278602|| |1|28|0
тълъкнѹвъшю|V-|тълкнути|-supamd-si|тълъкноувъшоу|1998|278602|| |1|28|0
и|C-|и|---------n|і|5|278602|| |1|28|0
рекъшю|V-|рещи|-supamd-si|рекъшоу|18|278602|| |1|28|0
бл҃гословести|V-|благословьствити|2spma----i|блгословесті|2140|278602|| |1|28|0
оч҃е|Nb|отьць|-s---mv--i|оче|14|278602||. |1|28|0
бл҃женыи|A-|блаженыи|-s---mnpwi|блженьіі|151|278602|| |1|28|0
же|Df|же|---------n|же|37|278602|| |1|28|0
мълчаше|V-|мълчати|3siia----i|мълчаше|2124|278602||. |1|28|0
ꙗкоже|Dq|якоже|---------n|ꙗкоже|305|278603|| |1|28|0
ономѹ|Pd|онъ|-s---md--i|ономоу|158|278603|| |1|28|0
до|R-|до|---------n|до|551|278603|| |1|28|0
трии|Ma|трие|-p---mg--i|тріі|66|278603|| |1|28|0
кратъ|Nb|кратъ|-p---mg--i|кратъ|2141|278603|| |1|28|0
сице|Df|сице|---------n|сіце|24|278603|| |1|28|0
тълкънѹвъшю|V-|тълкнути|-supamd-si|тълкъноувъшоу|1998|278603|| |1|28|0
и|C-|и|---------n|і|5|278603|| |1|28|0
гл҃авъшю|V-|глаголати|-supamd-si|главъшоу|114|278603|| |1|28|0
бл҃сви|V-|благословити|2spma----i|блсві|13|278603|| |1|28|0
оч҃е|Nb|отьць|-s---mv--i|оче|14|278603||. |1|28|0
тоже|Df|тоже|---------n|тоже|1461|278603|| |1|28|0
сии|Pd|сии|-s---mn--i|сіі|28|278603|| |1|28|0
ꙗко|Dq|яко|---------n|ꙗко|122|278603|| |1|28|0
ѿ|R-|отъ|---------n|от|57|278603|| |1|28|0
съна|Nb|сънъ|-s---mg--i|съна|521|278603|| |1|28|0
въспрꙗнѹвъ|V-|въспрянути|-supamn-si|въспрꙗноувъ|2097|278603|| |1|28|0
гл҃ааше|V-|глаголати|3siia----i|глааше|114|278603|| |1|28|0
г҃ь|Nb|господь|-s---mn--i|гь|12|278604|| |1|28|0
нашь|Ps|нашь|1s---mn--i|нашь|569|278604|| |1|28|0
і҃с|Ne|исусъ|-s---mn--i|іс|563|278604|| |1|28|0
хс҃ъ|Ne|христ(ос)ъ|-s---mn--i|хсъ|564|278604|| |1|28|0
да|Df|да#1|---------n|да|298|278604|| |1|28|0
бл҃гословить|V-|благословити|3spia----i|блгословіть|13|278604|| |1|28|0
тꙗ|Pp|ты|2s---ma--i|тꙗ|289|278604|| |1|28|0
чадо|Nb|чадо|-s---nn--i|чадо|869|278604||. |1|28|0
и|C-|и|---------n|і|5|278605|| |1|28|0
тако|Df|тако|---------n|тако|366|278605|| |1|28|0
же|Df|же|---------n|же|37|278605|| |1|28|0
пакы|Df|пакы|---------n|пакьі|134|278605|| |1|28|0
преже|R-|прѣже|---------n|преже|306|278605|| |1|28|0
всѣхъ|Px|вьсь|-p---mg--i|всѣхъ|30|278605|| |1|28|0
обрѣтааше|V-|обрѣтати|3siia----i|обрѣтааше|1108|278605|| |1|28|0
сꙗ|Pk|себе|3s---qa--i|сꙗ|17|278605|| |1|28|0
въ|R-|въ|---------n|въ|1|278605|| |1|28|0
цр҃кви|Nb|цьркы|-s---fl--i|цркві|200|278605||. |1|28|0
сице|Df|сице|---------n|сіце|24|278606|| |1|28|0
же|Df|же|---------n|же|37|278606|| |1|28|0
пакы|Df|пакы|---------n|пакьі|134|278606|| |1|28|0
по|R-|по|---------n|по|52|278606|| |1|28|0
всꙗ|Px|вьсь|-p---fa--i|всꙗ|30|278606|| |1|28|0
нощи|Nb|нощь|-p---fa--i|нощі|1407|278606|| |1|28|0
съповѣдахѹти|V-|съповѣдати|3piia----i|съповѣдахоуті|104|278606|| |1|28|0
и|Pp|и|3p---ma--i|і|21|278606|| |1|28|0
творꙗща|V-|творити|-sppamg-si|творꙗща|515|278606||. |1|28|0
и|C-|и|---------n|і|5|278607|| |1|28|0
бѣ|V-|быти|3siia----i|бѣ|23|278607|| |1|28|0
въ|R-|въ|---------n|въ|1|278607|| |1|28|0
манастыри|Nb|манастырь|-s---ml--i|манастьірі|1262|278607|| |1|28|0
ѥго|Pp|и|3s---mg--i|его|21|278607|| |1|28|0
ѥдинъ|Ma|единъ|-s---mn--i|едінъ|58|278607|| |1|28|0
нѣкто|Px|нѣкъто|-s---mn--i|нѣкто|2142|278607|| |1|28|0
чьрноризьць|Nb|чьрноризьць|-s---mn--i|чьрнорізьць|1270|278607|| |1|28|0
санъмь|Nb|санъ|-s---mi--i|санъмь|2143|278607|| |1|28|0
прозвутеръ|Nb|прозвитеръ|-s---mn--i|прозвутеръ|536|278607||. |1|28|0
имьньмь|Nb|имя|-s---ni--i|імьньмь|148|278607|| |1|28|0
дамианъ|Ne|дамианъ|-s---mn--i|даміанъ|2144|278607|| |1|28|0
иже|Pr|иже|-s---mn--i|іже|39|278607|| |1|28|0
рьвьниѥ|Nb|рьвьние|-s---na--i|рьвьніе|1659|278607|| |1|28|0
подражааше|V-|подражати|3siia----i|подражааше|1284|278607|| |1|28|0
житию|Nb|житие|-s---nd--i|жітію|325|278607|| |1|28|0
и|C-|и|---------n|і|5|278607|| |1|28|0
съмѣрению|Nb|съмѣрение|-s---nd--i|съмѣренію|690|278607|| |1|28|0
прп҃дбнааго|A-|прѣподобьныи|-s---mgpwi|прпдбнааго|1232|278607|| |1|28|0
своѥго|Pt|свои|3s---mg--i|своего|175|278607|| |1|28|0
оц҃а|Nb|отьць|-s---mg--i|оца|14|278607|| |1|28|0
ѳеѡдосиꙗ|Ne|феодосии|-s---mg--i|ѳеодосіꙗ|1233|278607||. |1|28|0
о|R-|о|---------n|о|51|278607|| |1|28|0
немьже|Pr|иже|-s---ml--i|немьже|39|278607|| |1|28|0
мнози|A-|мъногыи|-p---mnpsi|мнозі|113|278607|| |1|28|0
съвѣдѣтельствѹють|V-|съвѣдѣтельствовати|3ppia----i|съвѣдѣтельствоують|856|278607||. |1|28|0
о|R-|о|---------n|о|51|278607|| |1|28|0
добрѣмь|A-|добрыи|-s---nlpwi|добрѣмь|357|278607|| |1|28|0
ѥго|Pp|и|3s---mg--i|его|21|278607|| |1|28|0
съмѣрении|Nb|съмѣрение|-s---nl--i|съмѣреніі|690|278607|| |1|28|0
и|C-|и|---------n|і|5|278607|| |1|28|0
и|C-|и|---------n|і|5|278607|| |1|28|0
житии|Nb|житие|-s---nl--i|жітіі|325|278607|| |1|28|0
и|C-|и|---------n|і|5|278607|| |1|28|0
послѹщании|Nb|послушание|-s---nl--i|послоущаніі|1637|278607||. |1|28|0
и|C-|и|---------n|і|5|278607|| |1|28|0
ѥже|G-|еже|---------n|еже|1945|278607|| |1|28|0
къ|R-|къ|---------n|къ|182|278607|| |1|28|0
вьсѣмъ|Px|вьсь|-p---md--i|вьсѣмъ|30|278607|| |1|28|0
покорениѥ|Nb|покорение|-s---na--i|покореніе|1506|278607|| |1|28|0
сътꙗжа|V-|сътяжати|3saia----i|сътꙗжа|352|278607||. |1|28|0
наипаче|Df|наипаче|---------n|наіпаче|1274|278608|| |1|28|0
же|Df|же|---------n|же|37|278608|| |1|28|0
бывъшеи|V-|быти|-pupamn-wi|бьівъшеі|23|278608|| |1|28|0
съ|R-|съ|---------n|съ|159|278608|| |1|28|0
тѣмь|Pd|тыи|-s---mi--i|тѣмь|90|278608|| |1|28|0
въ|R-|въ|---------n|въ|1|278608|| |1|28|0
келии|Nb|келия|-s---fl--i|келіі|1762|278608|| |1|28|0
ти|C-|ти|---------n|ті|1417|278608|| |1|28|0
видѣвъше|V-|видѣти|-pupamn-si|відѣвъше|351|278608|| |1|28|0
кротость|Nb|кротость|-s---fa--i|кротость|2047|278608|| |1|28|0
ѥго|Pp|и|3s---mg--i|его|21|278608|| |1|28|0
и|C-|и|---------n|і|5|278608|| |1|28|0
несъпаниѥ|Nb|несъпание|-s---na--i|несъпаніе|2145|278608|| |1|28|0
по|R-|по|---------n|по|52|278608|| |1|28|0
всꙗ|Px|вьсь|-p---fa--i|всꙗ|30|278608|| |1|28|0
нощи|Nb|нощь|-p---fa--i|нощі|1407|278608||. |1|28|0
и|C-|и|---------n|і|5|278608|| |1|28|0
почитающа|V-|почитати|-sppamg-si|почітающа|1649|278608|| |1|28|0
съ|R-|съ|---------n|съ|159|278608|| |1|28|0
