torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
не|Df|не|---------n|не|151|266369|| |14|90|0
ѡбрѧщете|V-|обрѣсти|2ppia----i|обрꙗщете|1550|266369||. |14|90|0
не|Df|не|---------n|не|151|266370|| |14|90|0
всхотѣша|V-|въсхотѣти|3paia----i|всхотѣша|2167|266370|| |14|90|0
бо|Df|бо|---------n|бо|1360|266370|| |14|90|0
ходити|V-|ходити|--pna----i|ходіті|317|266370|| |14|90|0
по|R-|по|---------n|по|130|266370|| |14|90|0
путемъ|Nb|путь|-p---md--i|путемъ|1065|266370|| |14|90|0
моим|Ps|мои|1p---md--i|моім|166|266370||. |14|90|0
да|Df|да#2|---------n|да|213|266371|| |14|90|0
того|Pd|тыи|-s---ng--i|того|164|266371|| |14|90|0
ради|R-|ради|---------n|раді|1525|266371|| |14|90|0
затворѧет|V-|затворяти|3spia----i|затворꙗет|9380|266371|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266371|| |14|90|0
нб҃о|Nb|небо|-s---nn--i|нбо|898|266371||. |14|90|0
ѡво|C-|ово|---------n|ово|6126|266372|| |14|90|0
ли|Df|ли|---------n|лі|767|266372|| |14|90|0
злѣ|Df|зълѣ|---------n|злѣ|5330|266372|| |14|90|0
ѿверзаѥт|V-|отъвьрзати|3spia----i|отверзает|9381|266372|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266372|| |14|90|0
градъ|Nb|градъ#2|-s---ma--i|градъ|8758|266372||. |14|90|0
в|R-|въ|---------n|в|52|266372|||14|90|0
ожа|Nb|дъждь|-s---mg--i|ожа|2593|266372|| |14|90|0
мѣсто|Nb|мѣсто|-s---na--i|мѣсто|554|266372|| |14|90|0
пуская|V-|пускати|-sppamn-si|пускаꙗ|540|266372||. |14|90|0
ѡво|C-|ово|---------n|ово|6126|266372|| |14|90|0
ли|Df|ли|---------n|лі|767|266372|| |14|90|0
мразомь|Nb|мразъ|-s---mi--i|мразомь|3544|266372|| |14|90|0
плоды|Nb|плодъ|-p---ma--i|плодьі|5974|266372|| |14|90|0
оузнаблѧя|V-|узнабляти|-sppamn-si|оузнаблꙗꙗ|9382|266372||. |14|90|0
и|C-|и|---------n|і|44|266372|| |14|90|0
землю|Nb|земля|-s---fa--i|землю|261|266372|| |14|90|0
зноемь|Nb|знои|-s---mi--i|зноемь|9367|266372|| |14|90|0
томѧ|V-|томити|-sppamn-si|томꙗ|2305|266372|| |14|90|0
наших|Ps|нашь|1p---fg--i|нашіх|5|266372|| |14|90|0
ради|R-|ради|---------n|раді|1525|266372|| |14|90|0
злобъ|Nb|зълоба|-p---fg--i|злобъ|5954|266372||. |14|90|0
аще|G-|аще|---------n|аще|1488|266373|| |14|90|0
ли|Df|ли|---------n|лі|767|266373|| |14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266373|| |14|90|0
покаѥмъ|V-|покаяти|1ppia----i|покаемъ|2653|266373|| |14|90|0
ѿ|R-|отъ|---------n|от|34|266373|| |14|90|0
злобъ|Nb|зълоба|-p---fg--i|злобъ|5954|266373|| |14|90|0
наших|Ps|нашь|1p---fg--i|нашіх|5|266373||. |14|90|0
то|Df|то|---------n|то|299|266373|| |14|90|0
акы|Df|акы|---------n|акьі|747|266373|| |14|90|0
чадомъ|Nb|чадо|-p---nd--i|чадомъ|4191|266373|| |14|90|0
своимъ|Pt|свои|3s---nd--i|своімъ|14|266373|| |14|90|0
дасть|V-|дати|3spia----i|дасть|126|266373|| |14|90|0
нам|Pp|мы|1p---md--i|нам|115|266373|| |14|90|0
всѧ|Px|вьсь|-p---na--i|всꙗ|74|266373|| |14|90|0
прошенья|Nb|прошение|-p---na--i|прошеньꙗ|2896|266373||. |14|90|0
и|C-|и|---------n|і|44|266374|| |14|90|0
ѡдожди|V-|одъждити|3spia----i|одожді|9365|266374|| |14|90|0
нам|Pp|мы|1p---md--i|нам|115|266374|| |14|90|0
дождь|Nb|дъждь|-s---ma--i|дождь|2593|266374|| |14|90|0
ранъ|A-|раныи|-s---mapsi|ранъ|9383|266374|| |14|90|0
и|C-|и|---------n|і|44|266374|| |14|90|0
позденъ|A-|поздьныи|-s---mapsi|позденъ|5826|266374||. |14|90|0
и|C-|и|---------n|і|44|266375|| |14|90|0
наполнѧт|V-|напълнити|3ppia----i|наполнꙗт|1959|266375|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266375|| |14|90|0
гумна|Nb|гумьно|-p---nn--i|гумна|8853|266375|| |14|90|0
ваша|Ps|вашь|2p---nn--i|ваша|1764|266375|| |14|90|0
пшеницѣ|Nb|пьшеница|-s---fg--i|пшеніцѣ|401|266375||. |14|90|0
пролѣют|V-|пролити|3ppia----i|пролѣют|3102|266376|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266376|| |14|90|0
точила|Nb|точило|-p---nn--i|точіла|9384|266376|| |14|90|0
винная|A-|виньныи|-p---nnpwi|віннаꙗ|6302|266376|| |14|90|0
и|C-|и|---------n|і|44|266376|| |14|90|0
масльная|A-|масльныи|-p---nnpwi|масльнаꙗ|9385|266376||. |14|90|0
и|C-|и|---------n|і|44|266377|| |14|90|0
въздам|V-|въздати|1spia----i|въздам|1778|266377|| |14|90|0
вамъ|Pp|вы|2p---md--i|вамъ|2215|266377|| |14|90|0
за|R-|за|---------n|за|1|266377|| |14|90|0
лѣта|Nb|лѣто|-p---na--i|лѣта|355|266377||. |14|90|0
яже|Pr|иже|-p---na--i|ꙗже|1442|266377|| |14|90|0
пояша|V-|пояти|3paia----i|поꙗша|4378|266377|| |14|90|0
прузи|Nb|пругъ|-p---ma--i|прузі|8759|266377|| |14|90|0
и|C-|и|---------n|і|44|266377|| |14|90|0
хрустове|Nb|хрустъ|-p---ma--i|хрустове|9386|266377||. |14|90|0
и|C-|и|---------n|і|44|266377|| |14|90|0
гусѣницѧ|Nb|гусеница|-p---fa--i|гусѣніца|9362|266377||. |14|90|0
сила|Nb|сила|-s---fn--i|сіла|1245|266378|| |14|90|0
моя|Ps|мои|1s---fn--i|моꙗ|166|266378|| |14|90|0
великая|A-|великыи|-s---fnpwi|велікаꙗ|40|266378||·:· |14|90|0
Юже|Pr|иже|-s---fa--i|юже|1442|266378|| |14|90|0
послах|V-|посълати|1saia----i|послах|153|266378|| |14|90|0
на|R-|на|---------n|на|48|266378|| |14|90|0
вы|Pp|вы|2p---ma--i|вьі|2215|266378|| |14|90|0
гл҃те|V-|глаголати|3spia----i|глте|1444|266379|| |14|90|0
гсь|Nb|господь|-s---mn--i|гсь|6|266379|| |14|90|0
вседержитель|Nb|вьседьржитель|-s---mn--i|вседержітель|913|266379||. |14|90|0
си|Pd|сии|-p---na--i|сі|1475|266380|| |14|90|0
слышаще|V-|слышати|-pppamn-si|сльішаще|1873|266380||. |14|90|0
въстѧгнѣмъ|V-|въстягнути|1ppia----i|въстꙗгнѣмъ|9387|266380|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266380|| |14|90|0
на|R-|на|---------n|на|48|266380|| |14|90|0
добро|Nb|добро|-s---na--i|добро|2366|266380||. |14|90|0
взищѣте|V-|възискати|2ppma----i|взіщѣте|3337|266381|| |14|90|0
суда|Nb|судъ#1|-s---mg--i|суда|1563|266381||. |14|90|0
избавите|V-|избавити|2ppma----i|ізбавіте|1728|266382|| |14|90|0
ѡбидимаго|V-|обидѣти|-spppmg-wi|обідімаго|5684|266382||. |14|90|0
на|R-|на|---------n|на|48|266383|| |14|90|0
покаяньѥ|Nb|покаяние|-s---na--i|покаꙗнье|2404|266383|| |14|90|0
придемъ|V-|приити|1ppia----i|прідемъ|51|266383||. |14|90|0
не|Df|не|---------n|не|151|266383|| |14|90|0
въздающе|V-|въздаяти|-pppamn-si|въздающе|5188|266383|| |14|90|0
зла|Nb|зъло|-s---ng--i|зла|1078|266383|| |14|90|0
за|R-|за|---------n|за|1|266383|| |14|90|0
зло|Nb|зъло|-s---na--i|зло|1078|266383||. |14|90|0
ни|C-|ни|---------n|ні|501|266383|| |14|90|0
клеветы|Nb|клевета|-s---fg--i|клеветьі|5677|266383|| |14|90|0
за|R-|за|---------n|за|1|266383|| |14|90|0
клевету|Nb|клевета|-s---fa--i|клевету|5677|266383||. |14|90|0
но|C-|нъ|---------n|но|1456|266384|| |14|90|0
любовью|Nb|любы|-s---fi--i|любовью|1558|266384|| |14|90|0
прилѣпим|V-|прилѣпити|1ppia----i|прілѣпім|1878|266384|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266384|| |14|90|0
гси|Nb|господь|-s---ml--i|гсі|6|266384|| |14|90|0
бз҃ѣ|Nb|богъ|-s---ml--i|бзѣ|389|266384|| |14|90|0
нашемь|Ps|нашь|1s---ml--i|нашемь|5|266384||. |14|90|0
постомъ|Nb|постъ|-s---mi--i|постомъ|1629|266384|| |14|90|0
и|C-|и|---------n|і|44|266384|| |14|90|0
рыданьем|Nb|рыдание|-s---ni--i|рьіданьем|1999|266384||. |14|90|0
слезами|Nb|сльза|-p---fi--i|слезамі|1993|266384|| |14|90|0
ѡмывающе|V-|омывати|-pppamn-si|омьівающе|797|266384|| |14|90|0
всѧ|Px|вьсь|-p---na--i|всꙗ|74|266384|| |14|90|0
прегрѣшенья|Nb|прѣгрѣшение|-p---na--i|прегрѣшеньꙗ|7280|266384||. |14|90|0
не|Df|не|---------n|не|151|266384|| |14|90|0
словомь|Nb|слово|-s---ni--i|словомь|1581|266384|| |14|90|0
нарицѧюще|V-|нарицати|-pppamn-si|наріцающе|4264|266384|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266384|| |14|90|0
хьсяни|Nb|крьстиянинъ|-p---mn--i|хьсꙗні|6179|266384||. |14|90|0
а|C-|а|---------n|а|86|266384|| |14|90|0
поганьскы|Df|поганьскы|---------n|поганьскьі|9388|266384|| |14|90|0
живуще|V-|жити|-pppamn-si|жівуще|258|266384||. |14|90|0
се|I-|се|---------n|се|18|266385|| |14|90|0
бо|Df|бо|---------n|бо|1360|266385|| |14|90|0
не|Df|не|---------n|не|151|266385|| |14|90|0
погански|Df|поганьскы|---------n|поганскі|9388|266385|| |14|90|0
ли|Du|ли|---------n|лі|2100|266385|| |14|90|0
живемъ|V-|жити|1ppia----i|жівемъ|258|266385||. |14|90|0
аще|G-|аще|---------n|аще|1488|266385|| |14|90|0
оусрѣсти|V-|усърѣсти|--pna----i|оусрѣсті|9389|266385|| |14|90|0
вѣрующе|V-|вѣровати|-pppamn-si|вѣрующе|686|266385||. |14|90|0
аще|G-|аще|---------n|аще|1488|266386|| |14|90|0
бо|Df|бо|---------n|бо|1360|266386|| |14|90|0
кто|Px|къто|-s---qn--i|кто|487|266386|| |14|90|0
ѹсрѧщеть|V-|усърѣсти|3spia----i|оусрꙗщеть|9389|266386|| |14|90|0
черноризца|Nb|чьрноризьць|-s---mg--i|чернорізца|9256|266386||. |14|90|0
то|Df|то|---------n|то|299|266386|| |14|90|0
възвращаѥт|V-|възвращати|3spia----i|възвращает|5387|266386|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266386||. |14|90|0
ни|C-|ни|---------n|ні|501|266386|| |14|90|0
ѥдинець|Nb|единьць|-s---ma--i|едінець|9390|266386||. |14|90|0
ли|C-|ли|---------n|лі|4415|266386|| |14|90|0
свинью|Nb|свиния|-s---fa--i|свінью|769|266386||. |14|90|0
то|Df|то|---------n|то|299|266387|| |14|90|0
не|Df|не|---------n|не|151|266387|| |14|90|0
поганьскы|Df|поганьскы|---------n|поганьскьі|9388|266387|| |14|90|0
ли|Du|ли|---------n|лі|2100|266387|| |14|90|0
се|Pd|сии|-s---nn--i|се|1475|266387|| |14|90|0
есть|V-|быти|3spia----i|есть|104|266387||. |14|90|0
се|I-|се|---------n|се|18|266388|| |14|90|0
бо|Df|бо|---------n|бо|1360|266388|| |14|90|0
по|R-|по|---------n|по|130|266388|| |14|90|0
дьяволю|A-|дияволь|-s---ndpsi|дьꙗволю|2484|266388|| |14|90|0
наоученью|Nb|научение|-s---nd--i|наоученью|2384|266388|| |14|90|0
кобь|Nb|кобь|-s---fa--i|кобь|9391|266388|| |14|90|0
сию|Pd|сии|-s---fa--i|сію|1475|266388|| |14|90|0
держать|V-|дьржати|3ppia----i|держать|367|266388||. |14|90|0
друзии|A-|другыи|-p---mnpwi|друзіі|332|266389|| |14|90|0
же|Df|же|---------n|же|377|266389|| |14|90|0
и|Df|и|---------n|і|143|266389|| |14|90|0
закыханью|Nb|закыхание|-s---nd--i|закьіханью|9392|266389|| |14|90|0
вѣрують|V-|вѣровати|3ppia----i|вѣрують|686|266389||. |14|90|0
еже|Pr|иже|-s---nn--i|еже|1442|266389|| |14|90|0
бываеть|V-|бывати|3spia----i|бьіваеть|875|266389|| |14|90|0
на|R-|на|---------n|на|48|266389|| |14|90|0
дравье|A-|съдравыи|-s---flpsi|дравье|2105|266389|| |14|90|0
главѣ|Nb|глава|-s---fl--i|главѣ|451|266389||. |14|90|0
но|C-|нъ|---------n|но|1456|266390|| |14|90|0
сими|Pd|сии|-p---mi--i|сімі|1475|266390|| |14|90|0
дьяволъ|Nb|дияволъ|-s---mn--i|дьꙗволъ|1952|266390|| |14|90|0
лстить|V-|льстити|3spia----i|лстіть|8494|266390||. |14|90|0
и|C-|и|---------n|і|44|266390|| |14|90|0
другыми|A-|другыи|-p---mipwi|другьімі|332|266390|| |14|90|0
нравы|Nb|нравъ|-p---mi--i|нравьі|1515|266390|| |14|90|0
всѧчьскыми|A-|вьсячьскыи|-p---fipwi|всꙗчьскьімі|7860|266390||. |14|90|0
лестьми|Nb|льсть|-p---fi--i|лестьмі|1562|266390|| |14|90|0
преваблѧя|V-|прѣвабляти|-sppamn-si|преваблꙗꙗ|9393|266390|| |14|90|0
ны|Pp|мы|1p---ma--i|ньі|115|266390|| |14|90|0
ѿ|R-|отъ|---------n|от|34|266390|| |14|90|0
б҃а|Nb|богъ|-s---mg--i|ба|389|266390||. |14|90|0
трубами|Nb|труба|-p---fi--i|трубамі|6092|266390|| |14|90|0
и|C-|и|---------n|і|44|266390|| |14|90|0
скоморохы|Nb|скоморохъ|-p---mi--i|скоморохьі|9394|266390||. |14|90|0
гусльми|Nb|гусль|-p---mi--i|гусльмі|5755|266390|| |14|90|0
и|C-|и|---------n|і|44|266390|| |14|90|0
русальи|Nb|русалия|-p---fa--i|русальі|9395|266390||. |14|90|0
видим|V-|видѣти|1ppia----i|відім|148|266391|| |14|90|0
бо|Df|бо|---------n|бо|1360|266391|| |14|90|0
игрища|Nb|игрище|-p---na--i|ігріща|8030|266391|| |14|90|0
оутолочена|V-|утолочити|-puppna-si|оутолочена|9396|266391||. |14|90|0
и|C-|и|---------n|і|44|266391|| |14|90|0
людїи|Nb|людие|-p---mg--i|людіі|199|266391|| |14|90|0
много|A-|мъногыи|-s---napsi|много|237|266391|| |14|90|0
множьство|Nb|мъножьство|-s---na--i|множьство|1130|266391||. |14|90|0
яко|G-|яко|---------n|ꙗко|1546|266391|| |14|90|0
ѹпїхати|V-|упихати|--pna----i|оупіхаті|9397|266391|| |14|90|0
начнуть|V-|начати|3ppia----i|начнуть|1438|266391|| |14|90|0
другъ|Pc|другъ|-s---mn--i|другъ|3879|266391|| |14|90|0
друга|Pc|другъ|-s---mg--i|друга|3879|266391||. |14|90|0
позоры|Nb|позоръ|-p---ma--i|позорьі|9398|266391|| |14|90|0
дѣюще|V-|дѣяти#1|-pppama-si|дѣюще|4410|266391|| |14|90|0
ѿ|R-|отъ|---------n|от|34|266391|| |14|90|0
бѣса|Nb|бѣсъ|-s---mg--i|бѣса|2303|266391|| |14|90|0
замышленаго|V-|замыслити|-suppng-wi|замьішленаго|6023|266391|| |14|90|0
дѣла|Nb|дѣло|-s---ng--i|дѣла|1441|266391||. |14|90|0
а|C-|а|---------n|а|86|266392|| |14|90|0
црк҃ви|Nb|цьркы|-p---fn--i|цркві|1636|266392|| |14|90|0
стоять|V-|стояти|3ppia----i|стоꙗть|229|266392|| |14|90|0
ѥгда|Dq|егда|---------n|егда|1540|266393|| |14|90|0
же|Df|же|---------n|же|377|266393|| |14|90|0
бываѥть|V-|бывати|3spia----i|бьіваеть|875|266393|| |14|90|0
годъ|Nb|годъ|-s---mn--i|годъ|326|266393|| |14|90|0
молитвы|Nb|молитва|-s---fg--i|молітвьі|2|266393|| |14|90|0
мало|A-|малыи|-s---nnpsi|мало|977|266393|| |14|90|0
ихъ|Pp|и|3p---mg--i|іхъ|38|266393|| |14|90|0
ѡбрѣтаѥт|V-|обрѣтати|3spia----i|обрѣтает|2539|266393|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266393|| |14|90|0
в|R-|въ|---------n|в|52|266393|| |14|90|0
цр҃кви|Nb|цьркы|-s---fl--i|цркві|1636|266393||. |14|90|0
да|Df|да#2|---------n|да|213|266394|| |14|90|0
сего|Pd|сии|-s---ng--i|сего|1475|266394|| |14|90|0
ради|R-|ради|---------n|раді|1525|266394|| |14|90|0
казни|Nb|казнь|-p---fa--i|казні|3763|266394|| |14|90|0
приемлемъ|V-|приимати|1ppia----i|пріемлемъ|1681|266394|| |14|90|0
ѿ|R-|отъ|---------n|от|34|266394|| |14|90|0
б҃а|Nb|богъ|-s---mg--i|ба|389|266394|| |14|90|0
всѧчскыя|A-|вьсячьскыи|-p---fapwi|всꙗчскьіꙗ|7860|266394||. |14|90|0
и|C-|и|---------n|і|44|266394|| |14|90|0
нахоженье|Nb|нахожение|-s---na--i|нахоженье|5086|266394|| |14|90|0
ратных|A-|ратьныи|-p---mgpwi|ратньіх|5116|266394|| |14|90|0
по|R-|по|---------n|по|130|266394|| |14|90|0
бж҃ью|A-|божии|-s---ndpsi|бжью|10|266394|| |14|90|0
повелѣнью|Nb|повелѣние|-s---nd--i|повелѣнью|2485|266394||. |14|90|0
приѥмлем|V-|приимати|1ppia----i|пріемлем|1681|266395|| |14|90|0
казнь|Nb|казнь|-s---fa--i|казнь|3763|266395|| |14|90|0
грѣхъ|Nb|грѣхъ|-p---mg--i|грѣхъ|154|266395|| |14|90|0
ради|R-|ради|---------n|раді|1525|266395|| |14|90|0
наших|Ps|нашь|1p---mg--i|нашіх|5|266395||. |14|90|0
мы|Pp|мы|1p---mn--i|мьі|115|266396|| |14|90|0
же|Df|же|---------n|же|377|266396|| |14|90|0
на|R-|на|---------n|на|48|266396|| |14|90|0
предълежащее|V-|прѣдълежати|-sppana-wi|предълежащее|4157|266396|| |14|90|0
възвратим|V-|възвратити|1ppia----i|възвратім|1356|266396|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266396||·:· |14|90|0
Изѧславу|Ne|изъяславъ|-s---md--i|ізꙗславу|7712|266397|| |14|90|0
же|Df|же|---------n|же|377|266397|| |14|90|0
со|R-|съ|---------n|со|37|266397|| |14|90|0
всеволодомъ|Ne|вьсеволодъ|-s---mi--i|всеволодомъ|7696|266397|| |14|90|0
кыеву|Ne|кыевъ|-s---md--i|кьіеву|4416|266397|| |14|90|0
побѣгшю|V-|побѣгнути|-supamd-si|побѣгшоу|2403|266397||. |14|90|0
а|C-|а|---------n|а|86|266397|| |14|90|0
ст҃ославу|Ne|святославъ|-s---md--i|стославу|8338|266397|| |14|90|0
чернигову|Ne|чьрниговъ|-s---md--i|чернігову|7718|266397||. |14|90|0
и|C-|и|---------n|і|44|266397|| |14|90|0
людье|Nb|людие|-p---mn--i|людье|199|266397|| |14|90|0
кыевстии|A-|кыевьскыи|-p---mnpwi|кьіевстіі|7731|266397|| |14|90|0
прибѣгоша|V-|прибѣгнути|3paia----i|прібѣгоша|7267|266397|| |14|90|0
кыеву|Ne|кыевъ|-s---md--i|кьіеву|4416|266397||. |14|90|0
и|C-|и|---------n|і|44|266398|| |14|90|0
створиша|V-|сътворити|3paia----i|створіша|424|266398|| |14|90|0
вѣче|Nb|вѣче|-s---na--i|вѣче|9050|266398|| |14|90|0
на|R-|на|---------n|на|48|266398|| |14|90|0
торговищи|Nb|търговище|-s---nl--i|торговіщі|9399|266398||. |14|90|0
и|C-|и|---------n|і|44|266399|| |14|90|0
рѣша|V-|рещи|3paia----i|рѣша|1047|266399|| |14|90|0
пославше|V-|посълати|-pupamn-si|пославше|153|266399|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266399|| |14|90|0
ко|R-|къ|---------n|ко|54|266399|| |14|90|0
кнѧзю|Nb|кънязь|-s---md--i|кнꙗзю|41|266399||. |14|90|0
се|I-|се|---------n|се|18|266400|| |14|90|0
половци|Nb|половьчинъ|-p---mn--i|половці|7719|266400|| |14|90|0
росули|V-|росути|-pspamn-si|росулі|9400|266400|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266400|| |14|90|0
по|R-|по|---------n|по|130|266400|| |14|90|0
земли|Nb|земля|-s---fd--i|землі|261|266400||. |14|90|0
даи|V-|даяти|2spma----i|даі|416|266401|| |14|90|0
кнѧже|Nb|кънязь|-s---mv--i|кнꙗже|41|266401|| |14|90|0
ѡружье|Nb|оружие|-s---na--i|оружье|2935|266401|| |14|90|0
и|C-|и|---------n|і|44|266401|| |14|90|0
кони|Nb|конь|-p---ma--i|коні|306|266401||. |14|90|0
и|C-|и|---------n|і|44|266402|| |14|90|0
еще|Df|еще|---------n|еще|1243|266402|| |14|90|0
бьем|V-|бити|1ppia----i|бьем|203|266402|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266402|| |14|90|0
с|R-|съ|---------n|с|37|266402|| |14|90|0
ними|Pp|и|3p---mi--i|німі|38|266402||. |14|90|0
изѧслав|Ne|изъяславъ|-s---mn--i|ізꙗслав|7712|266403|| |14|90|0
же|Df|же|---------n|же|377|266403|| |14|90|0
сего|Pd|сии|-s---ng--i|сего|1475|266403|| |14|90|0
не|Df|не|---------n|не|151|266403|| |14|90|0
послуша|V-|послушати|3saia----i|послуша|2169|266403||. |14|90|0
и|C-|и|---------n|і|44|266404|| |14|90|0
нача|V-|начати|3saia----i|нача|1438|266404|| |14|90|0
люди|Nb|людие|-p---mn--i|люді|199|266404|| |14|90|0
ѥго|Pp|и|3s---mg--i|его|38|266404|| |14|90|0
корити|V-|корити|--pna----i|коріті|8633|266404||. |14|90|0
на|R-|на|---------n|на|48|266404|| |14|90|0
воеводу|Nb|воевода|-s---ma--i|воеводу|2129|266404|| |14|90|0
на|R-|на|---------n|на|48|266404|| |14|90|0
коснѧчька|Ne|коснячько|-s---mg--i|коснꙗчька|9401|266404||. |14|90|0
идоша|V-|ити|3paia----i|ідоша|291|266405|| |14|90|0
на|R-|на|---------n|на|48|266405|| |14|90|0
гору|Nb|гора|-s---fa--i|гору|210|266405|| |14|90|0
съ|R-|съ|---------n|съ|37|266405|| |14|90|0
вѣча|Nb|вѣче|-s---ng--i|вѣча|9050|266405||. |14|90|0
и|C-|и|---------n|і|44|266406|| |14|90|0
придоша|V-|приити|3paia----i|прідоша|51|266406|| |14|90|0
на|R-|на|---------n|на|48|266406|| |14|90|0
дворъ|Nb|дворъ|-s---ma--i|дворъ|593|266406|| |14|90|0
коснѧчковъ|A-|коснячьковъ|-s---mapsi|коснꙗчковъ|9402|266406||. |14|90|0
и|C-|и|---------n|і|44|266407|| |14|90|0
не|Df|не|---------n|не|151|266407|| |14|90|0
ѡбрѣтше|V-|обрѣсти|-pupamn-si|обрѣтше|1550|266407|| |14|90|0
его|Pp|и|3s---mg--i|его|38|266407|| |14|90|0
сташа|V-|стати|3paia----i|сташа|160|266407|| |14|90|0
оу|R-|у|---------n|оу|60|266407|| |14|90|0
двора|Nb|дворъ|-s---mg--i|двора|593|266407|| |14|90|0
брѧчиславлѧ|A-|брячиславль|-s---mgpsi|брꙗчіславлꙗ|9073|266407||. |14|90|0
и|C-|и|---------n|і|44|266408|| |14|90|0
рѣша|V-|рещи|3paia----i|рѣша|1047|266408|| |14|90|0
поидем|V-|поити#1|1ppma----i|поідем|33|266409|| |14|90|0
высадим|V-|высадити|1ppia----i|вьісадім|9314|266410|| |14|90|0
дружину|Nb|дружина|-s---fa--i|дружіну|3572|266410|| |14|90|0
свою|Pt|свои|3s---fa--i|свою|14|266410|| |14|90|0
ис|R-|из|---------n|іс|66|266410|| |14|90|0
погреба|Nb|погребъ|-s---mg--i|погреба|5584|266410||. |14|90|0
и|C-|и|---------n|і|44|266411|| |14|90|0
раздѣлиша|V-|раздѣлити|3paia----i|раздѣліша|4866|266411|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266411|| |14|90|0
надвое|Df|надъвое|---------n|надвое|8763|266411|| |14|90|0
половину|Nb|половина|-s---fa--i|половіну|2376|266412|| |14|90|0
ихъ|Pp|и|3p---mg--i|іхъ|38|266412|| |14|90|0
иде|V-|ити|3saia----i|іде|291|266412|| |14|90|0
к|R-|къ|---------n|к|54|266412|| |14|90|0
погребу|Nb|погребъ|-s---md--i|погребу|5584|266412||. |14|90|0
а|C-|а|---------n|а|86|266413|| |14|90|0
половина|Nb|половина|-s---fn--i|половіна|2376|266413|| |14|90|0
ихъ|Pp|и|3p---mg--i|іхъ|38|266413|| |14|90|0
иде|V-|ити|3saia----i|іде|291|266413|| |14|90|0
по|R-|по|---------n|по|130|266413|| |14|90|0
мосту|Nb|мостъ|-s---md--i|мосту|3417|266413||. |14|90|0
си|Pd|сии|-p---mn--i|сі|1475|266414|| |14|90|0
же|Df|же|---------n|же|377|266414|| |14|90|0
придоша|V-|приити|3paia----i|прідоша|51|266414|| |14|90|0
на|R-|на|---------n|на|48|266414|| |14|90|0
кнѧжь|A-|къняжь|-s---mapsi|кнꙗжь|339|266414|| |14|90|0
дворъ|Nb|дворъ|-s---ma--i|дворъ|593|266414||. |14|90|0
изѧславу|Ne|изъяславъ|-s---md--i|ізꙗславу|7712|266415|| |14|90|0
же|Df|же|---------n|же|377|266415|| |14|90|0
сѣдѧщю|V-|сѣдѣти|-sppamd-si|сѣдꙗщоу|371|266415|| |14|90|0
на|R-|на|---------n|на|48|266415|| |14|90|0
сѣнехъ|Nb|сѣни|-p---ml--i|сѣнехъ|4719|266415|| |14|90|0
с|R-|съ|---------n|с|37|266415|| |14|90|0
дружиною|Nb|дружина|-s---fi--i|дружіною|3572|266415|| |14|90|0
своею|Pt|свои|3s---fi--i|своею|14|266415||. |14|90|0
начаша|V-|начати|3paia----i|начаша|1438|266415|| |14|90|0
прѣти|V-|пьрѣти|--pna----i|прѣті|5995|266415|||14|90|0
сѧ|Pk|себе|3s---qa--i|сꙗ|62|266415|| |14|90|0
со|R-|съ|---------n|со|37|266415|| |14|90|0
кнѧземъ|Nb|кънязь|-s---mi--i|кнꙗземъ|41|266415|| |14|90|0
стояще|V-|стояти|-pppamn-si|стоꙗще|229|266415|| |14|90|0
долѣ|Df|долѣ|---------n|долѣ|9403|266415||. |14|90|0
кнѧзю|Nb|кънязь|-s---md--i|кнꙗзю|41|266416|| |14|90|0
же|Df|же|---------n|же|377|266416|| |14|90|0
из|R-|из|---------n|із|66|266416|| |14|90|0
оконцѧ|Nb|окъньце|-s---ng--i|оконца|9404|266416|| |14|90|0
зрѧщю|V-|зьрѣти|-sppamd-si|зрꙗщоу|1718|266416||. |14|90|0
и|C-|и|---------n|і|44|266416|| |14|90|0
дружинѣ|Nb|дружина|-s---fd--i|дружінѣ|3572|266416|| |14|90|0
стоящю|V-|стояти|-sppamd-si|стоꙗщоу|229|266416|| |14|90|0
оу|R-|у|---------n|оу|60|266416|| |14|90|0
кнѧзѧ|Nb|кънязь|-s---mg--i|кнꙗзꙗ|41|266416||. |14|90|0
реч|V-|рещи|3saia----i|реч|1047|266416|| |14|90|0
