torot_word|deep_cleaned
ли|лі
тако|тако
нѣсть|нѣсть
то|то
наше|наше
нъ|нъ
҃бжиѥ|҃бжіе
даꙗниѥ.|даꙗніе
да|да
не|не
бꙑ|бъі
ѥгѡ|его
лѣпо|лѣпо
щѧдѣти.|щѧдѣті
ни|ні
своѥго|своего
творити|творіті
того|того
бо|бо
ради|раді
и|і
мѹкѹ|моукоу
подъѥмлемъ.|подъемлемъ
аще|аще
ли|лі
раꙁдаѥмъ|раздаемъ
ѥ.|е
то|то
дъвоѥ|дъвое
добро|добро
сътворимъ.|сътворімъ
и|і
сами|самі
притранъꙗ|прітранъꙗ
мѹкꙑ|моукъі
иꙁбѹдемъ.|ізбоудемъ
ѡбаче|обаче
мꙑслиши|мъісліші
младища|младіща
ꙁьрѧ|зьрѧ
ѹмирающа.|оумірающа
семѹ|семоу
бѣ|бѣ
бꙑти|бъіті
моѥмѹ|моемоу
имѣнию|імѣнію
наслѣдьникѹ.|наслѣдьнікоу
се|се
моѥи|моеі
старости|старості
подъпоръ|подъпоръ
бѣ.|бѣ
сь|сь
бѣ|бѣ
ѿрасль|отрасль
моѥго|моего
корене.|корене
сь|сь
же|же
ꙗко|ꙗко
цвѣтъ|цвѣтъ
въсиꙗвъ.|въсіꙗвъ
матерьнѧма|матерьнѧма
рѹкама|роукама
дьржимъ|дьржімъ
вънеꙁапѹ|вънезапоу
ѹвѧде.|оувѧде
ти|ті
҃глеши|҃глеші
ми|мі
да|да
сѧ|сѧ
сего|сего
не|не
плачѹ|плачоу
ни|ні
рꙑдаю.|ръідаю
не|не
могѹ|могоу
бо|бо
ѹтьрпѣти|оутьрпѣті
ѥстьствьнааго|естьствьнааго
корене.|корене
вънеꙁапꙋ|вънезапоу
ꙁьрѧ|зьрѧ
ѿтьрꙁаѥмꙑ|оттьрзаемъі
лѣторасли|лѣтораслі
богосадьнꙑ.|богосадьнъі
аще|аще
же|же
и|і
покѹсиши|покоусіші
сѧ|сѧ
мноꙁѣми|мнозѣмі
притъчами|прітъчамі
ѹтѣшити|оутѣшіті
сѧ.|сѧ
ѥже|еже
не|не
плакати|плакаті
сѧ|сѧ
ѹмирающааго.|оумірающааго
ѥстьствьнѣ|естьствьнѣ
ли|лі
приближиши|прібліжіші
сѧ|сѧ
ни|ні
ѹбо|оубо
҃члвче.|҃члвче
ни|ні
не|не
повелѣваю|повелѣваю
не|не
плакати|плакаті
сѧ.|сѧ
нъ|нъ
беспрѣмѣньнѹѹмѹ|беспрѣмѣньноуоумоу
плачю|плачоу
въꙁбранѧю.|възбранѧю
и|і
аꙁъ|азъ
бо|бо
въ|въ
грѣсѣхъ|грѣсѣхъ
ѥсмь|есмь
повитъ.|повітъ
да|да
вѣдѣ|вѣдѣ
желю|желю
матерьню.|матерьню
и|і
сьрдьчьноѥ|сьрдьчьное
съкрѹшениѥ|съкроушеніе
҃ѡче.|҃оче
братьне|братьне
же|же
и|і
сестрьне|сестрьне
рꙑданиѥ.|ръіданіе
и|і
вьсеꙗ|вьсеꙗ
сьрдоболѧ.|сьрдоболѧ
хлипаниѥ|хліпаніе
и|і
сѣтованиѥ.|сѣтованіе
нъ|нъ
подобаѥть|подобаеть
пьрвоѥ|пьрвое
плакати|плакаті
сѧ|сѧ
своѥꙗ|своеꙗ
҃дша.|҃дша
въꙁирающе|възірающе
мьртвьцѧ|мьртвьцѧ
на|на
гробъ|гробъ
несома.|несома
ѹже|оуже
бо|бо
ѥго|его
по|по
томь|томь
не|не
ѹꙁьримъ.|оузьрімъ
да|да
того|того
дѣльма|дѣльма
съ|съ
псалмꙑ|псалмъі
и|і
пѣ҇ⷭми|пѣсмі
и|і
свѣщами|свѣщамі
проважаѥмꙑ|проважаемъі
и.|і
нъ|нъ
прѣидѣмъ|прѣідѣмъ
ѹже|оуже
ѿ|от
гроба|гроба
на|на
въскрьсениѥ.|въскрьсеніе
и|і
помꙑслимъ|помъіслімъ
ꙗко|ꙗко
въ|въ
съньнꙑихъ|съньнъііхъ
нꙑне|нъіне
прѣбꙑваѥмъ.|прѣбъіваемъ
пакꙑ|пакъі
бо|бо
въскрьснѹти|въскрьсноуті
имамъ.|імамъ
и|і
ѿвѣтъ|отвѣтъ
сътворити|сътворіті
ꙁа|за
дѣла|дѣла
наша.|наша
дьньнаꙗ|дьньнаꙗ
и|і
нощьнаꙗ.|нощьнаꙗ
и|і
о|о
въꙁьрѣнии|възьрѣніі
похотьнѣмь.|похотьнѣмь
и|і
о|о
праꙁдьнѣ|праздьнѣ
словеси.|словесі
и|і
ѡ|о
смѣсѣ.|смѣсѣ
и|і
тъ|тъ
же|же
проводъ|проводъ
видѧ.|відѧ
ѥдинако|едінако
си|сі
ѹмъ|оумъ
полагаѥши|полагаеші
҃глѧ.|҃глѧ
ѥли|елі
комѹ|комоу
ѹмьръшю|оумьръшоу
въстати.|въстаті
ѡ|о
беꙁѹмьне.|безоумьне
аще|аще
инако|інако
таинꙑ|таінъі
сеꙗ|сеꙗ
не|не
раꙁѹмѣѥши.|разоумѣеші
то|то
понѣ|понѣ
ѿ|от
жита|жіта
раꙁѹмѣи.|разоумѣі
аще|аще
бо|бо
не|не
въсѣѥши|въсѣеші
пшеницѧ|пшеніцѧ
ли|лі
прочиихъ|прочііхъ
сѣменъ|сѣменъ
въ|въ
ꙁемлю.|землю
то|то
не|не
прокълѣѥть.|прокълѣеть
ни|ні
плода|плода
створить.|створіть
аще|аще
ли|лі
въ|въ
ꙁемли|землі
сътьлѣѥть.|сътьлѣеть
то|то
плодꙑ|плодъі
сътворить|сътворіть
сѹгѹбь.|соугоубь
да|да
ѥли|елі
то|то
ѡ|о
сѣменьхъ|сѣменьхъ
ѥсть|есть
такъ|такъ
раꙁѹмъ.|разоумъ
то|то
ѡ|о
҃члвчахъ|҃члвчахъ
плътьхъ|плътьхъ
сѹгѹбо|соугоубо
имаши|імаші
раꙁѹмѣти.|разоумѣті
прилогꙑ|прілогъі
҃нбсьнꙑими.|҃нбсьнъіімі
сѣѥть|сѣеть
бо|бо
сѧ|сѧ
тѣло|тѣло
пьрстьно.|пьрстьно
а|а
въстанеть|въстанеть
свѣтьло|свѣтьло
҃дховьно.|҃дховьно
сѣѥть|сѣеть
сѧ|сѧ
въ|въ
немощь|немощь
а|а
въстанеть|въстанеть
въ|въ
силѹ.|сілоу
сѣѥть|сѣеть
сѧ|сѧ
въ|въ
тьлѣниѥ.|тьлѣніе
въстанеть|въстанеть
же|же
въ|въ
нетьлѣниѥ.|нетьлѣніе
сѣѥть|сѣеть
сѧ|сѧ
въ|въ
бещьстиѥ.|бещьстіе
каꙗ|каꙗ
бо|бо
чьсть|чьсть
ѥсть|есть
тѣм|тѣм
смьрдѧща|смьрдѧща
и|і
тьлѣюща|тьлѣюща
прахъмь.|прахъмь
нъ|нъ
ѹже|оуже
въстанеть|въстанеть
въ|въ
славꙋ|славоу
и|і
чьсть.|чьсть
тако|тако
бо|бо
пишеть|пішеть
сѧ|сѧ
адамъ|адамъ
бꙑсть|бъість
пьрвꙑи|пьрвъіі
҃члкъ|҃члкъ
ѿ|от
ꙁемлѧ|землѧ
пьсртьнъ|пьсртьнъ
а|а
въторꙑи|въторъіі
адамъ|адамъ
҃гь|҃гь
с|с
҃нбсе.|҃нбсе
да|да
того|того
тꙑ|тъі
чаꙗ|чаꙗ
пришьствиꙗ|прішьствіꙗ
҃члвче.|҃члвче
не|не
пригваждаи|прігваждаі
сѧ|сѧ
ꙁемльнꙑихъ|земльнъііхъ
вещьхъ.|вещьхъ
прити|пріті
бо|бо
имать|імать
҃снъ|҃снъ
҃бжии.|҃бжіі
въ|въ
славѣ|славѣ
҃бжьства|҃бжьства
своѥго.|своего
съ|съ
своими|своімі
҃стꙑими|҃стъіімі
҃англꙑ.|҃англъі
и|і
тъгда|тъгда
посълеть|посълеть
на|на
четꙑри|четъірі
краꙗ|краꙗ
ꙁемлѧ.|землѧ
ѹбѹдить|оубоудіть
съпѧщиихъ|съпѧщііхъ
ѿ|от
вѣка.|вѣка
правьдьнꙑꙗ|правьдьнъіꙗ
и|і
неправьдьнꙑꙗ.|неправьдьнъіꙗ
абиѥ|абіе
же|же
съставить|съставіть
тѣло|тѣло
ꙁемлѧ.|землѧ
ѹбѹдить|оубоудіть
съпѧщиихъ|съпѧщііхъ
ѿ|от
вѣка.|вѣка
правьдьнꙑꙗ|правьдьнъіꙗ
и|і
неправьдьнꙑꙗ.|неправьдьнъіꙗ
аще|аще
бѹдеть|боудеть
кого|кого
ли|лі
ꙁвѣрь|звѣрь
растьрꙁалъ.|растьрзалъ
ли|лі
птица|птіца
раꙁнеслꙑ.|разнеслъі
ли|лі
рꙑбꙑ|ръібъі
раꙁдробилꙑ.|раздробілъі
то|то
ни|ні
власъ|власъ
ихъ|іхъ
погꙑбнеть.|погъібнеть
нъ|нъ
вьси|вьсі
въ|въ
мьгновении|мьгновеніі
ока|ока
въстанемъ.|въстанемъ
и|і
въпросими|въпросімі
бѹдемъ|боудемъ
о|о
сътворении|сътвореніі
грѣхъ.|грѣхъ
ѡ|о
вольнꙑихъ|вольнъііхъ
и|і
невольнꙑихъ.|невольнъііхъ
пьрвоѥ|пьрвое
же|же
ѡ|о
правѣи|правѣі
вѣрѣ.|вѣрѣ
аще|аще
ю|ю
бѹдемъ|боудемъ
добрѣ|добрѣ
съблюли|съблюлі
и|і
съхранили.|съхранілі
праваꙗ|праваꙗ
же|же
вѣра|вѣра
крьстьꙗньска|крьстьꙗньска
сицѧ|сіцѧ
ѥсть.|есть
вѣровати|вѣроваті
подобаѥть|подобаеть
въ|въ
единѹ|едіноу
҃стѹю|҃стоую
тр҇ⷪцю.|троцоу
въ|въ
ѥдино|едіно
҃гьство.|҃гьство
ѥдина|едіна
власть.|власть
ѥдинъ|едінъ
поклонъ.|поклонъ
ѥдино|едіно
сиꙗниѥ.|сіꙗніе
въ|въ
трьхъ|трьхъ
собьствѣхъ.|собьствѣхъ
сирѣчь|сірѣчь
лицихъ.|ліціхъ
не|не
въ|въ
три|трі
же|же
богꙑ|богъі
раꙁлѣлѧѥмъ.|разлѣлѧемъ
ѥдино|едіно
҃бжство.|҃бжство
въ|въ
тъ|тъ
бо|бо
крьщаѥмъ|крьщаемъ
сѧ.|сѧ
въ|въ
҃оць|҃оць
и|і
҃снъ|҃снъ
и|і
҃стꙑи|҃стъіі
҃дхъ.|҃дхъ
сими|сімі
бо|бо
сътворени|сътворені
бꙑхомъ.|бъіхомъ
и|і
въпросими|въпросімі
бѹдемъ.|боудемъ
по|по
томь|томь
чистотꙑ|чістотъі
҃дшевьнꙑꙗ|҃дшевьнъіꙗ
и|і
телесьнꙑꙗ.|телесьнъіꙗ
ѿ|от
тоꙗ|тоꙗ
бо|бо
исходить|ісходіть
братолюбиѥ.|братолюбіе
страньноприꙗтиѥ.|страньнопріꙗтіе
нищелюбиѥ|ніщелюбіе
пощениѥ.|пощеніе
въꙁдьржѧниѥ|въздьржѧніе
покаꙗниѥ.|покаꙗніе
ѥже|еже
ѥсть|есть
сицево.|сіцево
ѥже|еже
сѧ|сѧ
ѡшати|ошаті
вьсего|вьсего
ꙁъла.|зъла
ѥже|еже
не|не
въꙁдати|въздаті
ꙁла|зла
ꙁа|за
ꙁло.|зло
ѥже|еже
сльꙁами|сльзамі
ѡмꙑвати|омъіваті
прѣгрѣшениꙗ|прѣгрѣшеніꙗ
своꙗ.|своꙗ
ѥже|еже
не|не
поминати|помінаті
ꙁълобꙑ.|зълобъі
ѥже|еже
не|не
прѣꙁьрѣти|прѣзьрѣті
нищааго|ніщааго
ни|ні
ѡбидѣти.|обідѣті
ѥже|еже
не|не
отѧти|отѧті
насильѥмь|насільемь
чюжего|чоужего
имѣниꙗ.|імѣніꙗ
ѥже|еже
помощи|помощі
ѡбидимомѹ.|обідімомоу
тако|тако
и|і
подобьна|подобьна
симъ|сімъ
аще|аще
къто|къто
творить.|творіть
то|то
ѹслꙑшить|оуслъішіть
правьдьнꙑи|правьдьнъіі
гласъ|гласъ
҃бжии|҃бжіі
҃глюща.|҃глюща
благꙑи|благъіі
рабе|рабе
вѣрьне.|вѣрьне
о|о
малѣ|малѣ
бѣ|бѣ
вѣрьнъ|вѣрьнъ
надъ|надъ
многꙑми|многъімі
тѧ|тѧ
поставлю.|поставлю
въниди|въніді
въ|въ
радость|радость
҃га|҃га
своѥго.|своего
а|а
ѥже|еже
сѹть|соуть
дрѹꙁии|дроузіі
нем҃лстивии.|нем҃лстівіі
нестраньноприимьци.|нестраньнопріімьці
ꙁавистьници.|завістьніці
братосъвадьници.|братосъвадьніці
клеветьници.|клеветьніці
шьпътьници.|шьпътьніці
мьꙁдоимьци.|мьздоімьці
любодѣи|любодѣі
татиѥ.|татіе
ѹбиицѧ.|оубііцѧ
чародѣи.|чародѣі
клѧтвопрѣстѹпьници.|клѧтвопрѣстоупьніці
братоненавистьници.|братоненавістьніці
҃оцемъ|҃оцемъ
досадители.|досадітелі
м҃тремъ|м҃тремъ
нелюбьници.|нелюбьніці
кобьници.|кобьніці
и|і
подобьна|подобьна
симъ|сімъ
творивъше.|творівъше
ѹслꙑшать|оуслъішать
гласъ|гласъ
сѹдиꙗ|соудіꙗ
҃глюща.|҃глюща
идете|ідете
ѿ|от
мене|мене
проклѧтии.|проклѧтіі
идѣте|ідѣте
ѿ|от
мене|мене
немилостивни.|немілостівні
ненавидѣвъшеи|ненавідѣвъшеі
братиꙗ|братіꙗ
своѥꙗ.|своеꙗ
и|і
҃ха|҃ха
нелюбивъше.|нелюбівъше
то|то
и|і
аꙁъ|азъ
не|не
помилѹю|помілоую
васъ.|васъ
алчьнъ|алчьнъ
бѣхъ|бѣхъ
и|і
не|не
накърмисТе|накърмісте
мене.|мене
нагъ|нагъ
и|і
не|не
одѣсте.|одѣсте
страньнъ|страньнъ
и|і
не|не
въведосте.|въведосте
больнъ|больнъ
и|і
не|не
посѣтисте.|посѣтісте
въ|въ
тьмьници|тьмьніці
и|і
не|не
придосте|прідосте
къ|къ
мънѣ.|мънѣ
и|і
ѿвѣщають|отвѣщають
ѥмѹ|емоу
ти|ті
ѹбоꙁии.|оубозіі
лишивъшии|лішівъшіі
сѧ|сѧ
҃спсениꙗ|҃спсеніꙗ
своѥго|своего
скѹпостию|скоупостію
҃глюще.|҃глюще
҃ги|҃гі
къгда|къгда
тѧ|тѧ
видѣхомъ|відѣхомъ
алчьна.|алчьна
ли|лі
страньна.|страньна
ли|лі
нага.|нага
ли|лі
больна.|больна
ли|лі
въ|въ
тьмьници.|тьмьніці
и|і
не|не
послѹжихомъ|послоужіхомъ
ти.|ті
и|і
ѿвѣщавъ|отвѣщавъ
҃гь|҃гь
рьчеть|рьчеть
имъ.|імъ
право|право
҃глю|҃глю
вамъ.|вамъ
понеже|понеже
не|не
сътвористе|сътворісте
ѥдиномѹ|едіномоу
симъ|сімъ
мьньшимъ|мьньшімъ
братомъ|братомъ
моимъ|моімъ
то|то
мънѣ|мънѣ
не|не
сътвористе.|сътворісте
идѣте|ідѣте
ѿ|от
мене|мене
проклѧтии.|проклѧтіі
ѹготованꙑи|оуготованъіі
диꙗволѹ|діꙗволоу
и|і
҃англомъ|҃англомъ
ѥго.|его
Си|сі
слꙑшаще|слъішаще
прѣщениꙗ.|прѣщеніꙗ
и|і
въꙁданиꙗ|възданіꙗ
противѹ|протівоу
ꙁълобѣ|зълобѣ
нашеи.|нашеі
ѹбоимъ|оубоімъ
сѧ|сѧ
҃ба.|҃ба
ѹстрашимъ|оустрашімъ
сѧ|сѧ
страшьнааго|страшьнааго
сѹда.|соуда
и|і
ѿлѹчениꙗ|отлоученіꙗ
ѿ|от
҃ба.|҃ба
тѹ|тоу
бо|бо
не|не
поможеть|поможеть
ни|ні
҃оць|҃оць
чадѹ.|чадоу
ни|ні
с҃нъ|с҃нъ
҃оцю.|҃оцоу
ни|ні
҃мти|҃мті
дъщери.|дъщері
ни|ні
братъ|братъ
братѹ.|братоу
ни|ні
рабъ|рабъ
господинѹ.|господіноу
нъ|нъ
къжьдо|къжьдо
пожьнеть|пожьнеть
ѥже|еже
въсѣꙗвъ.|въсѣꙗвъ
молю|молю
вꙑ|въі
ѹбо|оубо
чада.|чада
ѹклонимъ|оуклонімъ
сѧ|сѧ
ѿ|от
ꙁълобии.|зълобіі
да|да
вънидемъ|вънідемъ
въ|въ
бесконьчьноѥ|бесконьчьное
҃црство.|҃црство
прѣстанѣмъ|прѣстанѣмъ
ѿ|от
ꙁависти|завісті
и|і
клеветꙑ.|клеветъі
и|і
ѿ|от
пѹстошьнааго|поустошьнааго
смѣха.|смѣха
да|да
не|не
въ|въ
вѣкꙑ|вѣкъі
плачемъ|плачемъ
сѧ.|сѧ
останѣмъ|останѣмъ
сѧ|сѧ
ѿ|от
плътьнааго|плътьнааго
ѿ|от
непольꙁьнааго|непользьнааго
сластолюбьꙗ.|сластолюбьꙗ
да|да
не|не
въ|въ
вѣкꙑ|вѣкъі
мѹчимъ|моучімъ
сѧ.|сѧ
мѹка|моука
бо|бо
въ|въ
вѣкъ|вѣкъ
дълга|дълга
ѥсть.|есть
тѣмьже|тѣмьже
молю|молю
вꙑ|въі
ѡ|о
чада.|чада
и|і
не|не
прѣстаю|прѣстаю
молѧ|молѧ
сѧ|сѧ
къ|къ
вашеи|вашеі
любъви.|любъві
Да|да
подвигнѣмъ|подвігнѣмъ
сѧ|сѧ
и|і
потъщимъ|потъщімъ
сѧ.|сѧ
и|і
прибѣгнѣмъ|прібѣгнѣмъ
къ|къ
҃млсрдию|҃млсрдію
҃бжию.|҃бжію
да|да
и|і
къ|къ
намъ|намъ
речеть|речеть
милосьрдꙑи|мілосьрдъіі
҃бъ.|҃бъ
по|по
вѣрѣ|вѣрѣ
вашеи|вашеі
бѹди|боуді
вамъ.|вамъ
придѣте|прідѣте
приимѣте|пріімѣте
ѹготованоѥ|оуготованое
вамъ|вамъ
҃црство.|҃црство
молю|молю
вꙑ|въі
въспрѧнѣмъ|въспрѧнѣмъ
ѿ|от
съна|съна
глѹбокаго.|глоубокаго
Съмотримъ|съмотрімъ
како|како
ти|ті
въпиѥть|въпіеть
пр҇ⷪркъ|проркъ
҃глѧ.|҃глѧ
ѹхъ|оухъ
мънѣ|мънѣ
ѹхъ|оухъ
мънѣ.|мънѣ
ꙗко|ꙗко
блиꙁъ|блізъ
҃днь|҃днь
҃гнь.|҃гнь
великꙑи|велікъіі
притранꙑи.|прітранъіі
и|і
гърдꙑи.|гърдъіі
аще|аще
пр҇ⷪркъ|проркъ
въспоминаꙗ|въспомінаꙗ
҃днь|҃днь
тъ|тъ
трепещеть.|трепещеть
то|то
мꙑ|мъі
имѣюще|імѣюще
тьмами|тьмамі
грѣхꙑ.|грѣхъі
бе|бе
страха|страха
въспомѧнѣмꙑ|въспомѧнѣмъі
и.|і
ѹмолимъ|оумолімъ
сѹдию.|соудію
и|і
покаꙗниѥмь|покаꙗніемь
ꙁагладимъ|загладімъ
грѣхꙑ|грѣхъі
своꙗ.|своꙗ
ѹбоимъ|оубоімъ
сѧ|сѧ
страшьнааго|страшьнааго
гласа|гласа
҃глющаго.|҃глющаго
иже|іже
ѿвьржеть|отвьржеть
сѧ|сѧ
мене|мене
прѣдъ|прѣдъ
чловѣкꙑ|чловѣкъі
ѿвьргѹ|отвьргоу
сѧ|сѧ
и|і
аꙁъ|азъ
прѣдъ|прѣдъ
҃англꙑ|҃англъі
҃бжии.|҃бжіі
не|не
словъмь|словъмь
же|же
ѿмѣтаниѥ.|отмѣтаніе
нъ|нъ
дѣлꙑ|дѣлъі
ꙁълꙑими|зълъіімі
диꙗволи.|діꙗволі
помꙑсли|помъіслі
брате|брате
вьселенꙑꙗ|вьселенъіꙗ
сѹдию|соудію
сѣдѧща|сѣдѧща
҃англꙑ|҃англъі
прѣстоꙗща.|прѣстоꙗща
и|і
арха҃гнелꙑ|арха҃гнелъі
слѹжаща.|слоужаща
хѣровимъ|хѣровімъ
славѧще.|славѧще
прѣвꙑшьнѧꙗ|прѣвъішьнѧꙗ
силꙑ.|сілъі
и|і
прѣ҃нбсьна|прѣ҃нбсьна
воиньства.|воіньства
патриархꙑ|патріархъі
же|же
и|і
пр҇ⷪркꙑ|проркъі
и|і
ап҇ⷭлꙑ.|апслъі
и|і
ѥвангелистꙑ|евангелістъі
и|і
҃мчнкꙑ.|҃мчнкъі
и|і
мира|міра
сего|сего
кънѧꙁѧ|кънѧзѧ
и|і
сѹдиꙗ.|соудіꙗ
сильникꙑ|сільнікъі
богатꙑꙗ|богатъіꙗ
и|і
ѹбогꙑꙗ.|оубогъіꙗ
грѹбꙑꙗ|гроубъіꙗ
и|і
прѣмѹдрꙑꙗ.|прѣмоудръіꙗ
вьсѣхъ|вьсѣхъ
сихъ|сіхъ
прѣдъ|прѣдъ
толицѣмь|толіцѣмь
народъмь|народъмь
дѣла|дѣла
обличають|облічають
сѧ.|сѧ
и|і
речеть|речеть
сѹдии.|соудіі
иже|іже
ѿмещеть|отмещеть
сѧ|сѧ
мене|мене
прѣдъ|прѣдъ
҃члкꙑ|҃члкъі
ꙗко|ꙗко
тѹждааго.|тоуждааго
ѡтъвьргѹ|отъвьргоу
сѧ|сѧ
ѥго|его
рече|рече
и|і
аꙁъ.|азъ
ѿметавъшаго|отметавъшаго
сѧ|сѧ
мене|мене
прѣдъ|прѣдъ
҃оцьмь|҃оцьмь
моимь|моімь
҃нбсьнꙑимь.|҃нбсьнъіімь
помꙑсли|помъіслі
҃глющааго|҃глющааго
҃ѡче.|҃оче
сь|сь
чловѣкъ|чловѣкъ
вѣрѹ|вѣроу
мою|мою
ѿвьрже.|отвьрже
сь|сь
моꙗ|моꙗ
ап҇ⷭлꙑ|апслъі
ѿгъналъ.|отгъналъ
сь|сь
бѣ|бѣ
досадитель|досадітель
моѥи|моеі
҃цркви.|҃цркві
сь|сь
моꙗ|моꙗ
словеса|словеса
попьра|попьра
и|і
потѧꙁа.|потѧза
҃глеть|҃глеть
же|же
се.|се
не|не
невѣдѹщю|невѣдоущоу
҃ѡцю.|҃оцоу
нъ|нъ
покаꙁаꙗ.|показаꙗ
похѹлѧꙗ|похоулѧꙗ
прокѹжаꙗ.|прокоужаꙗ
съвѧꙁаꙗ|съвѧзаꙗ
вѣчьнꙑими|вѣчьнъіімі
ѹꙁами|оузамі
желѣꙁнами.|желѣзнамі
прѣстоꙗща|прѣстоꙗща
съ|съ
страхъмь|страхъмь
сильнꙑꙗ.|сільнъіꙗ
и|і
҃спса|҃спса
҃глюща.|҃глюща
сии|сіі
ѡ|о
словеси|словесі
моѥмь|моемь
истиньнѣ|істіньнѣ
неродиша.|неродіша
сии|сіі
повелѣниꙗ|повелѣніꙗ
моꙗ|моꙗ
ѿвьргоша|отвьргоша
сии|сіі
мѹчиша|моучіша
ап҇ⷭлꙑ.|апслъі
сии|сіі
мѹченикꙑ|моученікъі
мѹчиша.|моучіша
сиꙗ|сіꙗ
҃глꙑ|҃глъі
помꙑсли|помъіслі
҃црю|҃црю
ѿвѣщевающю.|отвѣщевающоу
како|како
прѣстоꙗщии|прѣстоꙗщіі
҃англи|҃англі
съ|съ
страхъмь|страхъмь
прѣстоꙗть|прѣстоꙗть
гроꙁьно.|грозьно
тъчию|тъчію
въꙁьрѣниѥмь|възьрѣніемь
грѣшьникꙑ|грѣшьнікъі
гѹбѧще.|гоубѧще
помꙑсли|помъіслі
҃англꙑ|҃англъі
негодѹюща.|негодоующа
арха҃нглꙑ|арха҃нглъі
движимꙑ.|двіжімъі
и|і
силꙑ|сілъі
҃нбсьнꙑꙗ.|҃нбсьнъіꙗ
҃ѡца|҃оца
же|же
негодѹюща.|негодоующа
҃дхъ|҃дхъ
҃стꙑи|҃стъіі
гнѣвающь|гнѣвающь
сѧ.|сѧ
грѣшьникꙑ|грѣшьнікъі
же|же
съ|съ
великою|велікою
ꙗростию|ꙗростію
иꙁгонимꙑ.|ізгонімъі
иꙁгонимꙑ|ізгонімъі
же|же
не|не
ѿ|от
съпасениꙗ|съпасеніꙗ
тъчию.|тъчію
нъ|нъ
и|і
въ|въ
вѣчьнѹю|вѣчьноую
мѹкѹ|моукоу
сълемꙑ.|сълемъі
нѣсть|нѣсть
бо|бо
страшьно|страшьно
ꙁѣло|зѣло
ѥже|еже
не|не
҃спсенѹ|҃спсеноу
бꙑти.|бъіті
ни|ні
҃црствовати.|҃црствоваті
нъ|нъ
ѥже|еже
огню|огню
вѣчьномѹ|вѣчьномоу
прѣданѹ|прѣданоу
бꙑти.|бъіті
иже|іже
бо|бо
аще|аще
исповѣсть|ісповѣсть
мѧ.|мѧ
рече|рече
҃гь|҃гь
то|то
исповѣсТь|ісповѣсть
и|і
҃оць|҃оць
мои.|моі
помꙑсли|помъіслі
колика|коліка
слава|слава
тъгда.|тъгда
колика|коліка
похвала|похвала
коликъ|колікъ
вѣньць.|вѣньць
ѥгда|егда
речеть|речеть
сѹдии.|соудіі
сь|сь
слово|слово
моѥ|мое
съблюлъ|съблюлъ
ѥсть.|есть
и|і
вѣрѹ|вѣроу
мою|мою
проповѣда.|проповѣда
сь|сь
слово|слово
моѥ|мое
ѹтвьрдилъ.|оутвьрділъ
сь|сь
нищаго|ніщаго
моѥго|моего
не|не
прѣꙁьри.|прѣзьрі
сь|сь
лихоиманиѥ|ліхоіманіе
попьра.|попьра
и|і
правьдꙋ|правьдоу
почьте.|почьте
сь|сь
порѹга|пороуга
сѧ|сѧ
мирѹ|міроу
ꙗко|ꙗко
несѹщю.|несоущоу
и|і
въꙁлюби|възлюбі
бѹдꙋщааго|боудоущааго
мира.|міра
сь|сь
҃црства|҃црства
моѥго|моего
не|не
ѿлѹчи|отлоучі
сѧ.|сѧ
сь|сь
слово|слово
моѥ|мое
почьте.|почьте
почьти|почьті
и|і
҃оче.|҃оче
си|сі
же|же
вьсѧ|вьсѧ
бꙑвають|бъівають
на|на
҃спсениѥ|҃спсеніе
исповѣдающиимъ.|ісповѣдающіімъ
на|на
ѡсѹжениѥ|осоуженіе
же|же
невѣрѹющиимъ.|невѣроующіімъ
Страшьнѣѥ|страшьнѣе
же|же
вьсего|вьсего
ѥгда|егда
помꙑслиши.|помъісліші
михаила|міхаіла
и|і
гаврила.|гавріла
и|і
вьсѧ|вьсѧ
бещисльна|бещісльна
воиньства|воіньства
҃англъ|҃англъ
стоꙗща.|стоꙗща
сѣдѧща|сѣдѧща
же|же
҃сна|҃сна
ꙁеведѣѡва.|зеведѣова
сѣдѧща|сѣдѧща
петра|петра
и|і
павьла.|павьла
҃члкꙑ|҃члкъі
сѹща.|соуща
҃англꙑ|҃англъі
же|же
съ|съ
страхъмь|страхъмь
прѣстоꙗща.|прѣстоꙗща
и|і
҃члвкꙑ|҃члвкъі
съ|съ
дьрꙁновениѥмь|дьрзновеніемь
сѣдѧща.|сѣдѧща
рьцѣмъ|рьцѣмъ
и|і
мꙑ|мъі
съ|съ
ними.|німі
коль|коль
мъного|мъного
мъножьство|мъножьство
҃блгости|҃блгості
твоеꙗ|твоеꙗ
вьсемогꙑи|вьсемогъіі
҃ги.|҃гі
ѡле|оле
чюдо|чоудо
сѣдить|сѣдіть
матѳѣи.|матѳѣі
сѣдить|сѣдіть
петръ|петръ
сѣдить|сѣдіть
павьлъ.|павьлъ
и|і
вьси|вьсі
ап҇ⷭли.|апслі
а|а
михаилъ|міхаілъ
великꙑи|велікъіі
силꙑ|сілъі
начальникъ|начальнікъ
прѣстоить.|прѣстоіть
не|не
чюжа|чоужа
же|же
имена|імена
҃глемъ.|҃глемъ
нъ|нъ
по|по
писанїю|пісанію
ходимъ.|ходімъ
не|не
имена|імена
бо|бо
҃англꙑска|҃англъіска
ѹвѣдѣхомъ.|оувѣдѣхомъ
нъ|нъ
писаниѥ|пісаніе
