torot_word|deep_cleaned
да|да
бѫдеть|бѫдеть
г͠ь|г҃ь
блиꙁь|блізь
да|да
ничимьже|нічімьже
и̇нѣмь|інѣмь
пецѣмꙿ|пецѣм
сѧ|сѧ
нѫ|нѫ
понавлѣѫ̇ще|понавлѣѫще
сѧ|сѧ
добры̇|добръі
дѣлесы̇|дѣлесъі
дн͠ь|дн҃ь
дн͠е|дн҃е
мѫжьскы̇|мѫжьскъі
прѣпоꙗ̇савьше|прѣпоꙗсавьше
чрѣсла|чрѣсла
своꙗ̇|своꙗ
вьꙁдрьжаниє̇мь|вьздрьжаніемь
ꙗ̇ко|ꙗко
и̇|і
неꙁлобивы̇ѫ̇|незлобівъіѫ
дѣти|дѣті
по|по
дх͠овны̇хь|дх҃овнъіхь
вещехь|вещехь
послѣдоуѫ̇ще|послѣдоуѫще
и̇|і
ѿ|от
чюдесь|чоудесь
кь|кь
большімь|большімь
чюдесемь|чоудесемь
тьщно|тьщно
подвигнѣмь|подвігнѣмь
сѧ|сѧ
въчера|въчера
бо|бо
г͠ь|г҃ь
нашь|нашь
і̇с͠ь|іс҃ь
хьⷭ҇|хьс
четвородневꙿнаа꙼го|четвородневнааго
лаꙁара|лазара
вскрѣси|вскрѣсі
и̇|і
благовѣрныхь|благовѣрнъіхь
чюдесь|чоудесь
дш͠ѫ|дш҃ѫ
нашѧ|нашѧ
вьꙁвеⷭ҇ли|вьзвеслі
а̇|а
ꙁловѣрьна|зловѣрьна
и̇|і
ꙁаконопрѣстѧпна|законопрѣстѧпна
сьбора|сьбора
жидовьска|жідовьска
ѡ̇бы̇чаѫ̇|объічаѫ
раꙁори|разорі
своими|своімі
дⷮ҇ѣльми|дтѣльмі
и̇|і
пррⷪ҇чьство|пррочьство
дввⷣо|дввдо
сьврьшаѫ̇|сьврьшаѫ
ꙗ̇коже|ꙗкоже
реⷱ҇|реч
и̇ꙁ|із
оусть|оусть
младенець|младенець
сьсѫщихь|сьсѫщіхь
сьврьшиль|сьврьшіль
є̇си|есі
хвалѫ|хвалѫ
врагь|врагь
твои̇хь|твоіхь
ради|раді
раꙁⷣроушиши|раздроушіші
врагы|врагъі
и̇|і
мьстьника|мьстьніка
сирѣчь|сірѣчь
диꙗ̇вола|діꙗвола
тьи̇|тьі
бо|бо
є̇сть|есть
чьсти|чьсті
нашеи̇|нашеі
врагь|врагь
и̇|і
приѡ̇брѣтьникь|пріобрѣтьнікь
пагꙋбѣ|пагоубѣ
и̇же|іже
пльти|пльті
мнѣ|мнѣ
вьсѧ|вьсѧ
прѣдолѣти|прѣдолѣті
тѡ|то
оу̇же|оуже
попрань|попрань
быⷭ҇|бъіс
и̇|і
смѣхоу|смѣхоу
ꙁримь|зрімь
є̇сть|есть
въꙁꙿвлѣкы|възвлѣкъі
на|на
сѧ|сѧ
г͠ь|г҃ь
б͠ь|б҃ь
нашь|нашь
смѣрениѥ̇мь|смѣреніемь
свои̇мь|своімь
и̇|і
много|много
лѫкавьнѫѫ̇|лѫкавьнѫѫ
главѫ|главѫ
сьтерь|сьтерь
и̇|і
корьсть|корьсть
и̇спрврьже|іспрврьже
и̇|і
горесть|горесть
же|же
гл͠ѧ|гл҃ѧ
дрьжимиѫ̇|дрьжіміѫ
дш͠ѫ|дш҃ѫ
въ|въ
а̇дѣ|адѣ
ꙁаклепы|заклепъі
четврѣдн͠евънаа̇го|четврѣдн҃евънааго
сѫща|сѫща
мрѣтьвьца|мрѣтьвьца
лаꙁарѣ|лазарѣ
вꙿсꙿкрѣси|вскрѣсі
ѥ̇ю̇де|еюде
же|же
раⷣстии̇ѫ̇|радстііѫ
и̇спльньше|іспльньше
сѫ|сѫ
бл͠гочеⷭ҇тьны̇ѧ̇|бл҃гочестьнъіѧ
дѣти|дѣті
сь|сь
ваи̇ѥ̇мь|ваіемь
прѣдитекѫще|прѣдітекѫще
е̇моу|емоу
вьпиꙗ̇хѫ|вьпіꙗхѫ
ѡ̇санꙿна|осанна
вь|вь
вы̇шꙿнихь|въішніхь
бл͠гослове|бл҃гослове
грѧди|грѧді
въ|въ
и̇мѧ|імѧ
гн͠е|гн҃е
цр͠ь|цр҃ь
и̇ꙁⷭ҇левь|ізслевь
и̇|і
потресѧ|потресѧ
весь|весь
градь|градь
гл͠ѧ|гл҃ѧ
кто|кто
сьи̇|сьі
ѥⷭ҇|ес
грѧдѧи̇|грѧдѧі
вь|вь
и̇мѧ|імѧ
гн͠е|гн҃е
и̇|і
ѿкѫдꙋ|откѫдоу
кто|кто
ли|лі
єⷭ҇|ес
цр͠ь|цр҃ь
и̇ꙁлⷭ҇евъ|ізлсевъ
тѡльма|тольма
бо|бо
бѣхѫ|бѣхѫ
ꙁавистиѫ̇|завістіѫ
ꙩ̇мрачении̇|омраченіі
ꙗ̇ко|ꙗко
по|по
въсѧ|въсѧ
д͠ни|д҃ні
чѫтѫще|чѫтѫще
вь|вь
ꙁаконѣ|законѣ
и̇|і
вь|вь
пррⷪ҇цѣхь|прроцѣхь
ѡ̇|о
пріходѣ|пріходѣ
є̇го|его
гл͠ѧще|гл҃ѧще
є̇же|еже
наⷭ҇|нас
дѣльма|дѣльма
сьдѣꙗ̇|сьдѣꙗ
и̇|і
видѧщⷷ҇|відѧще
е̇го|его
посрѣдѣ|посрѣдѣ
и̇хь|іхь
чюдеса|чоудеса
творѧщⷶ҇|творѧща
и̇|і
ти|ті
не|не
вѣровахѫ|вѣровахѫ
є̇моу|емоу
слѣпы̇ѫ̇|слѣпъіѫ
просвѣщаѫ̇ща|просвѣщаѫща
видѧще|відѧще
и̇|і
недъжны̇ѫ̇|недъжнъіѫ
цѣлаѫ̇ща|цѣлаѫща
и̇|і
мр͠твыѫ̇|мр҃твъіѫ
въскрѣшаѫ̇ща|въскрѣшаѫща
паче|паче
же|же
и̇|і
сего|сего
четврѣдн͠евьнаго|четврѣдн҃евьнаго
лаꙁара|лазара
видѧще|відѧще
вьставлена|вьставлена
и̇|і
гл͠ахѫ|гл҃ахѫ
кто|кто
сеи̇|сеі
є̇сьⷮ|есьт
и̇хьже|іхьже
своꙗ̇|своꙗ
и̇хь|іхь
чѧда|чѧда
ꙩ̇бличихѫ|облічіхѫ
бг͠оꙁрачꙿнами|бг҃озрачнамі
ѡ̇чима|очіма
ꙁрѧще|зрѧще
є̇го|его
ꙗ̇ко|ꙗко
на|на
хороу̇вимѣ|хороувімѣ
сѣдѧщⷶ҇|сѣдѧща
на|на
жрѣбѣти|жрѣбѣті
ѡ̇сли|ослі
и̇|і
въпиꙗ̇хѫ|въпіꙗхѫ
сь|сь
вѣи̇ѥ̇мь|вѣіемь
прѣдитекѫще|прѣдітекѫще
е̇моу|емоу
и̇|і
гл͠ѫще|гл҃ѫще
ѡ̇саньна|осаньна
вь|вь
вꙑ̇шнииⷯ҇|въішнііх
бл͠гословень|бл҃гословень
грѧдѧ|грѧдѧ
вь|вь
и̇мѧ|імѧ
г͠не|г҃не
б͠ь|б҃ь
г͠ь|г҃ь
ꙗ̇ви|ꙗві
сѧ|сѧ
намь|намь
мирь|мірь
на|на
ꙁеми|земі
и̇|і
слава|слава
вь|вь
вы̇шнии̇хь|въішнііхь
ꙩ̇ви|ові
же|же
ѿ|от
народа|народа
риꙁы̇|різъі
своѫ̇|своѫ
постилахѫ|постілахѫ
по|по
пѫтю̇|пѫтю
а̇|а
дрꙋꙃи|дроузі
ѿ|от
дрѣвь|дрѣвь
вѣтвиє̇|вѣтвіе
ломѫще|ломѫще
и̇|і
по|по
пѫтю|пѫтю
метахѫ|метахѫ
ѡ̇ви|ові
оу̇бо|оубо
ѿ|от
нихь|ніхь
гл͠ахѫ|гл҃ахѫ
ꙗ̇ко|ꙗко
пррⷪ҇кь|пррокь
приде|пріде
вь|вь
и̇мѧ|імѧ
гн͠е|гн҃е
а̇|а
дроуꙁи|дроузі
рѣшѧ|рѣшѧ
си|сі
ꙁнамениꙗ̇|знаменіꙗ
(не)сѧть|несѧть
пррⷪ҇чьскаа̇|пррочьскаа
нѫ|нѫ
б͠ь|б҃ь
ꙗ̇ви|ꙗві
сѧ|сѧ
въ|въ
чл͠вчи|чл҃вчі
ѡ̇браꙁѣ|образѣ
и̇|і
вьмѣсти|вьмѣсті
вь|вь
свое̇|свое
бж͠ьство|бж҃ьство
ꙗ̇(к͠о)же|ꙗк҃оже
реⷱ҇|реч
и̇саи̇ꙗ̇|ісаіꙗ
ѡ̇|о
немъ|немъ
се|се
дѣваа|дѣваа
въ|въ
чрѣвѣ|чрѣвѣ
приє̇млеть|пріемлеть
и̇|і
родить|родіть
сн͠ь|сн҃ь
и̇|і
наречеть|наречеть
сѧ|сѧ
и̇мѧ|імѧ
ѥ̇го|его
ѥ̇вьманоу̇и̇ль|евьманоуіль
є̇же|еже
ѥⷭ҇|ес
скаꙁаѥ̇мо|сказаемо
ꙗ̇ко|ꙗко
с|с
нами|намі
б͠ъ|б҃ъ
и̇|і
пакы̇|пакъі
тои̇жде|тоіжде
б͠ь|б҃ь
нашь|нашь
на|на
ꙁеми|земі
ꙗ̇ви|ꙗві
сѧ|сѧ
и̇|і
сь|сь
чл͠кы|чл҃къі
ꙗ̇ви|ꙗві
сѧ|сѧ
и̇|і
поживе|пожіве
тⷪи̇|тоі
ѥⷭ҇|ес
грѧⷣ|грѧд
вь|вь
и̇стинѫ|істінѫ
бл͠гослове|бл҃гослове
грѧды̇|грѧдъі
вь|вь
и̇мѫ|імѫ
гн͠е|гн҃е
ѡ̇санꙿна|осанна
сн͠оу|сн҃оу
дввⷣоу|дввдоу
и̇|і
пристѫпишѧ|прістѫпішѧ
кь|кь
немⷹ|немоу
а̇рꙿхи̇ѥ̇реи̇є̇|архіереіе
и̇|і
не|не
слы̇шиши|слъішіші
(ли)|лі
что|что
си|сі
гл͠ѧть|гл҃ѧть
нⷭ҇ѣ|нсѣ
ли|лі
ти|ті
тѧшꙿко|тѧшко
ꙗ̇ко|ꙗко
б͠оу|б҃оу
славимⷹ|славімоу
и̇ми|імі
ѡ̇нь|онь
же|же
реⷱ҇|реч
ѥ̇и̇|еі
слышѧ|слъішѧ
нѫ|нѫ
ѡ̇баче|обаче
а̇ше|аше
и̇|і
си|сі
оу̇мльчѫть|оумльчѫть
тѡ|то
камениє̇|каменіе
вьпити|вьпіті
и̇мать|імать
ѡ̇ви|ові
же|же
ꙁавистиѫ̇|завістіѫ
тѧшꙿко|тѧшко
а̇|а
ѡ̇дръжими|одръжімі
сѫще|сѫще
сьвѣть|сьвѣть
творѣхѫ|творѣхѫ
ѡ̇|о
оу̇бии̇ствѣ|оубііствѣ
е̇го|его
ꙗ̇ко|ꙗко
да|да
не|не
і̇с͠а|іс҃а
ѥ̇диного|едіного
оу̇биѫ̇ть|оубіѫть
нѫ|нѫ
и̇|і
лаꙁарѣ|лазарѣ
ꙁане|зане
е̇го|его
ради|раді
мноꙃи|мнозі
вѣровашѧ|вѣровашѧ
вь|вь
нь|нь
словословѧще|словословѧще
и̇|і
вьслѣдь|вьслѣдь
ѥ̇го|его
и̇дѫще|ідѫще
ѡ̇бьщѫѫ̇|обьщѫѫ
хвалѫ|хвалѫ
вьꙁдаѫ̇ще|вьздаѫще
е̇моу|емоу
сь|сь
младеньцы̇|младеньцъі
ꙗ̇ко|ꙗко
б͠оу|б҃оу
и̇|і
цр͠ю|цр҃ю
бесьмрꙿтноу|бесьмртноу
тѣмꙿже|тѣмже
и̇|і
мы̇|мъі
братие̇|братіе
стары̇ѫ̇|старъіѫ
ньрави|ньраві
сь|сь
ѡ̇бичѣи|обічѣі
ѿврьгꙿше|отврьгше
и̇|і
неꙁлобивихъ|незлобівіхъ
младенець|младенець
хвалѫ|хвалѫ
вьсприи̇мꙗмь|вьспріімꙗмь
и̇|і
сь|сь
пррⷪ҇комь|пррокомь
дв͠домь|дв҃домь
ѡ̇пьщѫѫ̇|опьщѫѫ
пⷭ҇ѣ|псѣ
вьꙁьпиемь|вьзьпіемь
рекѫще|рекѫще
блⷭ҇вень|блсвень
грѧди|грѧді
вь|вь
и̇мѧ|імѧ
гнⷣе|гнде
б͠ь|б҃ь
г͠ь|г҃ь
ꙗ̇ви|ꙗві
сѧ|сѧ
намь|намь
не|не
чл͠к|чл҃к
бо|бо
ни|ні
а̇нг͠ль|анг҃ль
прии̇де|прііде
сп͠сти|сп҃сті
наⷭ҇|нас
нѫ|нѫ
самь|самь
прⷺвѣчꙿныи|прѣвѣчнъіі
сн͠ь|сн҃ь
бж͠еи|бж҃еі
сы|съі
въ|въ
а̇дрѣхь|адрѣхь
ѡ̇чихь|очіхь
нераꙁдѣлно|нераздѣлно
при̇и̇де|прііде
кь|кь
намь|намь
и̇|і
пльⷮ|пльт
прие̇мь|пріемь
ѿ|от
дв͠ы|дв҃ъі
прѣчисты̇ѫ|прѣчістъіѫ
бе|бе
сѣмене|сѣмене
почиваѫ|почіваѫ
на|на
хероувимѣ|хероувімѣ
вы̇нѫ|въінѫ
ꙗ̇ко|ꙗко
на|на
прѣстолѣ|прѣстолѣ
ѡ̇гꙿннѣ|огннѣ
на|на
жрѣбѫти|жрѣбѫті
ѡ̇сли|ослі
ꙗ̇ꙁⷣить|ꙗздіть
и|і
ѿ|от
нечиⷭ҇оты|нечісотъі
скотскыѫ̇|скотскъіѫ
сп͠сти|сп҃сті
хотѧ|хотѧ
рода|рода
ꙁемнаго|земнаго
и̇|і
сьврьша̇ѫ̇|сьврьшаѫ
прореⷱ҇ниꙗ̇|проречніꙗ
пр͠рокь|пр҃рокь
и|і
си|сі
творить|творіть
рече|рече
бо|бо
ꙁахариемь|захаріемь
пррⷪ҇комь|пррокомь
раоуⷣи̇|раоуді
сѧ|сѧ
дьщи|дьщі
сиѡ̇нѣ|сіонѣ
проповѣдаи̇|проповѣдаі
дъщи|дъщі
е̇роусалимьла|ероусалімьла
се|се
бо|бо
цр͠ь|цр҃ь
твои̇|твоі
грѧдеть|грѧдеть
ти|ті
сѣдѧ|сѣдѧ
на|на
ꙗ̇ремꙿницѣ|ꙗремніцѣ
и̇|і
жрѣбѧти|жрѣбѧті
младѣ|младѣ
ѡ̇ле|оле
страшнаꙗ̇|страшнаꙗ
таи̇на|таіна
ѡ̇ле|оле
прѣдивꙿнѫѫ̇|прѣдівнѫѫ
вещи|вещі
цр͠ь|цр҃ь
цр͠емь|цр҃емь
и̇|і
г͠ь|г҃ь
господьствоуѫ̇щимь|господьствоуѫщімь
и̇|і
страшень|страшень
сы̇и̇|съіі
беспльтны̇мь|беспльтнъімь
силамь|сіламь
и̇|і
вьсѣмь|вьсѣмь
неиꙁꙿгл͠анень|неізгл҃анень
бж͠ьствомь|бж҃ьствомь
и̇|і
вь|вь
колико|коліко
смѣрениѥ̇|смѣреніе
и̇|і
кротость|кротость
вьниде|вьніде
и̇мѣѫ̇|імѣѫ
прѣстоль|прѣстоль
нерѫкотворень|нерѫкотворень
страшныи|страшнъіі
животныи|жівотнъіі
и|і
четвороꙁрачныи|четворозрачнъіі
и|і
.ѕ͠.|з҃
крилныи|крілнъіі
хероувимь|хероувімь
и|і
серафимь|серафімь
и̇|і
тѣхь|тѣхь
вынѫ|въінѫ
славимь|славімь
непрѣстанꙿно|непрѣстанно
прѣст͠ыми|прѣст҃ъімі
глаⷭ҇и|гласі
и̇|і
нꙿнѣ|ннѣ
ꙗ̇ко|ꙗко
прость|прость
чл͠кь|чл҃кь
на|на
жрѣбѧти|жрѣбѧті
ѡ̇сли|ослі
ꙗ̇ꙁиⷣть|ꙗзідть
по|по
что|что
понеже|понеже
чл͠кь|чл҃кь
и̇спаде|іспаде
цр͠скаго|цр҃скаго
сана|сана
и̇|і
приложи|пріложі
сѧ|сѧ
скотѣхь|скотѣхь
несмыслныхь|несмъіслнъіхь
и|і
оупоⷣби|оуподбі
сѧ|сѧ
и̇мь|імь
дѣлы|дѣлъі
скотскыми|скотскъімі
да|да
того|того
ради|раді
прии̇де|прііде
и̇|і
сьниде|сьніде
кь|кь
болѧщимь|болѧщімь
врачь|врачь
кь|кь
плѣнꙿникомь|плѣннікомь
свободителъ|свободітелъ
кь|кь
ѡ̇мраченꙿнымь|омраченнъімь
грѣхы|грѣхъі
просвѣтитель|просвѣтітель
и|і
сл͠нце|сл҃нце
праведное|праведное
николиже|ніколіже
не|не
ꙁаходѧи|заходѧі
и|і
кь|кь
мрⷮьвымь|мртьвъімь
животь|жівоть
вѣчныи|вѣчнъіі
и|і
пастырь|пастъірь
истинꙿныи̇|істіннъіі
мѫчитель|мѫчітель
оупасти|оупасті
хотѫи̇|хотѫі
ѡ̇братити|обратіті
не|не
иꙁ͠лꙗ|із҃лꙗ
тькмо|тькмо
нь|нь
и̇|і
всѫ|всѫ
чл͠вкы|чл҃вкъі
ꙁаблѫшѫѫ̇|заблѫшѫѫ
прѣжⷣе|прѣжде
прѣльстиѫ̇|прѣльстіѫ
и|і
тоⷢ҇|тог
ради|раді
пр͠рокь|пр҃рокь
дв͠дь|дв҃дь
проꙁрѧ|прозрѧ
и̇|і
реⷱ҇|реч
блвⷭ҇ень|блвсень
грѧди|грѧді
вь|вь
и̇мѧ|імѧ
гн͠е|гн҃е
и̇ꙁьꙗ̇сни|ізьꙗсні
же|же
оубо|оубо
намь|намь
иꙁрьци|ізрьці
ꙗ̇вѣ|ꙗвѣ
ѡ̇|о
пр͠роче|пр҃роче
кто|кто
сеи|сеі
єсть|есть
грѧди|грѧді
вь|вь
и̇мѧ|імѧ
гн͠е|гн҃е
и̇|і
ѿкѧдоу|откѧдоу
прьвыи|прьвъіі
оубо|оубо
страшень|страшень
и̇сходь|ісходь
его|его
ничимже|нічімже
неѡ̇бѧть|необѧть
и̇|і
неи̇ꙁреченень|неізреченень
и̇же|іже
с|с
небеⷭ҇|небес
слово|слово
сы|съі
беꙁначѧлно|безначѧлно
и̇|і
прѣвѣчно|прѣвѣчно
б͠ъ|б҃ъ
ѿ|от
б͠а|б҃а
и̇|і
свѣть|свѣть
ѿ|от
свѣта|свѣта
рекы|рекъі
ми|мі
древле|древле
ꙗ̇ко|ꙗко
ѿ|от
плода|плода
чрѣва|чрѣва
твоего|твоего
посажⷣѧ|посаждѧ
на|на
прѣстолѣ|прѣстолѣ
твоемь|твоемь
и̇|і
вьц͠рит|вьц҃ріт
сѧ|сѧ
и̇справить|ісправіть
и̇|і
ꙁастѫпить|застѫпіть
ѫ̇|ѫ
сѫдомь|сѫдомь
и̇|і
правдоѫ̇|правдоѫ
ѿселѣ|отселѣ
и̇|і
вь|вь
вѣкы|вѣкъі
ѡ̇|о
томꙿ|том
бо|бо
реⷱ҇|реч
и̇саи̇ꙗ̇|ісаіꙗ
и̇ꙁыдеть|ізъідеть
жеꙁль|жезль
и̇с|іс
корене|корене
есеѡ̇ва|есеова
и|і
цвѣть|цвѣть
ѿ|от
корене|корене
его|его
и̇ꙁыдеть|ізъідеть
тьи̇|тьі
єⷭ҇|ес
грѧди|грѧді
вь|вь
имѧ|імѧ
гн͠е|гн҃е
б͠ь|б҃ь
сьи|сьі
вь|вь
и̇мѧ|імѧ
б͠жие̇|б҃жіе
и|і
сн͠ь|сн҃ь
вь|вь
и̇мѧ̇|імѧ
ѡчⷮе|очте
блвⷭ҇ень|блвсень
грѧди|грѧді
вь|вь
имѧ|імѧ
гн͠е|гн҃е
б͠ь|б҃ь
на|на
ди(ꙗ̑)вола|діꙗвола
и|і
ц͠рь|ц҃рь
на|на
мѧчителѣ|мѧчітелѣ
и|і
раꙁдроушить|раздроушіть
врага|врага
и̇|і
мьстника|мьстніка
врага|врага
чьстиа̇|чьстіа
мьстника|мьстніка
пагоубѣ|пагоубѣ
вьиспрь|вьіспрь
а̇нг͠льскими|анг҃льскімі
силами|сіламі
хвалимь|хвалімь
и|і
ниꙁоу|нізоу
младенци|младенці
сь|сь
вѣи̇емь|вѣіемь
и̇|і
хвалениемь|хваленіемь
тѣмь|тѣмь
младенцемь|младенцемь
оупоⷣбим|оуподбім
сѧ|сѧ
и̇|і
мы|мъі
братие|братіе
и|і
вьсѣкѧ|вьсѣкѧ
ꙁлобѧ|злобѧ
ѿринѫще|отрінѫще
ѿ|от
еⷭ҇бе|есбе
неꙁлобиви|незлобіві
бо|бо
реⷱ҇|реч
и|і
прави|праві
прилѣпѣхѫ|прілѣпѣхѫ
сѧ|сѧ
мнѣ|мнѣ
приближим|прібліжім
сѧ|сѧ
добродѣтелми|добродѣтелмі
оубо|оубо
кь|кь
б͠оу|б҃оу
чистѧще|чістѧще
сѧ|сѧ
дн͠ь|дн҃ь
дн͠е|дн҃е
постомь|постомь
и|і
мл͠итвоѫ̇|мл҃ітвоѫ
пость|пость
бо|бо
дш͠ѫ|дш҃ѫ
и|і
тѣло|тѣло
ѡ̇чищаеть|очіщаеть
и̇|і
мл͠остиѫ|мл҃остіѫ
вьперивши|вьперівші
оумь|оумь
и̇|і
на|на
небо|небо
въꙁносить|възносіть
и|і
вышнимь|въішнімь
силамь|сіламь
ѡ̇бещника|обещніка
сьтварѣеть|сьтварѣеть
милостинѣ|мілостінѣ
и̇|і
пость|пость
добра|добра
помощника|помощніка
е̇ста|еста
на|на
противнаго|протівнаго
врага|врага
тѣмь|тѣмь
вьѡ̇рѫживше|вьорѫжівше
сѧ|сѧ
подвигꙿнѣм|подвігнѣм
сѧ|сѧ
оу̇бо|оубо
тьщно|тьщно
вь|вь
чиⷭ҇отѣ|чісотѣ
прѣпроводити|прѣпроводіті
постныѫ̇|постнъіѫ
дн͠и|дн҃і
а̇ще|аще
бо|бо
кто|кто
болѣꙁни|болѣзні
ради|раді
ѿпаде|отпаде
начѧтка|начѧтка
или|ілі
лѣностиѫ|лѣностіѫ
ѡ̇дрьжимь|одрьжімь
и|і
сластолюбиемь|сластолюбіемь
ѡ̇слабѣвши|ослабѣвші
не|не
вьсхотѣ|вьсхотѣ
вьнити|вьніті
вь|вь
чиⷭ҇оє|чісое
пощениѥ̇|пощеніе
нѫ|нѫ
чрѣвнымь|чрѣвнъімь
ласкрьдиѥ̇мь|ласкрьдіемь
въдавь|въдавь
себе|себе
и̇|і
ѡ̇слабѣ|ослабѣ
то|то
понѣ|понѣ
н͠нѣ|н҃нѣ
крѣпⷪ҇стиѫ̇|крѣпостіѫ
подвигь|подвігь
свои̇|своі
ꙗ̇вии̇|ꙗвіі
тьщно|тьщно
млⷭ҇ѧ|млсѧ
и̇|і
оу̇подобити|оуподобіті
сѧ|сѧ
вь|вь
є̇дины̇|едінъі
на|на
десѧте|десѧте
чаⷭ҇|час
наѫ̇ты̇|наѫтъі
мѧ|мѧ
вь|вь
выноградъ|въіноградъ
дѣлателѣ|дѣлателѣ
и̇|і
да|да
примемь|прімемь
сь|сь
прьвими|прьвімі
мѫꙁдѫ|мѫздѫ
и̇|і
страстемь|страстемь
хоⷭ҇вѣмь|хосвѣмь
поклонимь|поклонімь
сѧ|сѧ
и̇|і
доⷭ҇и̇ни|досіні
да|да
бѫдемь|бѫдемь
тѣмь|тѣмь
не|не
ѡ̇слабѣє̇мь|ослабѣемь
братиѥ̇|братіе
нѫ|нѫ
ськроушивьшє|ськроушівьше
срцⷣа|срцда
сь|сь
оу̇милениѥ̇мь|оуміленіемь
и̇|і
припадѣмь|пріпадѣмь
кь|кь
млрⷭ҇дию̇|млрсдію
бж͠ию̇|бж҃ію
ѥⷭ҇|ес
бо|бо
благь|благь
и̇|і
дльготрьпѣливъ|дльготрьпѣлівъ
и̇|і
крѣпⷪ҇кь|крѣпокь
и̇|і
каѫ̇и̇|каѫі
сѧ|сѧ
ѡ̇|о
ꙁлобахь|злобахь
нашихь|нашіхь
и̇|і
не|не
хощеть|хощеть
сьмрꙿти|сьмрті
грѣшꙿникомь|грѣшнікомь
нѫ|нѫ
на|на
сп͠асениѥ̇|сп҃асеніе
желає̇ть|желаеть
не|не
хощеть|хощеть
бо|бо
да|да
кто|кто
ѿ|от
наⷭ҇|нас
погы̇бнеть|погъібнеть
нѫ|нѫ
да|да
вꙿси|всі
покаа̇ниє̇мь|покааніемь
ѻ̇чⷭ҇тивьше|очстівьше
сѧ|сѧ
и̇|і
кь|кь
немоу|немоу
пакы̇|пакъі
вьꙁꙿвратимꙿ|вьзвратім
сѧ|сѧ
не|не
поносить|поносіть
и̇стиньнымь|істіньнъімь
постьникомь|постьнікомь
и̇|і
ѡ̇|о
прьвии̇хь|прьвііхь
грѣсѣхь|грѣсѣхь
нѫ|нѫ
сласно|сласно
приє̇млеть|пріемлеть
подвигьшихь|подвігьшіхь
сѧ|сѧ
блиꙁь|блізь
бо|бо
ѥⷭ҇|ес
сꙿкроушены̇хь|скроушенъіхь
срⷣцемь|срдцемь
и̇|і
рѫцѣ|рѫцѣ
прострьтѣ|прострьтѣ
дрьжавьнѣ|дрьжавьнѣ
и̇|і
ѡ̇бьхѫпаѫ̇|обьхѫпаѫ
и̇стиньнѫѫ̇|істіньнѫѫ
постьникы̇|постьнікъі
є̇го|его
и̇|і
въсѣхь|въсѣхь
люблѧ|люблѧ
и̇|і
подвижьникы̇|подвіжьнікъі
прьвы̇ѫ̇|прьвъіѫ
вꙿторыхь|вторъіхь
и̇|і
послѣдн͠ихь|послѣдн҃іхь
и̇|і
ꙁамоудѣвꙿшѫѫ̇|замоудѣвшѫѫ
ждеть|ждеть
подвига|подвіга
породъна|породъна
и̇|і
вьсхожⷣениꙗ̇|вьсхожденіꙗ
нашего|нашего
ждетъ|ждетъ
тѣмже|тѣмже
чѧда|чѧда
вьꙁлюбенаа̇|вьзлюбенаа
сице|сіце
ѥ̇гово|егово
чл͠колюбиѥ̇|чл҃колюбіе
видѣвꙿше|відѣвше
доколѣ|доколѣ
вь|вь
лѣности|лѣності
прѣбы̇ває̇те|прѣбъіваете
слышѧще|слъішѧще
ꙗ̇ко|ꙗко
оу̇бо|оубо
о̇бомарини|обомаріні
само|само
хотиѫ̇̇|хотіѫ
и̇|і
лишаѥ̇те|лішаете
сѧ|сѧ
млтⷭ҇и|млтсі
б͠жиѫ̇|б҃жіѫ
нѫ|нѫ
понѣ|понѣ
ѿселѣ|отселѣ
въспрѣнѣте|въспрѣнѣте
понѣ|понѣ
ѿселѣ|отселѣ
оу̇бои̇те|оубоіте
сѧ|сѧ
и̇|і
оу̇боудѣте|оубоудѣте
сѧ|сѧ
кь|кь
ꙁꙗповѣдемь|зꙗповѣдемь
б͠жиꙗ̇мь|б҃жіꙗмь
и̇|і
вѣроѫ̇|вѣроѫ
оу̇крашь|оукрашь
сѧ|сѧ
добропоⷧ҇диє̇мь|доброполдіемь
и|і
вѣтвиє̇|вѣтвіе
пріє̇мьше|пріемьше
на|на
срѣтени|срѣтені
ѥ̇моу|емоу
тецѣмь|тецѣмь
и̇|і
є̇диноглаⷭ҇но|едіногласно
хвалѫ|хвалѫ
є̇моу|емоу
вьꙁдаѫ̇щє|вьздаѫще
бл͠гословень|бл҃гословень
грѧⷣи̇|грѧді
вь|вь
и̇мѧ|імѧ
гн͠е|гн҃е
б͠ь|б҃ь
г͠ь|г҃ь
ꙗ̇ви|ꙗві
сѧ|сѧ
намь|намь
и̇|і
пакы̇|пакъі
хотѧ|хотѧ
прити|пріті
въ|въ
славѣ|славѣ
бж͠ьства|бж҃ьства
своє̇го|своего
сѫдити|сѫдіті
живы̇|жівъі
мрт͠вымь|мрт҃въімь
бл͠гословень|бл҃гословень
грѧди|грѧді
вь|вь
и̇мⱑ|імѧ
гн͠е|гн҃е
славимь|славімь
присно|прісно
сь|сь
ꙩ̇ц͠емь|оц҃емь
и̇|і
съ|съ
с͠ты̇мь|с҃тъімь
д͠хомь|д҃хомь
вь|вь
вѣкы|вѣкъі
вѣкомь|вѣкомь
а̇минь|амінь
СЛ(Ꙍ)ВꙌ|слово
СТАГ҇Ꙍ|стаго
ИꙌАН҇А|іоана
