torot_word|deep_cleaned
ми|мі
ѥдинъ|едінъ
отъ|отъ
братиꙗ|братіꙗ
именьмь|іменьмь
илариѡнъ|іларіонъ
гл҃ѧ|гл҃ѧ
ꙗко|ꙗко
многѹ|многоу
ми|мі
пакость|пакость
творꙗхѹ|творꙗхоу
въ|въ
келии|келіі
зълии|зъліі
бѣси|бѣсі
ѥгда|егда
бо|бо
ѥмѹ|емоу
легъшю|легъшоу
на|на
ложи|ложі
своѥмь|своемь
и|і
се|се
множьство|множьство
бѣсовъ|бѣсовъ
пришьдъше|прішьдъше
и|і
за|за
власы|власъі
имъше|імъше
и|і
и|і
тако|тако
пьхающе|пьхающе
влачахѹти|влачахоуті
и|і
и|і
дрѹзии|дроузіі
же|же
стѣнѹ|стѣноу
подъимъше|подъімъше
гл҃аахѹ|гл҃аахоу
сѣмо|сѣмо
да|да
влеченъ|влеченъ
бѹдеть|боудеть
ꙗко|ꙗко
стѣною|стѣною
подавленъ|подавленъ
и|і
тако|тако
по|по
всꙗ|всꙗ
нощи|нощі
творꙗхѹть|творꙗхоуть
ѥмѹ|емоу
и|і
ѹже|оуже
не|не
могыи|могъіі
тьрпѣти|тьрпѣті
шедъ|шедъ
съповѣда|съповѣда
прп҃дбьнѹмѹ|прп҃дбьноумоу
оц҃ю|оц҃ю
ѳеѡдосию|ѳеодосію
пакость|пакость
бѣсовьскѹю|бѣсовьскоую
и|і
хотꙗ|хотꙗ
отъити|отъіті
отъ|отъ
мѣста|мѣста
того|того
въ|въ
инѹ|іноу
келию|келію
тоже|тоже
бл҃женыи|бл҃женъіі
молѧшети|молѧшеті
и|і
глаголꙗ|глаголꙗ
ни|ні
брате|брате
не|не
ѿходи|отході
отъ|отъ
мѣста|мѣста
того|того
да|да
не|не
коко|коко
похвалꙗть|похвалꙗть
сѧ|сѧ
тобою|тобою
злии|зліі
дѹси|доусі
ꙗко|ꙗко
побѣдивъше|побѣдівъше
тꙗ|тꙗ
и|і
бѣдѹ|бѣдоу
на|на
тѧ|тѧ
створьше|створьше
ѿтолѣ|оттолѣ
пакы|пакъі
больше|больше
зъло|зъло
начьнѹт|начьноут
ти|ті
твори|творі
ꙗко|ꙗко
власть|власть
приимъше|пріімъше
на|на
тѧ|тѧ
нъ|нъ
се|се
да|да
молиши|моліші
сꙗ|сꙗ
б҃ѹ|б҃оу
въ|въ
келии|келіі
своѥи|своеі
да|да
и|і
бъ҃|бъ҃
видꙗ|відꙗ
твоѥ|твое
трьпѣниѥ|трьпѣніе
подасть|подасть
ти|ті
побѣдѹ|побѣдоу
на|на
нꙗ|нꙗ
ѧко|ѧко
же|же
не|не
съмѣти|съмѣті
имъ|імъ
ни|ні
приближити|прібліжіті
сѧ|сѧ
къ|къ
тебе|тебе
ѡнъ|онъ
же|же
пакы|пакъі
гл҃аше|гл҃аше
ѥмѹ|емоу
молю|молю
ти|ті
сѧ|сѧ
оч҃е|оч҃е
ꙗко|ꙗко
ѿселѣ|отселѣ
не|не
могѹ|могоу
пребывати|пребъіваті
въ|въ
келии|келіі
множьства|множьства
ради|раді
живѹщихъ|жівоущіхъ
бѣсовъ|бѣсовъ
въ|въ
неи|неі
тъгда|тъгда
же|же
бл҃женыи|бл҃женъіі
прекр҃стивы|прекр҃стівъі
и|і
таче|таче
гл҃а|гл҃а
ѥмѹ|емоу
иди|іді
и|і
бѹди|боуді
въ|въ
келии|келіі
своѥи|своеі
и|і
ѿселѣ|отселѣ
не|не
имѹть|імоуть
ти|ті
никоѥꙗ же|нікоеꙗже
пакости|пакості
створити|створіті
лѹкавии|лоукавіі
бѣси|бѣсі
не|не
бо|бо
видѣти|відѣті
ихъ|іхъ
имаши|імаші
онъ|онъ
же|же
вѣрѹ|вѣроу
имъ|імъ
и|і
поклонивъ|поклонівъ
сѧ|сѧ
ст҃ѹѹмѹ|ст҃оуоумоу
отъиде|отъіде
и|і
тако|тако
въ|въ
тѹ|тоу
нощь|нощь
легъ|легъ
въ|въ
келии|келіі
своѥи|своеі
съпа|съпа
сладъко|сладъко
и|і
отътолѣ|отътолѣ
проныривии|пронъірівіі
бѣси|бѣсі
не|не
съмѣша|съмѣша
ни|ні
приближити|прібліжіті
сꙗ|сꙗ
къ|къ
мѣстѹ|мѣстоу
томѹ|томоу
млт҃вами|млт҃вамі
бо|бо
прп҃дбнаго|прп҃дбнаго
оц҃а|оц҃а
нашего|нашего
ѳеѡдосиꙗ|ѳеодосіꙗ
отъгоними|отъгонімі
сѹще|соуще
и|і
бѣжаще|бѣжаще
ѿидоша|отідоша
и|і
се|се
пакы|пакъі
тъ|тъ
же|же
чьрньць|чьрньць
иларионъ|іларіонъ
съповѣда|съповѣда
ми|мі
бꙗше|бꙗше
бо|бо
и|і
книгамъ|кнігамъ
хытръ|хъітръ
псати|псаті
сии|сіі
по|по
всꙗ|всꙗ
дн҃и|дн҃і
и|і
нощи|нощі
писааше|пісааше
книгы|кнігъі
въ|въ
келии|келіі
ѹ|оу
блж҃енааго|блж҃енааго
оц҃а|оц҃а
нашего|нашего
ѳеѡдосиꙗ|ѳеодосіꙗ
ономѹ|ономоу
же|же
псалтырь|псалтъірь
ѹсты|оустъі
поющю|поющоу
тихо|тіхо
и|і
рѹкама|роукама
прꙗдѹща|прꙗдоуща
вълнѹ|вълноу
или|ілі
коѥ|кое
ино|іно
дѣло|дѣло
дѣлающа|дѣлающа
тако|тако
же|же
въ|въ
ѥдинъ|едінъ
вечеръ|вечеръ
дѣлающема|дѣлающема
има|іма
къжьдо|къжьдо
своѥ|свое
дѣло|дѣло
и|і
се|се
въниде|въніде
икономъ|ікономъ
гл҃ꙗ|гл҃ꙗ
блаженомѹ|блаженомоу
ꙗко|ꙗко
въ|въ
ѹтрии|оутріі
дн҃ь|дн҃ь
не|не
имамъ|імамъ
кѹпити|коупіті
ѥже|еже
на|на
ꙗдь|ꙗдь
братии|братіі
и|і
на|на
инѹ|іноу
потребѹ|потребоу
тоже|тоже
бл҃женыи|бл҃женъіі
гл҃а|гл҃а
ѥмѹ|емоу
се|се
ꙗкоже|ꙗкоже
видиши|відіші
ѹже|оуже
вечеръ|вечеръ
сѹщь|соущь
и|і
ѹтрьнии|оутрьніі
дн҃ь|дн҃ь
далече|далече
ѥсть|есть
тѣмь|тѣмь
же|же
иди|іді
и|і
потрьпи|потрьпі
мало|мало
молꙗ|молꙗ
сꙗ|сꙗ
бѹ҃|боу҃
некъли|некълі
тъ|тъ
помилѹѥть|помілоуеть
ны|нъі
и|і
попечеть|попечеть
сꙗ|сꙗ
о|о
насъ|насъ
ꙗкоже|ꙗкоже
самъ|самъ
хощеть|хощеть
и|і
то|то
слышавъ|слъішавъ
икономъ|ікономъ
отъиде|отъіде
таче|таче
шедъ|шедъ
блж҃еныи|блж҃енъіі
иде|іде
въ|въ
келию|келію
свою|свою
пѣтъ|пѣтъ
по|по
обычаю|объічаю
ѡба|оба
на|на
десѧте|десѧте
псалма|псалма
тако|тако
же|же
и|і
по|по
мл҃твѣ|мл҃твѣ
шьдъ|шьдъ
сѣде|сѣде
дѣлаꙗ|дѣлаꙗ
дѣло|дѣло
своѥ|свое
и|і
се|се
пакы|пакъі
въниде|въніде
икономъ|ікономъ
то же|тоже
гл҃ꙗ|гл҃ꙗ
тъгда|тъгда
ѿвѣща|отвѣща
ѥмȣ|емоу
блж҃еныи|блж҃енъіі
рѣхъ|рѣхъ
ти|ті
иди|іді
и|і
помоли|помолі
сꙗ|сꙗ
богѹ|богоу
въ|въ
ѹтрии|оутріі
дн҃ь|дн҃ь
шедъ|шедъ
въ|въ
градъ|градъ
и|і
ѹ|оу
продающиихъ|продающііхъ
да|да
възьмеши|възьмеші
въ|въ
заимъ|заімъ
иже|іже
ти|ті
на|на
потребѹ|потребоу
братии|братіі
и|і
послѣдь|послѣдь
ѥгда|егда
богодѣꙗвъшюѹмѹ|богодѣꙗвъшоуоумоу
б҃ѹ|б҃оу
ѿдамы|отдамъі
дългъ|дългъ
ѿ|от
бога|бога
таче|таче
вѣрьнъ|вѣрьнъ
ѥсть|есть
гл҃ꙗи|гл҃ꙗі
не|не
пьцѣте|пьцѣте
сѧ|сѧ
ѹтрѣишимь|оутрѣішімь
и|і
тъ|тъ
не|не
имать|імать
насъ|насъ
оставити|оставіті
таче|таче
ѿшедъшю|отшедъшоу
икономѹ|ікономоу
и|і
се|се
вълезе|вълезе
свѣтьлъ|свѣтьлъ
отрокъ|отрокъ
въ|въ
воиньстѣи|воіньстѣі
одении|оденіі
и|і
поклонивъ|поклонівъ
сꙗ|сꙗ
и|і
ничьсоже|нічьсоже
рекыи|рекъіі
и|і
положивъ|положівъ
же|же
на|на
стълпѣ|стълпѣ
гривьнѹ|грівьноу
злата|злата
и|і
тако|тако
пакы|пакъі
мълча|мълча
излезе|ізлезе
вънъ|вънъ
тъгда|тъгда
же|же
въставъ|въставъ
блж҃еныи|блж҃енъіі
и|і
възьмъ|възьмъ
злато|злато
и|і
съ|съ
сльзами|сльзамі
помоли|помолі
сꙗ|сꙗ
въ|въ
ѹмѣ|оумѣ
своѥмь|своемь
таче|таче
вратарѧ|вратарѧ
възъвавъ|възъвавъ
пыташе|пъіташе
и|і
еда|еда
къто|къто
къ|къ
воротомъ|воротомъ
приходи|пріході
въ|въ
сию|сію
нощь|нощь
онъ|онъ
же|же
съ|съ
клꙗтвою|клꙗтвою
извѣща|ізвѣща
сѧ|сѧ
ꙗко|ꙗко
и|і
ѥще|еще
свѣтѣ|свѣтѣ
затвореномъ|затвореномъ
сѹщемъ|соущемъ
воротомъ|воротомъ
и|і
ѿтолѣ|оттолѣ
нѣсмь|нѣсмь
ихъ|іхъ
ѿврьзалъ|отврьзалъ
и|і
никтоже|ніктоже
приходилъ|пріходілъ
къ|къ
нимъ|німъ
тъгда|тъгда
же|же
блж҃еныи|блж҃енъіі
призвавъ|прізвавъ
иконома|іконома
подасть|подасть
ѥмѹ|емоу
гривьнѹ|грівьноу
злата|злата
гл҃ꙗ|гл҃ꙗ
чьто|чьто
гл҃еши|гл҃еші
брате|брате
анастасе|анастасе
ꙗко|ꙗко
не|не
имамъ|імамъ
чимь|чімь
кѹпити|коупіті
братии|братіі
требованиꙗ|требованіꙗ
нъ|нъ
сице|сіце
шьдъ|шьдъ
кѹпи|коупі
ѥже|еже
на|на
потребѹ|потребоу
братии|братіі
въ|въ
ѹтрѣи|оутрѣі
же|же
пакы|пакъі
дн҃ь|дн҃ь
бъ҃|бъ҃
да|да
попечеть|попечеть
сѧ|сѧ
нами|намі
тъгда|тъгда
же|же
икономъ|ікономъ
разѹмѣвъ|разоумѣвъ
падъ|падъ
поклони|поклоні
сꙗ|сꙗ
ѥмѹ|емоу
бл҃женыи|бл҃женъіі
же|же
ѹчааше|оучааше
и|і
гл҃ꙗ|гл҃ꙗ
николи же|ніколіже
не|не
отъчаи|отъчаі
сꙗ|сꙗ
нъ|нъ
въ|въ
времꙗ|времꙗ
крѣпѧ|крѣпѧ
сꙗ|сꙗ
вьсю|вьсю
печаль|печаль
свою|свою
възвьрзи|възвьрзі
къ|къ
богѹ|богоу
ꙗко|ꙗко
тъ|тъ
попечеть|попечеть
сꙗ|сꙗ
нами|намі
ꙗкоже|ꙗкоже
хощеть|хощеть
и|і
сътвориши|сътворіші
братии|братіі
праздьникъ|праздьнікъ
великъ|велікъ
днь҃с|днь҃с
б҃ъ|б҃ъ
же|же
пакы|пакъі
не скѹдьно|нескоудьно
подавааше|подавааше
ѥмѹ|емоу
ѥже|еже
на|на
потребѹ|потребоу
бж҃ествьнѹѹмѹ|бж҃ествьноуоумоу
томѹ|томоу
стадѹ|стадоу
блж҃еныи|блж҃енъіі
же|же
ѡ|о
сихъ|сіхъ
всѣхъ|всѣхъ
по|по
всꙗ|всꙗ
нощи|нощі
бе|бе
съна|съна
пребываше|пребъіваше
молꙗ|молꙗ
cꙗ|сꙗ
б҃а|б҃а
съ|съ
плачьмь|плачьмь
и|і
часто|часто
къ|къ
земли|землі
колѣнѣ|колѣнѣ
прекланꙗꙗ|прекланꙗꙗ
ѧкоже|ѧкоже
и|і
многашьды|многашьдъі
слышаша|слъішаша
цр҃квьнии|цр҃квьніі
строителе|строітеле
вънегда|вънегда
бо|бо
годъ|годъ
бѹдꙗше|боудꙗше
заѹтрьнюмѹ|заоутрьнюмоу
пѣнию|пѣнію
и|і
онѣмъ|онѣмъ
хотꙗщемъ|хотꙗщемъ
бл҃гословлениѥ|бл҃гословленіе
възѧти|възѧті
отъ|отъ
него|него
и|і
ѥдинъ|едінъ
отъ|отъ
нихъ|ніхъ
тихы|тіхъі
шедъ|шедъ
и|і
ставъ|ставъ
послѹшааше|послоушааше
ти|ті
слышашети|слъішашеті
и|і
молꙗща|молꙗща
сꙗ|сꙗ
и|і
вельми|вельмі
плачюща|плачоуща
сꙗ|сꙗ
и|і
главою|главою
часто|часто
о|о
землю|землю
биюща|біюща
таче|таче
мало|мало
отъстѹпивъ|отъстоупівъ
и|і
се|се
начьнꙗше|начьнꙗше
рамꙗно|рамꙗно
шьствовати|шьствоваті
и|і
ꙗкоже|ꙗкоже
слышааше|слъішааше
тѹтънъ|тоутънъ
ѹмълкънꙗше|оумълкънꙗше
творꙗ|творꙗ
сꙗ|сꙗ
ѥже|еже
мнѣти|мнѣті
ономѹ|ономоу
ꙗко|ꙗко
съпить|съпіть
ономѹ|ономоу
же|же
тълъкнѹвъшю|тълъкноувъшоу
и|і
рекъшю|рекъшоу
бл҃гословести|бл҃гословесті
оч҃е|оч҃е
бл҃женыи|бл҃женъіі
же|же
мълчаше|мълчаше
ꙗкоже|ꙗкоже
ономѹ|ономоу
до|до
трии|тріі
кратъ|кратъ
сице|сіце
тълкънѹвъшю|тълкъноувъшоу
и|і
гл҃авъшю|гл҃авъшоу
бл҃сви|бл҃сві
оч҃е|оч҃е
тоже|тоже
сии|сіі
ꙗко|ꙗко
ѿ|от
съна|съна
въспрꙗнѹвъ|въспрꙗноувъ
гл҃ааше|гл҃ааше
г҃ь|г҃ь
нашь|нашь
і҃с|і҃с
хс҃ъ|хс҃ъ
да|да
бл҃гословить|бл҃гословіть
тꙗ|тꙗ
чадо|чадо
и|і
тако|тако
же|же
пакы|пакъі
преже|преже
всѣхъ|всѣхъ
обрѣтааше|обрѣтааше
сꙗ|сꙗ
въ|въ
цр҃кви|цр҃кві
сице|сіце
же|же
пакы|пакъі
по|по
всꙗ|всꙗ
нощи|нощі
съповѣдахѹти|съповѣдахоуті
и|і
творꙗща|творꙗща
и|і
бѣ|бѣ
въ|въ
манастыри|манастъірі
ѥго|его
ѥдинъ|едінъ
нѣкто|нѣкто
чьрноризьць|чьрнорізьць
санъмь|санъмь
прозвутеръ|прозвутеръ
имьньмь|імьньмь
дамианъ|даміанъ
иже|іже
рьвьниѥ|рьвьніе
подражааше|подражааше
житию|жітію
и|і
съмѣрению|съмѣренію
прп҃дбнааго|прп҃дбнааго
своѥго|своего
оц҃а|оц҃а
ѳеѡдосиꙗ|ѳеодосіꙗ
о|о
немьже|немьже
мнози|мнозі
съвѣдѣтельствѹють|съвѣдѣтельствоують
о|о
добрѣмь|добрѣмь
ѥго|его
съмѣрении|съмѣреніі
и|і
и|і
житии|жітіі
и|і
послѹщании|послоущаніі
и|і
ѥже|еже
къ|къ
вьсѣмъ|вьсѣмъ
покорениѥ|покореніе
сътꙗжа|сътꙗжа
наипаче|наіпаче
же|же
бывъшеи|бъівъшеі
съ|съ
тѣмь|тѣмь
въ|въ
келии|келіі
ти|ті
видѣвъше|відѣвъше
кротость|кротость
ѥго|его
и|і
несъпаниѥ|несъпаніе
по|по
всꙗ|всꙗ
нощи|нощі
и|і
почитающа|почітающа
съ|съ
прилежаниѥмь|прілежаніемь
ст҃ыꙗ|ст҃ъіꙗ
книгы|кнігъі
и|і
ѹчастꙗща|оучастꙗща
пакы|пакъі
на|на
мл҃твѹ|мл҃твоу
сии|сіі
же|же
ина|іна
многа|многа
съповѣдахѹ|съповѣдахоу
ѡ|о
мѹжи|моужі
томь|томь
томѹ|томоу
же|же
нѣколи|нѣколі
болꙗщю|болꙗщоу
и|і
при|прі
коньци|коньці
ѹже|оуже
сыи|съіі
молꙗше|молꙗше
сꙗ|сꙗ
богѹ|богоу
съ|съ
сльзами|сльзамі
гл҃ꙗ|гл҃ꙗ
г҃и|г҃і
мои|моі
іс҃|іс҃
хе҃|хе҃
съподоби|съподобі
мꙗ|мꙗ
съобьщникѹ|съобьщнікоу
быти|бъіті
славы|славъі
ст҃ыихъ|ст҃ъііхъ
твоихъ|твоіхъ
и|і
съ|съ
тѣми|тѣмі
причастити|прічастіті
сꙗ|сꙗ
цр҃ствию|цр҃ствію
твоѥмѹ|твоемоу
и|і
не|не
ѿлѹчи|отлоучі
мене|мене
молю|молю
ти|ті
сꙗ|сꙗ
влд҃ко|влд҃ко
оц҃а|оц҃а
и|і
наставьника|наставьніка
моѥго|моего
пр҃пбнааго|пр҃пбнааго
ѳеѡдосиꙗ|ѳеодосіꙗ
нъ|нъ
съ|съ
тѣмь|тѣмь
ѹбо|оубо
причьти|прічьті
мꙗ|мꙗ
въ|въ
свѣтѣ|свѣтѣ
томь|томь
ѥже|еже
ѥси|есі
ѹготовалъ|оуготовалъ
правьдьникомъ|правьдьнікомъ
сице|сіце
же|же
ѥмѹ|емоу
пребывающю|пребъівающоу
и|і
молꙗщю|молꙗщоу
сꙗ|сꙗ
и|і
се|се
вънезаапѹ|вънезаапоу
предъста|предъста
ѹ|оу
ѡдра|одра
ѥго|его
бл҃женыи|бл҃женъіі
ѳеѡдосии|ѳеодосіі
иже|іже
и|і
падъ|падъ
на|на
пьрсьхъ|пьрсьхъ
ѥго|его
и|і
любьзно|любьзно
цѣлѹꙗ|цѣлоуꙗ
и|і
гл҃ааше|гл҃ааше
к|к
немѹ|немоу
се|се
ѡ|о
чадо|чадо
ѡ|о
немьже|немьже
моли|молі
сꙗ|сꙗ
гв҃и|гв҃і
се|се
нынѣ|нъінѣ
посла|посла
мѧ|мѧ
извѣстити|ізвѣстіті
ти|ті
ꙗко|ꙗко
сице|сіце
по|по
прошению|прошенію
твоѥмѹ|твоемоу
бѹдеть|боудеть
ти|ті
и|і
съ|съ
ст҃ыми|ст҃ъімі
причьтенъ|прічьтенъ
бѹдеши|боудеші
и|і
съ|съ
тѣмь|тѣмь
въ|въ
цр҃ствии|цр҃ствіі
ѹ|оу
нб҃снааго|нб҃снааго
влд҃кы|влд҃къі
обьщьникъ|обьщьнікъ
бѹдеши|боудеші
и|і
ѥгда|егда
пакы|пакъі
г҃ь|г҃ь
бъ҃|бъ҃
повелить|повеліть
ми|мі
отъ|отъ
свѣта|свѣта
сего|сего
преставити|преставіті
сꙗ|сꙗ
и|і
приити|прііті
ми|мі
къ|къ
тебе|тебе
и|і
тъгда|тъгда
не|не
имавѣ|імавѣ
разлѹчити|разлоучіті
сꙗ|сꙗ
ѿ|от
себе|себе
нъ|нъ
въкѹпѣ|въкоупѣ
бѹдевѣ|боудевѣ
въ|въ
свѣтѣ|свѣтѣ
ономь|ономь
и|і
се|се
рекъ|рекъ
невидимъ|невідімъ
бысть|бъість
от|от
него|него
тъгда|тъгда
же|же
тъ|тъ
разѹмѣвъ|разоумѣвъ
ꙗко|ꙗко
ꙗвлениѥ|ꙗвленіе
ѿ|от
б҃а|б҃а
бысть|бъість
ѥмѹ|емоу
не|не
бо|бо
ѥго|его
видѣ|відѣ
двьрьми|двьрьмі
излѣзъша|ізлѣзъша
ни|ні
пакы|пакъі
двьрми|двьрмі
вълѣзъша|вълѣзъша
нъ|нъ
на|на
немьже|немьже
мѣстѣ|мѣстѣ
ꙗвивъ|ꙗвівъ
сꙗ|сꙗ
на|на
томь же|томьже
пакы|пакъі
и|і
невидимъ|невідімъ
бысть|бъість
и|і
въскорѣ|въскорѣ
же|же
пригласивъ|прігласівъ
слѹжащааго|слоужащааго
ѥмѹ|емоу
и|і
пославъ|пославъ
по|по
бл҃женааго|бл҃женааго
ѳеѡдосиꙗ|ѳеодосіꙗ
томѹ|томоу
же|же
въскорѣ|въскорѣ
пришедъшю|прішедъшоу
и|і
гл҃а|гл҃а
ѥмѹ|емоу
онъ|онъ
веселъмь|веселъмь
лицьмь|ліцьмь
се|се
ѡч҃е|оч҃е
бѹде|боуде
ли|лі
тако|тако
ꙗкоже|ꙗкоже
нынѣ|нъінѣ
ꙗвивъ|ꙗвівъ
сѧ|сѧ
обѣща|обѣща
ми|мі
сꙗ|сꙗ
блж҃еныи|блж҃енъіі
же|же
ꙗко|ꙗко
не|не
вѣдыи|вѣдъіі
того|того
ѿвѣща|отвѣща
ни|ні
чадо|чадо
ꙗко|ꙗко
не|не
вѣмь|вѣмь
того|того
ѥже|еже
глаголеши|глаголеші
обѣщаниѥ|обѣщаніе
тъгда|тъгда
же|же
съповѣда|съповѣда
ѥмѹ|емоу
како|како
моли|молі
сꙗ|сꙗ
и|і
како|како
ꙗви|ꙗві
сꙗ|сꙗ
ѥмѹ|емоу
тъ|тъ
самъ|самъ
пр҃пбьныи|пр҃пбьнъіі
то|то
же|же
ѹслышавъ|оуслъішавъ
бо҃дъхновеныи|бо҃дъхновенъіі
оц҃ь|оц҃ь
нашь|нашь
ѳеѡдосии|ѳеодосіі
осклабивъ|осклабівъ
сꙗ|сꙗ
лицьмь|ліцьмь
и|і
мало|мало
просльзивъ|просльзівъ
сꙗ|сꙗ
томѹ|томоу
еи|еі
чадо|чадо
бѹдеть|боудеть
ти|ті
ꙗкоже|ꙗкоже
ти|ті
сꙗ|сꙗ
обѣща|обѣща
ан҃глъ|ан҃глъ
ꙗвивъ|ꙗвівъ
сꙗ|сꙗ
въ|въ
образѣ|образѣ
моѥмь|моемь
азъ|азъ
же|же
грѣшьныи|грѣшьнъіі
како|како
могѹ|могоу
обьщьникъ|обьщьнікъ
быти|бъіті
славы|славъі
оноꙗ|оноꙗ
ѥже|еже
ѹготована|оуготована
ѥсть|есть
правьдьникомъ|правьдьнікомъ
обаче|обаче
онъ|онъ
слышавъ|слъішавъ
обѣщаниѥ|обѣщаніе
радъ|радъ
бысть|бъість
и|і
тако|тако
братии|братіі
малѹ|малоу
събьравъшю|събьравъшоу
сꙗ|сꙗ
цѣлова|цѣлова
вьсꙗ|вьсꙗ
и|і
сице|сіце
съ|съ
миръмь|міръмь
предасть|предасть
въ|въ
рѹцѣ|роуцѣ
дш҃ю|дш҃ю
пришедъшимъ|прішедъшімъ
по|по
нь|нь
ан҃глмъ|ан҃глмъ
тъгда|тъгда
бл҃женыи|бл҃женъіі
повелѣ|повелѣ
ѹдарити|оударіті
въ|въ
било|біло
да|да
съберѹть|събероуть
сѧ|сѧ
братиꙗ|братіꙗ
и|і
тако|тако
съ|съ
лѣпотьною|лѣпотьною
чьстию|чьстію
и|і
съ|съ
пѣниѥмь|пѣніемь
погребоша|погребоша
чьстьноѥ|чьстьное
тѣло|тѣло
ѥго|его
идеже|ідеже
и|і
всю|всю
братию|братію
погрѣбахѹ|погрѣбахоу
по|по
сихъ|сіхъ
же|же
множащи|множащі
сѧ|сѧ
братии|братіі
и|і
нѹжа|ноужа
быс҃|бъіс҃
славьномѹ|славьномоу
оц҃ю|оц҃ю
нашемѹ|нашемоу
ѳеѡдосию|ѳеодосію
распространити|распространіті
манастырь|манастъірь
на|на
поставлениѥ|поставленіе
келии|келіі
множьства|множьства
ради|раді
приходꙗщихъ|пріходꙗщіхъ
и|і
бывающимъ|бъівающімъ
мнихомъ|мніхомъ
и|і
бѣ|бѣ
самъ|самъ
съ|съ
братиѥю|братіею
дѣлаꙗ|дѣлаꙗ
и|і
городꙗ|городꙗ
дворъ|дворъ
манастырьскыи|манастъірьскъіі
и|і
се|се
же|же
разграженѹ|разграженоу
бывъшю|бъівъшоу
манастырю|манастъірю
и|і
ѡнѣмъ|онѣмъ
не|не
стрѣгѹщемъ|стрѣгоущемъ
сѧ|сѧ
и|і
се|се
въ|въ
ѥдинѹ|едіноу
нощь|нощь
тьмѣ|тьмѣ
сѹщи|соущі
велицѣ|веліцѣ
приидоша|пріідоша
на|на
нꙗ|нꙗ
разбоиници|разбоініці
гл҃аахѹ|гл҃аахоу
ꙗко|ꙗко
въ|въ
полатахъ|полатахъ
цр҃квьныихъ|цр҃квьнъііхъ
тѹ|тоу
ѥсть|есть
имѣниѥ|імѣніе
ихъ|іхъ
съкръвено|съкръвено
да|да
того|того
ради|раді
не|не
идоша|ідоша
ни|ні
къ|къ
одинои|одіноі
же|же
келии|келіі
нъ|нъ
ц҃ркви|ц҃ркві
ѹстрьмиша|оустрьміша
сꙗ|сꙗ
и|і
се|се
ѹслышаша|оуслъішаша
гласъ|гласъ
поющихъ|поющіхъ
въ|въ
цр҃кви|цр҃кві
си|сі
же|же
мьнѣвъше|мьнѣвъше
ꙗко|ꙗко
братии|братіі
павечернꙗꙗ|павечернꙗꙗ
мл҃твы|мл҃твъі
поющїмъ|поющімъ
отъидоша|отъідоша
и|і
мало|мало
помьдливъше|помьдлівъше
въ|въ
лѣсѣ|лѣсѣ
таче|таче
мьнѣша|мьнѣша
ꙗко|ꙗко
ѹже|оуже
коньчанѹ|коньчаноу
быти|бъіті
пѣнию|пѣнію
пакы|пакъі
придоша|прідоша
къ|къ
цр҃кви|цр҃кві
и|і
се|се
ѹслышаша|оуслъішаша
тъ же|тъже
гл҃ас|гл҃ас
и|і
видѣша|відѣша
свѣтъ|свѣтъ
пречюдьнъ|пречоудьнъ
въ|въ
црк҃ви|црк҃ві
сѹщь|соущь
и|і
блг҃оѹханиѥ|блг҃ооуханіе
исхожаше|ісхожаше
отъ|отъ
цр҃кве|цр҃кве
анг҃ли|анг҃лі
бо|бо
бѣша|бѣша
поюще|поюще
въ|въ
неи|неі
ѡнѣмъ|онѣмъ
мнꙗщемъ|мнꙗщемъ
ꙗко|ꙗко
братии|братіі
полѹнощьноѥ|полоунощьное
пѣниѥ|пѣніе
съвьрьшающемъ|съвьрьшающемъ
и|і
тако|тако
пакы|пакъі
ѿидоша|отідоша
чающе|чающе
донъдеже|донъдеже
сии|сіі
съконьчають|съконьчають
пѣниѥ|пѣніе
и|і
тъгда|тъгда
въшьдъше|въшьдъше
въ|въ
цр҃къвь|цр҃къвь
поѥмлють|поемлють
вьсѧ|вьсѧ
сѹщаꙗ|соущаꙗ
въ|въ
и|і
и|і
тако|тако
многашьды|многашьдъі
приходѧщемъ|пріходѧщемъ
имъ|імъ
и|і
тъ|тъ
гл҃ас|гл҃ас
аньгельскыи|аньгельскъіі
слышащемъ|слъішащемъ
и|і
се|се
годъ|годъ
бысть|бъість
ѹтрьнюѹмѹ|оутрьнюоумоу
пѣнию|пѣнію
и|і
пономонареви|пономонареві
биющю|біющоу
въ|въ
било|біло
тоже|тоже
они|оні
отъшьдъше|отъшьдъше
мало|мало
въ|въ
лѣсъ|лѣсъ
и|і
сѣдъше|сѣдъше
гл҃аахѹ|гл҃аахоу
чьто|чьто
сътворимъ|сътворімъ
се|се
бо|бо
мьнить|мьніть
сѧ|сѧ
намъ|намъ
привидѣниѥ|прівідѣніе
бысть|бъість
въ|въ
цр҃кви|цр҃кві
нъ|нъ
се|се
да|да
ѥгда|егда
съберѹть|събероуть
сѧ|сѧ
вьси|вьсі
въ|въ
цр҃квь|цр҃квь
тъгда|тъгда
шьдъше|шьдъше
и|і
ѿ|от
двьрии|двьріі
застѹпивъше|застоупівъше
вьсѧ|вьсѧ
ꙗ|ꙗ
погѹбимъ|погоубімъ
и|і
тако|тако
имѣниѥ|імѣніе
ихъ|іхъ
възьмемъ|възьмемъ
тоже|тоже
тако|тако
врагѹ|врагоу
на|на
то|то
ѡстрѧщю|острѧщоу
ꙗ|ꙗ
хотѧщю|хотѧщоу
тѣмъ|тѣмъ
оѥ|ое
то|то
стадо|стадо
