deep_cleaned|text_id
г҃лѭще|9
чьто|9
оубо|9
отрочѧ|9
се|9
бѫдетъ|9
і|9
рѫка|9
г҃нѣ|9
бѣ|9
съ|9
німь|9
і|9
захаріѣ|9
о҃ць|9
его|9
ісплъні|9
сѧ|9
д҃хомь|9
с҃тъімь|9
і|9
пророчьствова|9
г҃лѧ|9
блгснъ|9
г҃ь|9
б҃ъ|9
і҃левъ|9
ѣко|9
посѣті|9
і|9
сътворі|9
ізбавленье|9
людьмъ|9
своімъ|9
і|9
вьздвіже|9
рогъ|9
с҃пеньѣ|9
нашего|9
въ|9
домоу|9
д҃авѣ|9
отрока|9
своего|9
коже|9
г҃ла|9
оустъі|9
с҃тъіх|9
сѫщііхъ|9
отъ|9
вѣка|9
пророкъ|9
его|9
с҃пенье|9
отъ|9
врагъ|9
нашіхъ|9
ізд|9
рѫкъі|9
вьсѣхъ|9
ненавідѧщіхъ|9
насъ|9
сътворіті|9
мілость|9
съ|9
о҃ці|9
нашімі|9
і|9
помѣнѫті|9
завѣтъ|9
с҃тоі|9
своі|9
клѧтвѫ|9
еѭже|9
клѧтъ|9
сѧ|9
къ|9
аврамоу|9
о҃цоу|9
нашемоу|9
даті|9
намъ|9
бе|9
страха|9
ізд|9
рѫкъі|9
врагъ|9
нашіхъ|9
ізбавльшемъ|9
сѧ|9
слоужіті|9
емоу|9
прѣподобьемь|9
і|9
правъдоѭ|9
прѣдь|9
німь|9
всѧ|9
дьні|9
жівота|9
нашего|9
і|9
тъі|9
отрочѧ|9
пророкъ|9
въішьнѣго|9
наречеші|9
сѧ|9
прѣдъідеші|9
бо|9
прѣдъ|9
ліцемь|9
г҃немь|9
оуготоваті|9
пѫть|9
его|9
даті|9
разоумъ|9
с҃пеньѣ|9
людемъ|9
его|9
въ|9
оставленье|9
въ|9
отъпоущенье|9
грѣхъ|9
нашіхъ|9
мілосръдьі|9
раді|9
мілості|9
б҃а|9
нашего|9
вь|9
ніхьже|9
посѣті|9
насъ|9
въстокъ|9
съвъіше|9
просвѣтіті|9
сѣдѧщѧѧ|9
въ|9
тъмѣ|9
і|9
в|9
сѣні|9
съмрътьнѣі|9
направіті|9
ногъі|9
нашѧ|9
на|9
пѫть|9
міренъ|9
отрочѧ|9
же|9
растѣаше|9
і|9
крѣплѣаше|9
сѧ|9
д҃хомь|9
і|9
бѣ|9
въ|9
поустъінѣхъ|9
до|9
дьне|9
авленьѣ|9
своего|9
къ|9
і҃лю|9
бъістъ|9
же|9
въ|9
дьні|9
тъі|9
ізіде|9
повелѣніе|9
отъ|9
кесара|9
авъгоуста|9
напісаті|9
вьсѫ|9
вьселенѫѭ|9
се|9
напсаніе|9
бъіс|9
владѫщоу|9
суріеѭ|9
курінью|9
і|9
ідѣахѫ|9
всі|9
кожьдо|9
напсаті|9
сѧ|9
въ|9
своі|9
градъ|9
вьзіде|9
же|9
іосіфъ|9
отъ|9
галілеѧ|9
града|9
назаретьска|9
въ|9
іюдеѭ|9
въ|9
градъ|9
д҃авъ|9
іже|9
наріцаетъ|9
сѧ|9
вітьлеемъ|9
зане|9
бѣаше|9
отъ|9
домоу|9
і|9
о҃тчствіѣ|9
д҃ава|9
напсаті|9
сѧ|9
съ|9
маріеѭ|9
обрѫченѫѭ|9
емоу|9
женоѭ|9
сѫщѫѭ|9
непраздъноѭ|9
бъістъ|9
же|9
егда|9
бъісте|9
тоу|9
ісплънішѧ|9
сѧ|9
дьнье|9
родіті|9
еі|9
і|9
роді|9
с҃нъ|9
своі|9
пръвѣньць|9
і|9
повітъ|9
і|9
і|9
положі|9
і|9
въ|9
ѣслехъ|9
зане|9
не|9
бѣ|9
іма|9
мѣста|9
обітѣльна|9
і|9
бѣахѫ|9
пастъірі|9
въ|9
тоіжде|9
стражі|9
нѣ|9
бьдѧще|9
і|9
стрѣгѫще|9
стражѫ|9
нощьнѫѭ|9
о|9
стадѣ|9
своемь|9
і|9
се|9
а҃глъ|9
г҃нь|9
ста|9
вь|9
ніхъ|9
і|9
слава|9
г҃нѣ|9
осіѣ|9
ѧ|9
і|9
оубоѣшѧ|9
сѧ|9
страхомь|9
вельемь|9
і|9
рече|9
імъ|9
а҃глъ|9
не|9
боіте|9
сѧ|9
се|9
бо|9
благовѣствоуѭ|9
вамь|9
радость|9
вельѭ|9
ѣже|9
бѫдеть|9
всѣмъ|9
людьмъ|9
ѣко|9
роді|9
сѧ|9
вамъ|9
дьньсь|9
с҃пъ|9
іже|9
естъ|9
х҃ъ|9
г҃ь|9
въ|9
градѣ|9
д҃авѣ|9
і|9
се|9
вамъ|9
знаменье|9
обрѧщете|9
младьньць|9
повітъ|9
лежѧщь|9
въ|9
ѣслехъ|9
і|9
вънезаапѫ|9
бъістъ|9
съ|9
а҃гломь|9
мъножьство|9
воі|9
н҃бскъіхъ|9
хвалѧщіхъ|9
б҃а|9
і|9
г҃лѭщіхъ|9
слава|9
въ|9
въішьнііхъ|9
б҃у|9
і|9
на|9
земі|9
міръ|9
въ|9
ч҃цѣхъ|9
благоволеніе|9
і|9
бъістъ|9
ѣко|9
отідѫ|9
отъ|9
ніхъ|9
а҃глі|9
на|9
н҃бо|9
і|9
ч҃ці|9
пастъірі|9
рѣшѧ|9
дроугъ|9
къ|9
дроугоу|9
прѣідѣмъ|9
оубо|9
до|9
вітлѣема|9
і|9
відімъ|9
г҃лъ|9
сь|9
бъівъшіі|9
іже|9
г҃ь|9
съказа|9
намъ|9
і|9
прідѫ|9
подвігъше|9
сѧ|9
і|9
обрѣтѫ|9
маріѭ|9
же|9
і|9
осіфа|9
і|9
младьньць|9
лежѧщь|9
въ|9
ѣслехъ|9
відѣвъше|9
же|9
съказашѧ|9
о|9
г҃лѣ|9
г҃ланѣмь|9
імъ|9
і|9
всі|9
слъішавъше|9
і|9
дівішѧ|9
сѧ|9
отъ|9
г҃ланъіхъ|9
отъ|9
пастъірь|9
къ|9
німъ|9
маріѣ|9
же|9
съблюдааше|9
вьсѧ|9
г҃лъі|9
сьѧ|9
сълагаѭщі|9
въ|9
сръдьці|9
своемь|9
і|9
възвратішѧ|9
сѧ|9
пастъірі|9
хвалѧще|9
і|9
славѧще|9
б҃а|9
о|9
всѣхъ|9
ѣже|9
слъішашѧ|9
і|9
відѣшѧ|9
ѣкоже|9
г҃лано|9
бъістъ|9
къ|9
німъ|9
і|9
егда|9
ісплъні|9
сѧ|9
осмь|9
дьніі|9
да|9
і|9
обрѣжѫтъ|9
нарѣшѧ|9
імѧ|9
емоу|9
і҃с|9
нареченое|9
а҃гломь|9
прѣжде|9
даже|9
не|9
зачѧтъ|9
сѧ|9
вь|9
чрѣвѣ|9
і|9
егда|9
прібліжішѧ|9
сѧ|9
дьнье|9
очіщеньѣ|9
ею|9
по|9
законоу|9
мусѣовоу|9
вьзнѣсѧ|9
і|9
въ|9
і҃лмъ|9
поставіті|9
прѣдъ|9
г҃мь|9
ѣкоже|9
естъ|9
псано|9
въ|9
законѣ|9
г҃ні|9
ѣко|9
всѣкъ|9
младьньць|9
мѫжьска|9
полоу|9
развръзаѧ|9
ложесна|9
с҃то|9
г҃ві|9
наречетъ|9
сѧ|9
і|9
даті|9
жрътвѫ|9
по|9
реченоумоу|9
въ|9
законѣ|9
г҃ні|9
дъва|9
кагрьлічіща|9
дъва|9
пьтѣньца|9
голѫбіна|9
і|9
бѣ|9
ч҃къ|9
въ|9
і҃лмѣ|9
емоуже|9
імѧ|9
семьонъ|9
і|9
ч҃къ|9
сь|9
правьдьнъ|9
і|9
чьтівъ|9
чаѧ|9
оутѣхъі|9
і҃левъі|9
і|9
д҃хъ|9
бѣ|9
с҃тъ|9
вь|9
немь|9
і|9
бѣ|9
емоу|9
отъвѣщано|9
д҃хомь|9
с҃тъімь|9
не|9
відѣті|9
съмръті|9
прѣжде|9
даже|9
відітъ|9
х҃а|9
г҃нѣ|9
і|9
пріде|9
д҃хомь|9
вь|9
цръкъвь|9
і|9
егда|9
вьвѣсте|9
родітелѣ|9
отрочѧ|9
і҃са|9
сътворіті|9
іма|9
по|9
объічаю|9
законноумоу|9
о|9
немь|9
і|9
тъ|9
пріѧтъ|9
е|9
на|9
рѫкоу|9
своею|9
і|9
б҃лгві|9
семьонъ|9
б҃а|9
і|9
рече|9
нъінѣ|9
поустіші|9
раба|9
твоего|9
владъіко|9
по|9
г҃лоу|9
твоемоу|9
съ|9
міромь|9
ѣко|9
відѣсте|9
очі|9
моі|9
с҃пенье|9
твое|9
еже|9
есі|9
оуготовалъ|9
прѣдь|9
ліцемь|9
вьсѣхъ|9
людіі|9
свѣтъ|9
въ|9
окръвенье|9
ѧзъікъ|9
і|9
славѫ|9
людіі|9
твоіхъ|9
і҃ілѣ|9
і|9
бѣ|9
о҃ць|9
его|9
і|9
м҃ті|9
чоудѧща|9
сѧ|9
о|9
г҃лемъіхъ|9
о|9
немь|9
і|9
б҃гві|9
ѣ|9
семьонъ|9
і|9
рече|9
къ|9
маріі|9
матері|9
его|9
се|9
лежітъ|9
сь|9
на|9
паданье|9
і|9
на|9
въстанье|9
многомъ|9
въ|9
і҃лі|9
і|9
въ|9
знаменье|9
прѣрочьно|9
і|9
тебѣ|9
же|9
самоі|9
д҃шѫ|9
проідетъ|9
орѫжье|9
да|9
отъкръіетъ|9
сѧ|9
отъ|9
много|9
сръдьць|9
помъішленьѣ|9
і|9
бѣ|9
анна|9
пророчіца|9
дъщі|9
фаноуілева|9
отъ|9
колѣна|9
сурова|9
сі|9
заматерѣвъші|9
въ|9
дьнехъ|9
мнозѣхъ|9
жівъші|9
съ|9
мѫжемь|9
ж҃|9
лѣт|9
отъ|9
дѣвъства|9
своего|9
і|9
та|9
въдова|9
до|9
осмі|9
десѧтъ|9
і|9
четъірь|9
лѣт|9
ѣже|9
не|9
отъхождааше|9
отъ|9
цръкъве|9
постомь|9
і|9
молітвамі|9
слоужѧщі|9
дьнь|9
і|9
нощь|9
і|9
та|9
въ|9
тъ|9
часъ|9
пріставъші|9
ісповѣдааше|9
сѧ|9
г҃ві|9
і|9
г҃лааше|9
о|9
немь|9
вьсѣмъ|9
чаѭщеімъ|9
ізбавленьѣ|9
въ|9
і҃лмѣ|9
і|9
ѣко|9
съконьчашѧ|9
сѧ|9
всѣ|9
по|9
законоу|9
г҃ню|9
възвратішѧ|9
сѧ|9
въ|9
галілеѭ|9
въ|9
градъ|9
своі|9
назаретъ|9
отрочѧ|9
же|9
растѣаше|9
і|9
крѣплѣаше|9
сѧ|9
д҃хомь|9
ісплънѣѧ|9
сѧ|9
прѣмѫдрості|9
і|9
благодѣть|9
б҃жіѣ|9
бѣ|9
на|9
немь|9
і|9
хождаашете|9
родітелѣ|9
его|9
по|9
вьсѣ|9
лѣта|9
въ|9
і҃мъ|9
въ|9
праздьнікъ|9
пасцѣ|9
і|9
егда|9
бъіс|9
б҃і҃|9
лѣтѣ|9
въсходѧщемъ|9
імъ|9
въ|9
і҃ілмъ|9
по|9
объічаю|9
праздьніка|9
і|9
коньчавъшемъ|9
дьні|9
възвращаѭщемъ|9
сѧ|9
імъ|9
оста|9
отрокъ|9
і҃с|9
въ|9
і҃лмѣ|9
і|9
не|9
чоуста|9
родітелѣ|9
его|9
мьнѣвъша|9
же|9
і|9
въ|9
дроужінѣ|9
сѫщь|9
прідете|9
пѫтъ|9
дьніі|9
і|9
іскаашете|9
его|9
въ|9
рожденіі|9
і|9
въ|9
знаніі|9
і|9
не|9
обрѣтъша|9
его|9
възвратісте|9
сѧ|9
въ|9
і҃лмъ|9
вьзіскаѭща|9
его|9
і|9
бъіс|9
по|9
трьхъ|9
дьнехъ|9
обрѣтосте|9
і|9
въ|9
цръкъве|9
сѣдѧщь|9
по|9
срѣдѣ|9
оучітель|9
і|9
послоушаѭща|9
іхъ|9
і|9
въпрашаѭща|9
ѧ|9
оужасаахѫ|9
же|9
сѧ|9
всі|9
послоушаѭще|9
его|9
о|9
разоумѣ|9
і|9
о|9
отъвѣтѣхъ|9
его|9
і|9
відѣвъша|9
і|9
дівісте|9
сѧ|9
і|9
рече|9
къ|9
немоу|9
маті|9
его|9
чѧдо|9
чьто|9
творі|9
нама|9
тако|9
се|9
о҃ць|9
твоі|9
і|9
азъ|9
скръбѧща|9
іскаховѣ|9
тебе|9
і|9
рече|9
къ|9
німа|9
чьто|9
ѣко|9
іскашета|9
мене|9
не|9
вѣста|9
лі|9
ѣко|9
ѣже|9
сѫтъ|9
о҃ца|9
моего|9
въ|9
тѣхъ|9
достоітъ|9
мі|9
бъіті|9
і|9
та|9
не|9
разоумѣсте|9
г҃ла|9
іже|9
рече|9
іма|9
съніде|9
съ|9
німа|9
і|9
пріде|9
въ|9
назарѣтъ|9
і|9
бѣ|9
повіноуѧ|9
сѧ|9
іма|9
і|9
м҃ті|9
его|9
съблюдааше|9
вьсѧ|9
глаголъі|9
сьѧ|9
въ|9
сръдьці|9
своемь|9
і҃с|9
же|9
спѣаше|9
прѣмѫдростіѭ|9
і|9
тѣломь|9
і|9
благодѣтьѭ|9
отъ|9
б҃а|9
і|9
ч҃къ|9
въ|9
пѧтое|9
же|9
на|9
десѧте|9
лѣто|9
владъічьства|9
тіверьѣ|9
кесарѣ|9
обладаѭщоу|9
пѫнтьскоумоу|9
пілатоу|9
іюдееѭ|9
і|9
четврътовластьствоуѭщоу|9
галілееѭ|9
іродоу|9
філіпоу|9
же|9
братоу|9
его|9
четврътовластьсствоуѭщоу|9
і|9
туріеѭ|9
і|9
страхонітьскоѭ|9
страноѭ|9
і|9
лунію|9
четврътовластьствоуѭщоу|9
авілініеѭ|9
прі|9
архіереі|9
аннѣ|9
і|9
каіѣфѣ|9
бъістъ|9
г҃лъ|9
б҃жіі|9
къ|9
іоанноу|9
захаріноу|9
с҃ноу|9
въ|9
поустъіні|9
і|9
пріде|9
въ|9
вьсѫ|9
странѫ|9
іорданьскѫѭ|9
проповѣдаѧ|9
крьщеніе|9
на|9
покаанье|9
въ|9
отъпоущенье|9
грѣховъ|9
коже|9
естъ|9
псано|9
въ|9
кънігахъ|9
словесъ|9
ісаіѧ|9
пророка|9
г҃лѭща|9
гласъ|9
въпіѭщааго|9
въ|9
поустъіні|9
оуготоваіте|9
пѫть|9
г҃нь|9
правъі|9
творіте|9
стьзѧ|9
его|9
всѣка|9
дьбрь|9
ісплънітъ|9
сѧ|9
і|9
всѣка|9
гора|9
і|9
хлъмі|9
съмѣрітъ|9
сѧ|9
і|9
бѫдѫтъ|9
стръпътънаа|9
въ|9
праваѣ|9
і|9
остріѣ|9
въ|9
пѫті|9
гладъкъі|9
і|9
оузьрітъ|9
всѣка|9
плъть|9
с҃пенье|9
б҃жіе|9
г҃лааше|9
же|9
ісходѧщіімъ|9
народомъ|9
крьстіті|9
сѧ|9
отъ|9
него|9
іщѧдьѣ|9
ехідънова|9
къто|9
съказа|9
вамъ|9
бѣжаті|9
отъ|9
грѧдѫщаго|9
гнѣва|9
сътворіте|9
оубо|9
плодъ|9
достоінъ|9
покаанію|9
і|9
не|9
начінаіте|9
г҃латі|9
вь|9
себѣ|9
ѣко|9
о҃ца|9
імамъ|9
авраама|9
г҃лѭ|9
бо|9
вамъ|9
ѣко|9
можетъ|9
б҃ъ|9
отъ|9
каменьѣ|9
сего|9
вьздвігнѫті|9
чѧда|9
авраамоу|9
юже|9
бо|9
секъіра|9
прі|9
корене|9
дрѣва|9
лежітъ|9
вьсѣко|9
оубо|9
дрѣво|9
не|9
творѧщее|9
добра|9
плода|9
посѣкаѭтъ|9
і|9
въ|9
огнь|9
вълагаѭтъ|9
і|9
въпрашаахѫ|9
і|9
народі|9
г҃лѭще|9
оучітелю|9
чьто|9
сътворімъ|9
отъвѣщавъ|9
же|9
г҃лааше|9
імъ|9
імѣѧі|9
дьвѣ|9
різѣ|9
да|9
дастъ|9
не|9
імѫщоумоу|9
і|9
імѣѧі|9
брашьна|9
такожде|9
да|9
творітъ|9
прідѫ|9
же|9
і|9
мъітарі|9
крьстітъ|9
сѧ|9
і|9
рѣшѧ|9
къ|9
немоу|9
оучітелю|9
чьто|9
сътворімъ|9
онъ|9
же|9
рече|9
къ|9
німъ|9
нічьтоже|9
боле|9
повелѣнааго|9
вамъ|9
творіте|9
въпрашаахѫ|9
же|9
і|9
і|9
воіні|9
г҃лѭще|9
і|9
мъі|9
чьто|9
сътворімъ|9
і|9
рече|9
къ|9
німъ|9
нікогоже|9
обідіте|9
ні|9
оклеветаіте|9
і|9
довольні|9
бѫдѣте|9
оброкъі|9
вашімі|9
чаѭщемъ|9
же|9
людьмъ|9
і|9
помъішлѣѭщемъ|9
всѣмъ|9
въ|9
сръдьціхъ|9
своіхъ|9
о|9
іоаннѣ|9
еда|9
тъ|9
естъ|9
х҃ъ|9
отъвѣщавааше|9
імъ|9
іоанъ|9
г҃лѧ|9
азъ|9
оубо|9
водоѭ|9
крьщаѭ|9
въі|9
грѧдетъ|9
же|9
крѣплі|9
мене|9
емоуже|9
нѣсмь|9
достоінъ|9
отрѣшіті|9
ремене|9
сапогоу|9
его|9
тъ|9
въі|9
крьстітъ|9
д҃хомь|9
с҃тъімь|9
і|9
огнемь|9
емоуже|9
лопата|9
въ|9
рѫкоу|9
его|9
і|9
потрѣбітъ|9
гоумъно|9
свое|9
і|9
съберетъ|9
пьшеніцѫ|9
вь|9
жітьніцѫ|9
своѭ|9
а|9
плѣвъі|9
съжежетъ|9
огнемь|9
негашѫщімь|9
многа|9
же|9
іна|9
благовѣствоваше|9
г҃лѧ|9
къ|9
людьмъ|9
іродъ|9
же|9
четврътовластьнікъ|9
облічаемъ|9
імь|9
о|9
іродьѣдѣ|9
женѣ|9
братра|9
своего|9
і|9
о|9
вьсемь|9
зьлѣ|9
еже|9
створі|9
іродъ|9
пріложі|9
і|9
се|9
надъ|9
вьсѣмь|9
і|9
заіключі|9
іоана|9
вь|9
тьмьніці|9
бъістъ|9
же|9
егда|9
крьстішѧ|9
сѧ|9
вьсі|9
людье|9
і҃у|9
крьщьшоу|9
сѧ|9
і|9
молѧщоу|9
сѧ|9
отврьзе|9
сѧ|9
небо|9
і|9
съніде|9
д҃хъ|9
с҃тъі|9
тѣлесънъімь|9
зракомь|9
ѣко|9
голѫбь|9
на|9
нь|9
і|9
гласъ|9
съ|9
н҃се|9
бъіс|9
г҃лѧ|9
тъі|9
есі|9
с҃нъ|9
моі|9
възлюбленъі|9
о|9
тебѣ|9
благоволіхъ|9
і|9
тъ|9
бѣ|9
і҃с|9
ѣко|9
трьмі|9
десѧтъі|9
лѣт|9
начінаѧ|9
с҃нъ|9
съі|9
ѣко|9
мьнімъ|9
бѣ|9
іосіфовъ|9
ілеіевъ|9
маттатовъ|9
леугіінъ|9
мельхіевъ|9
іаннѣевъ|9
іосіфовъ|9
і҃с|9
же|9
ісплънь|9
д҃ха|9
с҃та|9
възвраті|9
сѧ|9
отъ|9
іордана|9
і|9
ведѣаше|9
сѧ|9
д҃хомь|9
въ|9
поустъінѭ|9
к҃|9
дьніі|9
іскоушаемъ|9
діѣволомь|9
і|9
не|9
ѣстъ|9
нічьтоже|9
въ|9
тъі|9
дьні|9
і|9
коньчавъшемъ|9
сѧ|9
імъ|9
послѣдь|9
възлака|9
і|9
рече|9
емоу|9
діѣволъ|9
аще|9
с҃нъ|9
есі|9
б҃жіі|9
рьці|9
каменью|9
семоу|9
да|9
бѫдѫтъ|9
хлѣбі|9
і|9
отъвѣща|9
і҃с|9
къ|9
немоу|9
г҃лѧ|9
псано|9
естъ|9
ѣко|9
не|9
о|9
хлѣбѣ|9
едіномь|9
жівъ|9
бѫ|9
вьсі|9
ѣрості|9
на|9
сънъміщі|9
слъішѧще|9
се|9
і|9
въставъше|9
ізгънашѧ|9
і|9
вънъ|9
із|9
града|9
і|9
ведошѧ|9
і|9
до|9
връхоу|9
горъі|9
на|9
неіже|9
градъ|9
іхъ|9
съзъданъ|9
бѣаше|9
да|9
бѫ|9
і|9
нізърінѫлі|9
онъ|9
же|9
прошьдъ|9
по|9
срѣдѣ|9
іхъ|9
ідѣаше|9
і|9
въніде|9
въ|9
каферънаоумъ|9
въ|9
градъ|9
галілеіскъ|9
і|9
бѣ|9
оучѧ|9
въ|9
сѫботъі|9
і|9
оужасаахѫ|9
сѧ|9
о|9
оученіі|9
его|9
ѣко|9
съ|9
властьѭ|9
бѣ|9
слово|9
его|9
і|9
въ|9
сънъміщі|9
бѣ|9
ч҃къ|9
імъі|9
д҃хъ|9
бѣсъ|9
нечістъ|9
і|9
възъпі|9
гласомь|9
вельемь|9
г҃лѧ|9
і҃се|9
назарѣаніне|9
прішьлъ|9
есі|9
погоубітъ|9
насъ|9
вѣмъ|9
тѧ|9
къто|9
есі|9
с҃тъі|9
б҃жіі|9
і|9
запрѣті|9
емоу|9
і҃с|9
г҃лѧ|9
прѣмльчі|9
ізіді|9
іж|9
него|9
і|9
повръгъ|9
і|9
бѣсъ|9
по|9
срѣдѣ|9
ізіде|9
із|9
него|9
нікакоже|9
не|9
врѣждь|9
его|9
і|9
бъістъ|9
оужасъ|9
на|9
всѣхъ|9
і|9
сътѧзаахѫ|9
сѧ|9
дроугъ|9
къ|9
дроугоу|9
г҃лѭще|9
чьто|9
естъ|9
слово|9
се|9
ѣко|9
властьѭ|9
і|9
сілоѭ|9
велітъ|9
нечістъімъ|9
д҃хомъ|9
і|9
ісходітъ|9
і|9
ісхождааше|9
шоумъ|9
о|9
немь|9
въ|9
всѣко|9
мѣсто|9
странъі|9
въставъ|9
же|9
і|9
сънъміща|9
вьніде|9
въ|9
домъ|9
сімонь|9
тъща|9
же|9
сімонѣ|9
бѣ|9
одръжіма|9
огнемь|9
вельемь|9
і|9
молішѧ|9
і|9
о|9
неі|9
і|9
ставъ|9
надь|9
неѭ|9
запрѣті|9
огню|9
і|9
оставі|9
ѭ|9
і|9
абье|9
въставъші|9
слоужааше|9
імъ|9
заходѧщоу|9
же|9
слъньцоу|9
вьсі|9
еліко|9
імѣахѫ|9
болѧщѧѧ|9
недѫгъі|9
разлічьнъі|9
прівождаахѫ|9
къ|9
немоу|9
онъ|9
же|9
на|9
когожьдо|9
іхъ|9
рѫкѫ|9
възлагаѧ|9
цѣлѣаше|9
ѧ|9
ісхождаахѫ|9
же|9
і|9
бѣсі|9
отъ|9
мъногъ|9
въпіѭще|9
і|9
г҃лѭще|9
ѣко|9
тъі|9
есі|9
х҃ъ|9
с҃нъ|9
б҃жіі|9
і|9
запрѣщаѧ|9
не|9
дадѣаше|9
імъ|9
г҃латі|9
ѣко|9
вѣдѣахѫ|9
г҃ѣ|9
самого|9
сѫща|9
бъівъшоу|9
же|9
дні|9
ішьдъ|9
іде|9
въ|9
поусто|9
мѣсто|9
і|9
народі|9
іскаахѫ|9
его|9
і|9
прідѫ|9
до|9
него|9
і|9
дръжаахѫ|9
і|9
да|9
бі|9
не|9
ошьлъ|9
отъ|9
ніхъ|9
онъ|9
же|9
рече|9
къ|9
німъ|9
ѣко|9
і|9
дроугъімъ|9
градомъ|9
подобаетъ|9
мі|9
благовѣстіті|9
ц҃рствіе|9
б҃жіе|9
ѣко|9
на|9
се|9
посъланъ|9
есмь|9
і|9
бѣ|9
проповѣдаѧ|9
на|9
сънъміщіхъ|9
галілѣісцѣхъ|9
бъіс|9
же|9
належѧщоу|9
емь|9
народоу|9
да|9
бѫ|9
слъішалі|9
слово|9
б҃жіе|9
і|9
тъ|9
бѣ|9
стоѧ|9
прі|9
езерѣ|9
генісаретьсцѣ|9
і|9
відѣвъ|9
дъва|9
корабіца|9
стоѧща|9
прі|9
езерѣ|9
ръібарі|9
же|9
ошьдъше|9
отъ|9
нею|9
плакаахѫ|9
мрѣжѧ|9
вълѣзъше|9
въ|9
едінъ|9
отъ|9
корабіцоу|9
іже|9
бѣ|9
сімоновъ|9
молі|9
і|9
отъстѫпіті|9
мало|9
і|9
сѣдъ|9
оучааше|9
іс|9
кораблѣ|9
народъі|9
ко|9
же|9
прѣста|9
г҃лѧ|9
рече|9
сімоноу|9
віждь|9
ѣхаі|9
въ|9
глѫбінѫ|9
і|9
въметѣте|9
мрѣжѧ|9
вашѧ|9
въ|9
ловітвѫ|9
і|9
отъвѣщавъ|9
сімонъ|9
рече|9
емоу|9
наставьніче|9
об|9
нощь|9
вьсѫ|9
троуждьше|9
сѧ|9
не|9
ѧхомъ|9
нічьсоже|9
по|9
г҃лоу|9
же|9
твоемоу|9
въвръжемъ|9
мрѣжѧ|9
і|9
се|9
сътворьше|9
обѧшѧ|9
множьство|9
ръібъ|9
много|9
протръзаахѫ|9
же|9
сѧ|9
мрѣжѧ|9
іхъ|9
і|9
поманѫшѧ|9
прічѧстьнікомъ|9
іже|9
бѣахѫ|9
въ|9
дроузѣмь|9
кораблі|9
да|9
прішьдьше|9
помогѫтъ|9
імъ|9
і|9
прідошѧ|9
і|9
ісплънішѧ|9
оба|9
кораблѣ|9
ѣко|9
погрѫжаті|9
сѧ|9
іма|9
відѣвъ|9
же|9
сімонъ|9
петръ|9
пріпаде|9
къ|9
колѣнома|9
і҃свама|9
г҃лѧ|9
ізіді|9
отъ|9
мене|9
ѣко|9
мѫжь|9
грѣшьнъ|9
есмь|9
г҃і|9
оужасъ|9
бо|9
одръжааше|9
і|9
і|9
всѧ|9
сѫщѧѧ|9
съ|9
німь|9
о|9
ловітвѣ|9
ръібъ|9
ѧже|9
ѧшѧ|9
такожде|9
же|9
і|9
ѣкова|9
і|9
оанна|9
с҃на|9
зеведеова|9
ѣже|9
бѣсте|9
обьщьніка|9
сімонові|9
і|9
рече|9
къ|9
сімоноу|9
і҃с|9
не|9
боі|9
сѧ|9
отъселѣ|9
ч҃къі|9
бѫдеші|9
ловѧ|9
ізвезъше|9
корабь|9
на|9
соухо|9
і|9
оставьше|9
все|9
вь|9
слѣдъ|9
его|9
ідошѧ|9
і|9
бъіс|9
егда|9
бъіс|9
въ|9
едіномь|9
отъ|9
градъ|9
і|9
се|9
мѫжь|9
ісплънь|9
прокаженьѣ|9
і|9
відѣвъ|9
і҃са|9
паде|9
ніць|9
молѧ|9
сѧ|9
емоу|9
і|9
г҃лѧ|9
г҃і|9
аще|9
хощеші|9
можеші|9
мѧ|9
очістіті|9
і|9
простьръ|9
рѫкѫ|9
коснѫ|9
і|9
рекъ|9
хощѫ|9
очісті|9
сѧ|9
і|9
абье|9
проказа|9
отіде|9
отъ|9
него|9
і|9
тъ|9
запрѣті|9
емоу|9
нікомоуже|9
не|9
г҃латі|9
нъ|9
шьдь|9
покажі|9
сѧ|9
іерѣові|9
і|9
прінесі|9
о|9
очіщеніі|9
своемь|9
ѣкоже|9
повелѣ|9
мусі|9
въ|9
очіщенье|9
імъ|9
прохождааше|9
же|9
паче|9
слово|9
о|9
немь|9
і|9
сънімаахѫ|9
сѧ|9
народі|9
мнозі|9
слъішаті|9
і|9
іцѣлітъ|9
сѧ|9
отъ|9
него|9
отъ|9
недѫгъ|9
своіхъ|9
тъ|9
же|9
бѣ|9
оходѧ|9
въ|9
поустъінѭ|9
і|9
молѧ|9
сѧ|9
і|9
бъістъ|9
отъ|9
дьніі|9
і|9
тъ|9
бѣ|9
оучѧ|9
і|9
бѣахѫ|9
сѣдѧще|9
фарісѣі|9
і|9
законооучітеле|9
іже|9
бѣахѫ|9
прішьлі|9
отъ|9
всѣкоѧ|9
всі|9
галілеіскъі|9
і|9
юдеіскъі|9
і|9
отъ|9
і҃лма|9
і|9
сіла|9
г҃нѣ|9
бѣ|9
цѣліті|9
ѧ|9
і|9
се|9
мѫжі|9
носѧще|9
на|9
одрѣ|9
ч҃ка|9
іже|9
бѣ|9
ослабленъ|9
і|9
іскаахѫ|9
вьнесті|9
і|9
і|9
положіті|9
і|9
прѣдь|9
німь|9
і|9
не|9
обрѣтъше|9
кѫдоу|9
вънесті|9
і|9
народа|9
раді|9
