form,lemma,id,lemma_id,sentence_id,pos,morphology
ли,ли,547517,59119,37047,Du,---------n
дати,дати,547518,58843,37047,V-,--pna----i
киньсъ,кинъсъ,547519,59999,37047,Nb,-s---ma--i
кесареви,кесарь,547520,59998,37047,Nb,-s---md--i
или,или,547521,59467,37047,C-,---------n
ни,ни,547522,59339,37047,Df,---------n
дамь,дати,547524,58843,37048,V-,1ppia----i
ли,ли,547525,59119,37048,Du,---------n
или,или,547526,59467,37048,C-,---------n
не,не,547527,58767,37048,Df,---------n
дамь,дати,547528,58843,37048,V-,1ppia----i
онъ,онъ,547530,58949,37049,Pd,-s---mn--i
же,же,547531,58808,37049,Df,---------n
вѣдꙑ,вѣдѣти,547532,59476,37049,V-,-sppamn-si
ихъ,и,547533,58765,37049,Pp,3p---mg--i
лицемѣрие,лицемѣриѥ,547534,60000,37049,Nb,-s---na--i
рече,рещи,547535,58793,37049,V-,3saia----i
имъ,и,547536,58765,37049,Pp,3p---md--i
чъто,чьто,547538,58943,37050,Pi,-s---na--i
мѧ,азъ,547539,58807,37050,Pp,1s---ma--i
окоушаате,окоушати,547540,60001,37050,V-,2ppia----i
принесѣте,принести,547542,60002,37051,V-,2ppma----i
ми,азъ,547543,58807,37051,Pp,1s---md--i
пѣнѧзъ,пѣнѧѕь,547544,60003,37051,Nb,-s---ma--i
да,да,547545,58766,37051,G-,---------n
виждѫ,видѣти,547546,58918,37051,V-,1spia----i
они,онъ,547548,58949,37052,Pd,-p---mn--i
же,же,547549,58808,37052,Df,---------n
принѣсѧ,принести,547550,60002,37052,V-,3paia----i
и,и,547551,58771,37052,C-,---------n
г҃ла,глаголати,547552,58791,37052,V-,3saia----i
имъ,и,547553,58765,37052,Pp,3p---md--i
чии,чии,547555,60005,37053,Pi,-s---mn--i
естъ,бꙑти,547556,58773,37053,V-,3spia----i
образъ,образъ,547557,60006,37053,Nb,-s---mn--i
сь,сь,547558,59234,37053,Pd,-s---mn--i
и,и,547559,58771,37053,C-,---------n
написание,напьсаниѥ,547560,60004,37053,Nb,-s---nn--i
они,онъ,547562,58949,50500,Pd,-p---mn--i
же,же,547563,58808,50500,Df,---------n
рѣшѧ,рещи,547564,58793,50500,V-,3paia----i
емоу,и,547565,58765,50500,Pp,3s---md--i
кесаровъ,кесаровъ,547566,60007,50501,A-,-s---mnpsi
ꙇ,и,547568,58771,37055,C-,---------n
отъвѣщавъ,отъвѣщати,547569,59092,37055,V-,-supamn-si
и҃съ,исоусъ,547570,58917,37055,Ne,-s---mn--i
рече,рещи,547571,58793,37055,V-,3saia----i
имъ,и,547572,58765,37055,Pp,3p---md--i
кесарова,кесаровъ,734293,60007,37056,A-,-p---napsi
въздадите,въздати,734294,58787,37056,V-,2ppma----i
кесарови,кесарь,734295,59998,37056,Nb,-s---md--i
ꙇ,и,734296,58771,37056,C-,---------n
б҃жиѣ,божии,734297,59032,37056,A-,-p---napsi
б҃ви,богъ,734298,60009,37056,Nb,-s---md--i
и,и,734299,58771,55136,C-,---------n
чюдишѧ,чоудити,734300,60008,55136,V-,3paia----i
сѧ,себе,734301,58829,55136,Pk,3s---qa--i
о,о,734302,58881,55136,R-,---------n
немь,и,734303,58765,55136,Pp,3s---ml--i
ꙇ,и,547587,58771,37058,C-,---------n
придѭ,прити,547588,58916,37058,V-,3paia----i
садоукеи,садоукеи,547589,67124,37058,Nb,-p---mn--i
къ,къ,547590,58898,37058,R-,---------n
немоу,и,547591,58765,37058,Pp,3s---md--i
иже,иже,547592,58800,37058,Pr,-p---mn--i
г҃лглѭтъ,глаголати,547593,58791,37058,V-,3ppia----i
не,не,547594,58767,37058,Df,---------n
бꙑти,бꙑти,547595,58773,37058,V-,--pna----i
вьскрѣшению,въскрѣшениѥ,547596,60011,37058,Nb,-s---nd--i
и,и,547597,58771,37058,C-,---------n
въпросишѧ,въпросити,547598,59343,37058,V-,3paia----i
и,и,547599,58765,37058,Pp,3s---ma--i
г҃лѭште,глаголати,547600,58791,37058,V-,-pppamn-si
оучителю,оучитель,547602,59921,37059,Nb,-s---mv--i
мосии,моси,547604,64174,37059,Ne,-s---mn--i
написа,напьсати,547605,65852,37059,V-,3saia----i
намъ,мꙑ,547606,59257,37059,Pp,1p---pd--i
ѣко,ꙗко,547608,58792,37059,G-,---------n
аще,аще,547609,58819,37059,G-,---------n
комоу,къто,547610,60102,37059,Px,-s---md--i
братръ,братръ,547611,59059,37059,Nb,-s---mn--i
оумьретъ,оумрѣти,547612,60024,37059,V-,3spia----i
ꙇ,и,547614,58771,37059,C-,---------n
оставитъ,оставити,547615,58950,37059,V-,3spia----i
женѫ,жена,547616,58801,37059,Nb,-s---fa--i
а,а,547618,58820,37059,C-,---------n
чѧдъ,чѧдо,547619,60019,37059,Nb,-p---ng--i
не,не,547620,58767,37059,Df,---------n
оставитъ,оставити,547621,58950,37059,V-,3spia----i
да,да,547623,60071,37059,Df,---------n
поиметъ,поѩти,547624,60020,37059,V-,3spia----i
братръ,братръ,547625,59059,37059,Nb,-s---mn--i
женѫ,жена,547626,58801,37059,Nb,-s---fa--i
его,и,547627,58765,37059,Pp,3s---mg--i
ꙇ,и,547629,58771,37059,C-,---------n
вьскрѣситъ,въскрѣсити,547630,60021,37059,V-,3spia----i
сѣмѧ,сѣмѧ,547631,60022,37059,Nb,-s---na--i
братра,братръ,547632,59059,37059,Nb,-s---mg--i
своего,свои,547633,58780,37059,Pt,3s---mg--i
бѣ,бꙑти,547635,58773,37060,V-,3siia----i
же,же,547636,58808,37060,Df,---------n
седмь,седмь,547637,60050,37060,Ma,-s---fn--i
братриѩ,братриꙗ,547638,60051,37060,Nb,-s---fg--i
ꙇ,и,547640,58771,37061,C-,---------n
пръвꙑ,прьвъ,547641,60267,37061,Mo,-s---mn--i
поѩ,поѩти,547642,60020,37061,V-,3saia----i
женѫ,жена,547643,58801,37061,Nb,-s---fa--i
и,и,547644,58771,37061,C-,---------n
оумираѩ,оумирати,547645,60057,37061,V-,-sppamn-si
не,не,547646,58767,37061,Df,---------n
остави,оставити,547647,58950,37061,V-,3saia----i
сѣмене,сѣмѧ,547648,60022,37061,Nb,-s---ng--i
ꙇ,и,547650,58771,37062,C-,---------n
въторꙑ,въторъ,547651,60060,37062,Mo,-s---mn--i
поѩ,поѩти,547652,60020,37062,V-,3saia----i
ѭ,и,547653,58765,37062,Pp,3s---fa--i
и,и,547654,58771,37062,C-,---------n
оумьрѣтъ,оумрѣти,547655,60024,37062,V-,3saia----i
ꙇ,и,547656,58771,37062,C-,---------n
тъ,тъ,547657,58908,37062,Pd,-s---mn--i
не,не,547658,58767,37062,Df,---------n
остави,оставити,547659,58950,37062,V-,3saia----i
сѣмене,сѣмѧ,547660,60022,37062,Nb,-s---ng--i
ꙇ,и,547662,58771,37063,C-,---------n
третии,третии,547663,60061,37063,Mo,-s---mn--i
такожде,такожде,547664,60062,37063,Df,---------n
ꙇ,и,547666,58771,37064,C-,---------n
поѩсѧ,поѩти,547667,60020,37064,V-,3paia----i
ѭ҄,и,547668,58765,37064,Pp,3s---fa--i
седмь,седмь,547669,60050,37064,Ma,-s---fn--i
и,и,547670,58771,37064,C-,---------n
не,не,547671,58767,37064,Df,---------n
оставишѧ,оставити,547672,58950,37064,V-,3paia----i
сѣмене,сѣмѧ,547673,60022,37064,Nb,-s---ng--i
послѣдь,послѣдь,547675,64228,37065,R-,---------n
же,же,547676,58808,37065,Df,---------n
вьсѣхъ,вьсь,547677,58821,37065,Px,-p---mg--i
оумьрѣтъ,оумрѣти,547678,60024,37065,V-,3saia----i
и,и,547679,58901,37065,Df,---------n
жена,жена,547680,58801,37065,Nb,-s---fn--i
въ,въ,547682,58774,37066,R-,---------n
въскрѣшение,въскрѣшениѥ,547683,60011,37066,Nb,-s---na--i
оубо,оубо,547684,58911,37066,Df,---------n
егда,ѥгда,547685,66511,37066,Dq,---------n
воскръснѫтъ,въскрьснѫти,547686,60069,37066,V-,3ppia----i
котороумоу,которꙑи,547688,64673,37066,Pi,-s---md--i
ихъ,и,547689,58765,37066,Pp,3p---mg--i
бѫдетъ,бꙑти,547690,58773,37066,V-,3sfia----i
жена,жена,547692,58801,37066,Nb,-s---fn--i
седмь,седмь,547694,60050,37067,Ma,-s---fn--i
бо,бо,547695,58825,37067,Df,---------n
ихъ,и,547696,58765,37067,Pp,3p---mg--i
имѣшѧ,имѣти,547697,59090,37067,V-,3paia----i
ѭ,и,547698,58765,37067,Pp,3s---fa--i
женѫ,жена,547699,58801,37067,Nb,-s---fa--i
ꙇ,и,547701,58771,37068,C-,---------n
отъвѣштавъ,отъвѣщати,547702,59092,37068,V-,-supamn-si
и҃съ,исоусъ,547703,58917,37068,Ne,-s---mn--i
рече,рещи,547704,58793,37068,V-,3saia----i
имъ,и,547705,58765,37068,Pp,3p---md--i
не,не,547707,58767,37069,Df,---------n
сего,сь,547708,59234,37069,Pd,-s---ng--i
ли,ли,547709,59119,37069,Du,---------n
ради,ради,547710,59331,37069,R-,---------n
блѫдите,блѫдити,547711,60106,37069,V-,2ppia----i
не,не,547712,58767,37069,Df,---------n
вѣдѫште,вѣдѣти,547713,59476,37069,V-,-pppamn-si
кънигъ,кънигꙑ,547714,121755,37069,Nb,-p---fg--i
ни,ни,547716,59213,37069,C-,---------n
силꙑ,сила,547717,60105,37069,Nb,-s---fg--i
б҃жиѩ,божии,547718,59032,37069,A-,-s---fgpsi
Егда,ѥгда,547720,66511,37070,Dq,---------n
бо,бо,547721,58825,37070,Df,---------n
из,из,547722,59088,37070,R-,---------n
мрътвꙑхъ,мрьтвъ,547723,60118,37070,A-,-p---mgpwi
въскръснѫтъ,въскрьснѫти,547724,60069,37070,V-,3ppia----i
ни,ни,547726,59213,37070,C-,---------n
женѧтъ,женити,547727,60119,37070,V-,3ppia----i
сѧ,себе,547728,58829,37070,Pk,3s---ma--i
ни,ни,547729,59213,37070,C-,---------n
посагаѭтъ,посагати,547730,60120,37070,V-,3ppia----i
нъ,нъ,547732,59326,37070,C-,---------n
сѫтъ,бꙑти,547733,58773,37070,V-,3ppia----i
ѣко,ꙗко,547734,59474,37070,Df,---------n
а҃нꙉи,ангелъ,547735,59019,37070,Nb,-p---mn--i
на,на,547736,58783,37070,R-,---------n
небесехъ,небо,547737,58920,37070,Nb,-p---nl--i
а,а,547739,58820,37071,C-,---------n
о,о,547740,58881,37071,R-,---------n
мрътвꙑихъ,мрьтвъ,547741,60118,37071,A-,-p---mlpwi
ѣко,ꙗко,547742,58792,37071,G-,---------n
въстанѫтъ,въстати,547743,60145,37071,V-,3ppia----i
нѣсте,не бꙑти,547745,58890,37071,V-,2ppia----i
ли,ли,547746,59119,37071,Du,---------n
чъли,чисти,547747,60144,37071,V-,-pspamn-si
въ,въ,547748,58774,37071,R-,---------n
кънигахъ,кънигꙑ,547749,121755,37071,Nb,-p---fl--i
мосеовахъ,мосеовъ,547750,60146,37071,A-,-p---flpsi
при,при,547752,58940,37071,R-,---------n
кѫпинѣ,кѫпина,547753,60147,37071,Nb,-s---fl--i
како,како,547754,59133,37071,Du,---------n
рече,рещи,547755,58793,37071,V-,3saia----i
емоу,и,547756,58765,37071,Pp,3s---md--i
б҃ъ,богъ,547757,60009,37071,Nb,-s---mn--i
г҃лѧ,глаголати,547758,58791,37071,V-,-sppamn-si
азъ,азъ,547760,58807,37072,Pp,1s---mn--i
б҃ъ,богъ,547761,60009,37072,Nb,-s---mn--i
аврамль,авраамль,547762,60151,37072,A-,-s---mnpsi
и,и,547763,58771,37072,C-,---------n
б҃ъ,богъ,547764,60009,37072,Nb,-s---mn--i
исаковъ,исааковъ,547765,60152,37072,A-,-s---mnpsi
и,и,547767,58771,37072,C-,---------n
б҃ъ,богъ,547768,60009,37072,Nb,-s---mn--i
иѣковль,иꙗковль,547769,60150,37072,A-,-s---mnpsi
нѣстъ,не бꙑти,547771,58890,37073,V-,3spia----i
богъ,богъ,547772,60009,37073,Nb,-s---mn--i
мрътвꙑхъ,мрьтвъ,547773,60118,37073,A-,-p---mgpwi
нъ,нъ,547775,59326,37073,C-,---------n
б҃ъ,богъ,547776,60009,37073,Nb,-s---mn--i
живꙑхъ,живъ,547777,60155,37073,A-,-p---mgpwi
вꙑ,вꙑ,547779,58810,37074,Pp,2p---pn--i
оубо,оубо,547780,58911,37074,Df,---------n
мъного,мъного,547781,59249,37074,Df,-------p-i
блѫдите,блѫдити,547783,60106,37074,V-,2ppia----i
ꙇ,и,547785,58771,50502,C-,---------n
пристѫпь,пристѫпити,547786,60215,50502,V-,-supamn-si
единъ,ѥдинъ,547787,58944,50502,Px,-s---mn--i
отъ,отъ,547788,58785,50502,R-,---------n
кънижьникъ,кънижьникъ,547789,59135,50502,Nb,-p---mg--i
слꙑшавъ,слꙑшати,547791,58797,50502,V-,-supamn-si
ѩ,и,547792,58765,50502,Pp,3p---ma--i
сътѧѕаѭштѧ,сътѧѕати,547793,60139,50502,V-,-pppama-si
сѧ,себе,547794,58829,50502,Pk,3s---ma--i
видѣвъ,видѣти,547796,58918,50502,V-,-supamn-si
ѣко,ꙗко,547797,58792,50502,G-,---------n
добрѣ,добрѣ,547798,60192,50502,Df,---------n
отъвѣшта,отъвѣщати,547799,59092,50502,V-,3saia----i
имъ,и,547800,58765,50502,Pp,3p---md--i
въпроси,въпросити,547802,59343,50502,V-,3saia----i
и,и,547803,58765,50502,Pp,3s---ma--i
каѣ,кꙑи,547804,60111,50503,Pi,-s---fn--i
естъ,бꙑти,547805,58773,50503,V-,3spia----i
заповѣдъ,заповѣдь,547806,60203,50503,Nb,-s---fn--i
пръва,прьвъ,547807,60267,50503,Mo,-s---fn--i
вьсѣхъ,вьсь,547808,58821,50503,Px,-p---fg--i
ꙇ҃с,исоусъ,547810,58917,37076,Ne,-s---mn--i
же,же,547811,58808,37076,Df,---------n
г҃ла,глаголати,547812,58791,37076,V-,3saia----i
емоу,и,547813,58765,37076,Pp,3s---md--i
Ѣко,ꙗко,547815,58792,37076,G-,---------n
пръвѣиши,прьвъ,547816,60267,50504,Mo,-s---fn--i
заповѣдь,заповѣдь,547817,60203,50504,Nb,-s---fn--i
естъ,бꙑти,547818,58773,50504,V-,3spia----i
вьсѣхъ,вьсь,547819,58821,50504,Px,-p---fg--i
слꙑши,слꙑшати,756962,58797,50505,V-,2spma----i
и҃злю,издраиль,756963,60283,50505,Ne,-s---mv--i
г҃ъ,господь,756964,58858,56897,Nb,-s---mn--i
б҃ъ,богъ,756965,60009,56897,Nb,-s---mn--i
нашъ,нашь,756966,58994,56897,Ps,1s---mn--i
г҃ъ,господь,756967,58858,56897,Nb,-s---mn--i
единъ,ѥдинъ,756968,58827,56897,Ma,-s---mn--i
естъ,бꙑти,756969,58773,56897,V-,3spia----i
ꙇ,и,547831,58771,50507,C-,---------n
вьзлюбиши,възлюбити,547832,58930,50507,V-,2spia----i
г҃а,господь,547833,58858,50507,Nb,-s---mg--i
б҃а,богъ,547834,60009,50507,Nb,-s---mg--i
твоего,твои,547835,58814,50507,Ps,2s---mg--i
вьсѣмъ,вьсь,547837,58821,50507,Px,-s---ni--i
с҃рдцемъ,срьдьце,547838,58805,50507,Nb,-s---ni--i
твоимъ,твои,547839,58814,50507,Ps,2s---ni--i
ꙇ,и,547841,58771,50507,C-,---------n
вьсеѭ,вьсь,547842,58821,50507,Px,-s---fi--i
д҃шеѭ,доуша,547843,60303,50507,Nb,-s---fi--i
своеѭ҄,свои,547844,58780,50507,Pt,3s---fi--i
ꙇ,и,547846,58771,50507,C-,---------n
вьсеѭ,вьсь,547847,58821,50507,Px,-s---fi--i
мꙑслиѭ,мꙑсль,547848,60301,50507,Nb,-s---fi--i
своеѭ҄,свои,547849,58780,50507,Pt,3s---fi--i
ꙇ,и,547851,58771,50507,C-,---------n
вьсеѭ,вьсь,547852,58821,50507,Px,-s---fi--i
крѣпостиѭ,крѣпость,547853,60302,50507,Nb,-s---fi--i
своеѭ,свои,547854,58780,50507,Pt,3s---fi--i
си,сь,547856,59234,50508,Pd,-s---fn--i
пръва,прьвъ,547857,60267,50508,Mo,-s---fn--i
вьсѣхъ,вьсь,547858,58821,50508,Px,-p---fg--i
заповѣдь,заповѣдь,547859,60203,50508,Nb,-s---fn--i
ꙇ,и,547861,58771,37079,C-,---------n
вътораѣ,въторъ,547862,60060,37079,Mo,-s---fn--i
подобъна,подобьнъ,547863,60306,37079,A-,-s---fnpsi
еи,и,547864,58765,37079,Pp,3s---fd--i
вьзлюбиши,възлюбити,547866,58930,37080,V-,2spia----i
искрьнѣго,искрьнии,547867,64013,37080,A-,-s---mgpwi
своего,свои,547868,58780,37080,Pt,3s---og--i
ѣко,ꙗко,547869,59474,37080,Df,---------n
самъ,самъ,547870,64012,37080,Pd,-s---mn--i
себе,себе,547871,58829,37080,Pk,3s---qg--i
большѧ,болии,547873,65289,37081,A-,-s---fgcsi
сею,сь,547874,59234,37081,Pd,-d---fg--i
иноѩ,инъ,547875,64675,37081,Px,-s---fg--i
заповѣди,заповѣдь,547876,60203,37081,Nb,-s---fg--i
нѣсть,не бꙑти,547877,58890,37081,V-,3spia----i
Ꙇ҅,и,734323,58771,37082,C-,---------n
рече,рещи,734324,58793,37082,V-,3saia----i
емоу,и,734325,58765,37082,Pp,3s---md--i
кънижъникъ,кънижьникъ,734326,59135,37082,Nb,-s---mn--i
добрѣ,добрѣ,734327,60192,55137,Df,-------p-i
оучителю,оучитель,734328,59921,55137,Nb,-s---mv--i
въ,въ,734329,58774,55137,R-,---------n
істинѫ,истина,734330,59928,55137,Nb,-s---fa--i
рече,рещи,734331,58793,55137,V-,2saia----i
ѣко,ꙗко,734332,58792,55137,G-,---------n
единъ,ѥдинъ,734333,58827,55137,Ma,-s---mn--i
естъ,бꙑти,734334,58773,55137,V-,3spia----i
ꙇ,и,734335,58771,55137,C-,---------n
нѣстъ,не бꙑти,734336,58890,55137,V-,3spia----i
иного,инъ,734337,64675,55137,Px,-s---mg--i
развѣ,развѣ,734338,58854,55137,R-,---------n
его,и,734339,58765,55137,Pp,3s---mg--i
ꙇ,и,547899,58771,37084,C-,---------n
еже,иже,547900,65290,37084,Pd,-s---nn--i
любити,любити,547901,64015,37084,V-,--pna----i
и,и,547902,58765,37084,Pp,3s---ma--i
вьсѣмъ,вьсь,547903,58821,37084,Px,-s---oi--i
с҃рдцемь,срьдьце,547904,58805,37084,Nb,-s---ni--i
ꙇ,и,547906,58771,37084,C-,---------n
вьсѣмь,вьсь,547907,58821,37084,Px,-s---oi--i
разоумомъ,разоумъ,547908,64017,37084,Nb,-s---mi--i
ꙇ,и,547910,58771,37084,C-,---------n
вьсеѭ,вьсь,547911,58821,37084,Px,-s---fi--i
д҃шеѭ҅,доуша,547912,60303,37084,Nb,-s---fi--i
ꙇ,и,547914,58771,37084,C-,---------n
вьсеѭ,вьсь,547915,58821,37084,Px,-s---fi--i
крѣпостиѭ,крѣпость,547916,60302,37084,Nb,-s---fi--i
ꙇ,и,547918,58771,37084,C-,---------n
иже,иже,547919,58800,37084,Pr,-s---mn--i
любитъ,любити,547920,64015,37084,V-,3spia----i
искрьнѣаго,искрьнии,547921,64013,37084,A-,-s---mgpwi
ѣко,ꙗко,547922,59474,37084,Df,---------n
себе,себе,547923,58829,37084,Pk,3s---qg--i
боле,болѥ,547925,64018,37084,A-,-s---nncsi
естъ,бꙑти,547926,58773,37084,V-,3spia----i
вьсѣхъ,вьсь,547927,58821,37084,Px,-p---qg--i
олокавтоматъ,олокавътомата,547928,64019,37084,Nb,-p---ng--i
и,и,547929,58771,37084,C-,---------n
жрътвъ,жрьтва,547930,64016,37084,Nb,-p---fg--i
ꙇ҃с,исоусъ,547932,58917,37085,Ne,-s---mn--i
же,же,547933,58808,37085,Df,---------n
видѣвꙑ,видѣти,547934,58918,37085,V-,-supamn-ti
и,и,547935,58765,37085,Pp,3s---ma--i
ѣко,ꙗко,547937,58792,37085,G-,---------n
съмꙑслъно,съмꙑсльно,547938,64020,37085,Df,-------p-i
отъвѣшта,отъвѣщати,547939,59092,37085,V-,3saia----i
рече,рещи,547940,58793,37085,V-,3saia----i
емоу,и,547941,58765,37085,Pp,3s---md--i
не,не,547943,58767,37086,Df,---------n
далече,далече,547944,66858,37086,Df,---------n
еси,бꙑти,547945,58773,37086,V-,2spia----i
отъ,отъ,547946,58785,37086,R-,---------n
ц҃срствиѣ,цѣсарьствиѥ,547947,58998,37086,Nb,-s---ng--i
б҃жиѣ,божии,547948,59032,37086,A-,-s---ngpsi
ꙇ,и,547950,58771,37087,C-,---------n
никътоже,никътоже,547951,59094,37087,Px,-s---qn--i
не,не,547952,58767,37087,Df,---------n
съмѣаше,съмѣти,547953,64021,37087,V-,3siia----i
его,и,547954,58765,37087,Pp,3s---mg--i
къ,къ,547955,58898,37087,R-,---------n
томоу,тъ,547956,58908,37087,Pd,-s---nd--i
въпросити,въпросити,547957,59343,37087,V-,--pna----i
ꙇ,и,547959,58771,37088,C-,---------n
отъвѣштавъ,отъвѣщати,547960,59092,37088,V-,-supamn-si
и҃съ,исоусъ,547961,58917,37088,Ne,-s---mn--i
г҃лаше,глаголати,547962,58791,37088,V-,3siia----i
оучѧ,оучити,547963,59070,37088,V-,-sppamn-si
въ,въ,547964,58774,37088,R-,---------n
ц҃ркве,црькꙑ,547965,58999,37088,Nb,-s---fl--i
Како,како,547967,59133,37089,Du,---------n
г҃лѭтъ,глаголати,547968,58791,37089,V-,3ppia----i
кънижьници,кънижьникъ,547969,59135,37089,Nb,-p---mn--i
ѣко,ꙗко,547970,58792,37089,G-,---------n
х҃ъ,христ(ос)ъ,547971,64943,37089,Ne,-s---mn--i
с҃нъ,сꙑнъ,547972,146309,37089,Nb,-s---mn--i
д҃авъ,давꙑдовъ,547973,64023,37089,A-,-s---mnpsi
естъ,бꙑти,547974,58773,37089,V-,3spia----i
тъ,тъ,547976,58908,37090,Pd,-s---mn--i
бо,бо,547977,58825,37090,Df,---------n
рече,рещи,547978,58793,37090,V-,3saia----i
д҃авдъ,давꙑдъ,547979,58995,37090,Ne,-s---mn--i
д҃хмь,доухъ,547980,58909,37090,Nb,-s---mi--i
с҃втъмъ,свѧтъ,547981,58910,37090,A-,-s---mipsi
рече,рещи,734356,58793,37091,V-,3saia----i
г҃ъ,господь,734357,58858,37091,Nb,-s---mn--i
г҃ви,господь,734358,58858,37091,Nb,-s---md--i
моемоу,мои,734359,58929,37091,Ps,1s---od--i
сѣди,сѣдѣти,734360,59435,55138,V-,2spma----i
о,о,734361,58881,55138,R-,---------n
деснѫѭ,деснъ,734362,58816,55138,A-,-s---fapwi
мене,азъ,734363,58807,55138,Pp,1s---qg--i
дондеже,доньде,734364,58782,55138,G-,---------n
положѫ,положити,734365,64024,55138,V-,1spia----i
врагꙑ,врагъ,734366,64025,55138,Nb,-p---ma--i
твоѩ,твои,734367,58814,55138,Ps,2p---pa--i
подъножие,подъножиѥ,734368,64026,55138,Nb,-s---na--i
ногама,нога,734369,60289,55138,Nb,-d---fd--i
твоима,твои,734370,58814,55138,Ps,2d---qd--i
самъ,самъ,548000,64012,50509,Pd,-s---mn--i
оубо,оубо,548001,58911,50509,Df,---------n
д҃вдъ,давꙑдъ,548002,58995,50509,Ne,-s---mn--i
нарицаатъ,нарицати,548003,65736,50509,V-,3spia----i
і,и,548004,58765,50509,Pp,3s---ma--i
г҃а,господь,548005,58858,50509,Nb,-s---mg--i
ꙇ,и,548007,58771,50510,C-,---------n
како,како,548008,59133,50510,Du,---------n
емоу,и,548009,58765,50510,Pp,3s---md--i
естъ,бꙑти,548010,58773,50510,V-,3spia----i
с҃нъ,сꙑнъ,548011,146309,50510,Nb,-s---mn--i
ꙇ҅,и,548013,58771,37094,C-,---------n
мъноѕи,мъногъ,548014,58961,37094,A-,-p---mnpsi
народи,народъ,548015,59137,37094,Nb,-p---mn--i
послоушаахѫ,послоушати,548016,64029,37094,V-,3piia----i
его,и,548017,58765,37094,Pp,3s---mg--i
въ,въ,548018,58774,37094,R-,---------n
сласть,сласть,548019,64030,37094,Nb,-s---fa--i
ꙇ,и,734456,58771,37095,C-,---------n
г҃лаше,глаголати,734457,58791,37095,V-,3siia----i
имъ,и,734458,58765,37095,Pp,3p---md--i
въ,въ,734459,58774,37095,R-,---------n
оучении,оучениѥ,734460,59139,37095,Nb,-s---nl--i
своемъ,свои,734461,58780,37095,Pt,3s---ol--i
блюдѣте,блюсти,734482,64031,55139,V-,2ppma----i
сѧ,себе,734483,58829,55139,Pk,3s---qa--i
отъ,отъ,734484,58785,55139,R-,---------n
кънижьникъ,кънижьникъ,734485,59135,55139,Nb,-p---mg--i
хотѧштиихъ,хотѣти,734486,64035,55139,V-,-pppaqg-wi
въ,въ,734487,58774,55139,R-,---------n
одѣаниихъ,одѣꙗниѥ,734488,64036,55139,Nb,-p---nl--i
ходити,ходити,734489,58986,55139,V-,--pna----i
ꙇ,и,734490,58771,55139,C-,---------n
цѣлованиѣ,цѣлованиѥ,734491,64037,55139,Nb,-p---na--i
на,на,734492,58783,55139,R-,---------n
тръжиштихъ,тръжище,734493,64038,55139,Nb,-p---nl--i
ꙇ,и,734494,58771,55139,C-,---------n
прѣждесѣданиѣ,прѣждесѣданиѥ,734495,64032,55139,Nb,-p---na--i
на,на,734496,58783,55139,R-,---------n
соньмиштихъ,съньмище,734497,59069,55139,Nb,-p---nl--i
ꙇ,и,734498,58771,55139,C-,---------n
прьвовьзлежениѣ,прьвовъзлежениѥ,734499,64033,55139,Nb,-p---na--i
на,на,734500,58783,55139,R-,---------n
вечерѣхъ,вечерꙗ,734501,64034,55139,Nb,-p---fl--i
поѣдаѭштихъ,поꙗдати,734502,64042,55139,V-,-pppaqg-wi
домꙑ,домъ,734503,59745,55139,Nb,-p---ma--i
въдовіцъ,вьдовица,734504,64040,55139,Nb,-p---fg--i
ꙇ,и,734505,58771,55139,C-,---------n
непъщеваниемъ,непьщеваниѥ,734506,64041,55139,Nb,-s---ni--i
далече,далече,734507,66858,55139,Df,-------p-i
молѧште,молити,734508,59248,55139,V-,-pppamn-si
сѧ,себе,734509,58829,55139,Pk,3s---qa--i
сии,сь,734510,59234,55139,Pd,-p---mn--i
приимѫтъ,приѩти,734511,59498,55139,V-,3ppia----i
лише,лихъ,734512,64043,55139,A-,-s---nacsi
осѫждение,осѫждениѥ,734513,64039,55139,Nb,-s---na--i
ꙇ҅,и,548068,58771,37098,C-,---------n
сѣдъ,сѣсти,548069,64044,37098,V-,-supamn-si
и҃съ,исоусъ,548070,58917,37098,Ne,-s---mn--i
прѣмо,прѣмо,548071,59288,37098,R-,---------n
газофилакеови,газофилакии,548072,64045,37098,Nb,-s---md--i
видѣаше,видѣти,548074,58918,37098,V-,3siia----i
како,како,548075,59133,37098,Du,---------n
народъ,народъ,548076,59137,37098,Nb,-s---mn--i
мететъ,метати,548077,64046,37098,V-,3spia----i
мѣдь,мѣдь,548078,64047,37098,Nb,-s---fa--i
вь,въ,548079,58774,37098,R-,---------n
газофилакиѭ,газофилакиꙗ,548080,64048,37098,Nb,-s---fa--i
ꙇ,и,548082,58771,37099,C-,---------n
мноѕи,мъногъ,548083,58961,37099,A-,-p---mnpsi
богатии,богатъ,548084,64089,37099,A-,-p---mnpwi
въмѣтаахѫ,въмѣтати,548085,64090,37099,V-,3piia----i
многа,мъногъ,548086,58961,37099,A-,-p---napsi
ꙇ,и,548088,58771,37100,C-,---------n
пришедъши,прити,548089,58916,37100,V-,-supafn-si
едина,ѥдинъ,548090,58944,37100,Px,-s---fn--i
въдовица,вьдовица,548091,64040,37100,Nb,-s---fn--i
оубога,оубогъ,548092,64093,37100,A-,-s---fnpsi
въвръже,въврѣщи,548094,58778,37100,V-,3saia----i
дъвѣ,дъва,548095,59285,37100,Ma,-d---ra--i
