wiki_form|generated_match|lcs_match|match_desinence_idx|lcs_infl_class|oes_lemma|match_code
бесце́нен|бесценен|beskěnьnъ|7|adj_hard|A-бесцѣньныи|1
бесце́нно|бесценно|beskěnьno|49|adj_hard|A-бесцѣньныи|1
бесце́нна|бесценна|beskěnьna|8|adj_hard|A-бесцѣньныи|1
бесце́нны|бесценны|beskěnьny|21|adj_hard|A-бесцѣньныи|1
бесчи́сленный||||adj_hard|A-бесчисльныи|0
бесчи́сленное||||adj_hard|A-бесчисльныи|0
бесчи́сленная||||adj_hard|A-бесчисльныи|0
бесчи́сленные||||adj_hard|A-бесчисльныи|0
бесчи́сленного||||adj_hard|A-бесчисльныи|0
бесчи́сленной||||adj_hard|A-бесчисльныи|0
бесчи́сленных||||adj_hard|A-бесчисльныи|0
бесчи́сленному||||adj_hard|A-бесчисльныи|0
бесчи́сленным||||adj_hard|A-бесчисльныи|0
бесчи́сленную||||adj_hard|A-бесчисльныи|0
бесчи́сленною||||adj_hard|A-бесчисльныи|0
бесчи́сленными||||adj_hard|A-бесчисльныи|0
бесчи́сленном||||adj_hard|A-бесчисльныи|0
бесчи́слен||||adj_hard|A-бесчисльныи|0
бесчи́сленно||||adj_hard|A-бесчисльныи|0
бесчи́сленна||||adj_hard|A-бесчисльныи|0
бесчи́сленны||||adj_hard|A-бесчисльныи|0
бесчиние||||nt_jo|Nbбесчиние|0
бесчиния||||nt_jo|Nbбесчиние|0
бесчиний||||nt_jo|Nbбесчиние|0
бесчинию||||nt_jo|Nbбесчиние|0
бесчиниям||||nt_jo|Nbбесчиние|0
бесчинием||||nt_jo|Nbбесчиние|0
бесчиниями||||nt_jo|Nbбесчиние|0
бесчинии||||nt_jo|Nbбесчиние|0
бесчиниях||||nt_jo|Nbбесчиние|0
би́сер|бисер|bisьrъ|1|masc_o|Nbбисьръ|1
би́серы||||masc_o|Nbбисьръ|0
би́сера||||masc_o|Nbбисьръ|0
би́серов||||masc_o|Nbбисьръ|0
би́серу||||masc_o|Nbбисьръ|0
би́серам||||masc_o|Nbбисьръ|0
би́сером||||masc_o|Nbбисьръ|0
би́серами||||masc_o|Nbбисьръ|0
би́сере||||masc_o|Nbбисьръ|0
би́серах||||masc_o|Nbбисьръ|0
бью́|бью|bьjǫ|1|17|V-бити|1
бьём|бьем|bьjemъ|7|17|V-бити|1
бьёшь|бьешь|bьješь|2|17|V-бити|1
бьёте|бьете|bьjete|6|17|V-бити|1
бьёт|бьет|bьjetQ|3|17|V-бити|1
бью́т|бьют|bьjǫtQ|9|17|V-бити|1
би́л|бил|bilъ|40|17|V-бити|1
би́ли|били|bili|148|17|V-бити|1
би́ла|била|bila|146|17|V-бити|1
би́ло|било|bilo|147|17|V-бити|1
бе́й|бей|bьjь|29|17|V-бити|1
бе́йте|бейте|bьjьte|35|17|V-бити|1
бью́щий|бьющий|bьjǫћьjь|145|17|V-бити|1
би́вший|бивший|bivъšьjь|150|17|V-бити|1
би́тый|битый|bitъjь|151|17|V-бити|1
бья́|бья|bьję|37|17|V-бити|1
би́в|бив|bivъ|39|17|V-бити|1
би́вши|бивши|bivъši|149|17|V-бити|1
бить|бить|biti|43|17|V-бити|1
благово́нный||||adj_hard|A-благовоньныи|0
благово́нное|благовонное|bolgovońьnoje|43|adj_hard|A-благовоньныи|1
благово́нная|благовонная|bolgovońьnajǢ|22|adj_hard|A-благовоньныи|1
благово́нные|благовонные|bolgovońьnyję̌|15|adj_hard|A-благовоньныи|1
благово́нного|благовонного|bolgovońьnogo|3|adj_hard|A-благовоньныи|1
благово́нной|благовонной|bolgovońьnъjь|1|adj_hard|A-благовоньныи|1
благово́нных|благовонных|bolgovońьnyxъ|17|adj_hard|A-благовоньныи|1
благово́нному|благовонному|bolgovońьnomu|4|adj_hard|A-благовоньныи|1
благово́нным|благовонным|bolgovońьnymь|6|adj_hard|A-благовоньныи|1
благово́нную|благовонную|bolgovońьnǫjǫ|23|adj_hard|A-благовоньныи|1
благово́нною|благовонною|bolgovońьnojǫ|27|adj_hard|A-благовоньныи|1
благово́нными|благовонными|bolgovońьnymi|20|adj_hard|A-благовоньныи|1
благово́нном|благовонном|bolgovońьnomь|5|adj_hard|A-благовоньныи|1
благово́нен|благовонен|bolgovońьnъ|7|adj_hard|A-благовоньныи|1
благово́нно|благовонно|bolgovońьno|49|adj_hard|A-благовоньныи|1
благово́нна|благовонна|bolgovońьna|8|adj_hard|A-благовоньныи|1
благово́нны|благовонны|bolgovońьny|21|adj_hard|A-благовоньныи|1
благове́рный||||adj_hard|A-благовѣрьныи|0
благове́рное|благоверное|bolgověrьnoje|43|adj_hard|A-благовѣрьныи|1
благове́рная|благоверная|bolgověrьnajǢ|22|adj_hard|A-благовѣрьныи|1
благове́рные|благоверные|bolgověrьnyję̌|15|adj_hard|A-благовѣрьныи|1
благове́рного|благоверного|bolgověrьnogo|3|adj_hard|A-благовѣрьныи|1
благове́рной|благоверной|bolgověrьnъjь|1|adj_hard|A-благовѣрьныи|1
благове́рных|благоверных|bolgověrьnyxъ|17|adj_hard|A-благовѣрьныи|1
благове́рному|благоверному|bolgověrьnomu|4|adj_hard|A-благовѣрьныи|1
благове́рным|благоверным|bolgověrьnymь|6|adj_hard|A-благовѣрьныи|1
благове́рную|благоверную|bolgověrьnǫjǫ|23|adj_hard|A-благовѣрьныи|1
благове́рною|благоверною|bolgověrьnojǫ|27|adj_hard|A-благовѣрьныи|1
благове́рными|благоверными|bolgověrьnymi|20|adj_hard|A-благовѣрьныи|1
благове́рном|благоверном|bolgověrьnomь|5|adj_hard|A-благовѣрьныи|1
благове́рен|благоверен|bolgověrьnъ|7|adj_hard|A-благовѣрьныи|1
благове́рно|благоверно|bolgověrьno|49|adj_hard|A-благовѣрьныи|1
благове́рна|благоверна|bolgověrьna|8|adj_hard|A-благовѣрьныи|1
благове́рны|благоверны|bolgověrьny|21|adj_hard|A-благовѣрьныи|1
благове́щенье|благовещенье|bolgověšћenьje|43|nt_jo|Nbблаговѣщение|1
благове́щенья|благовещенья|bolgověšћenьjǢ|45|nt_jo|Nbблаговѣщение|1
благове́щений||||nt_jo|Nbблаговѣщение|0
благове́щенью|благовещенью|bolgověšћenьju|46|nt_jo|Nbблаговѣщение|1
благове́щеньям|благовещеньям|bolgověšћenьjǢmъ|60|nt_jo|Nbблаговѣщение|1
благове́щеньем|благовещеньем|bolgověšћenьjEmь|48|nt_jo|Nbблаговѣщение|1
благове́щеньями|благовещеньями|bolgověšћenьjǢmi|62|nt_jo|Nbблаговѣщение|1
благове́щеньях|благовещеньях|bolgověšћenьjǢxъ|61|nt_jo|Nbблаговѣщение|1
благода́рный||||adj_hard|A-благодарьныи|0
благода́рное|благодарное|bolgodarьnoje|43|adj_hard|A-благодарьныи|1
благода́рная|благодарная|bolgodarьnajǢ|22|adj_hard|A-благодарьныи|1
благода́рные|благодарные|bolgodarьnyję̌|15|adj_hard|A-благодарьныи|1
благода́рного|благодарного|bolgodarьnogo|3|adj_hard|A-благодарьныи|1
благода́рной|благодарной|bolgodarьnъjь|1|adj_hard|A-благодарьныи|1
благода́рных|благодарных|bolgodarьnyxъ|17|adj_hard|A-благодарьныи|1
благода́рному|благодарному|bolgodarьnomu|4|adj_hard|A-благодарьныи|1
благода́рным|благодарным|bolgodarьnymь|6|adj_hard|A-благодарьныи|1
благода́рную|благодарную|bolgodarьnǫjǫ|23|adj_hard|A-благодарьныи|1
благода́рною|благодарною|bolgodarьnojǫ|27|adj_hard|A-благодарьныи|1
благода́рными|благодарными|bolgodarьnymi|20|adj_hard|A-благодарьныи|1
благода́рном|благодарном|bolgodarьnomь|5|adj_hard|A-благодарьныи|1
благода́рен|благодарен|bolgodarьnъ|7|adj_hard|A-благодарьныи|1
благода́рно|благодарно|bolgodarьno|49|adj_hard|A-благодарьныи|1
благода́рна|благодарна|bolgodarьna|8|adj_hard|A-благодарьныи|1
благода́рны|благодарны|bolgodarьny|21|adj_hard|A-благодарьныи|1
благоро́дный||||adj_hard|A-благородьныи|0
благоро́дное|благородное|bolgorodьnoje|43|adj_hard|A-благородьныи|1
благоро́дная|благородная|bolgorodьnajǢ|22|adj_hard|A-благородьныи|1
благоро́дные|благородные|bolgorodьnyję̌|15|adj_hard|A-благородьныи|1
благоро́дного|благородного|bolgorodьnogo|3|adj_hard|A-благородьныи|1
благоро́дной|благородной|bolgorodьnъjь|1|adj_hard|A-благородьныи|1
благоро́дных|благородных|bolgorodьnyxъ|17|adj_hard|A-благородьныи|1
благоро́дному|благородному|bolgorodьnomu|4|adj_hard|A-благородьныи|1
благоро́дным|благородным|bolgorodьnymь|6|adj_hard|A-благородьныи|1
благоро́дную|благородную|bolgorodьnǫjǫ|23|adj_hard|A-благородьныи|1
благоро́дною|благородною|bolgorodьnojǫ|27|adj_hard|A-благородьныи|1
благоро́дными|благородными|bolgorodьnymi|20|adj_hard|A-благородьныи|1
благоро́дном|благородном|bolgorodьnomь|5|adj_hard|A-благородьныи|1
благоро́ден|благороден|bolgorodьnъ|7|adj_hard|A-благородьныи|1
благоро́дно|благородно|bolgorodьno|49|adj_hard|A-благородьныи|1
благоро́дна|благородна|bolgorodьna|8|adj_hard|A-благородьныи|1
благоро́дны|благородны|bolgorodьny|21|adj_hard|A-благородьныи|1
благослове́ние||||nt_jo|Nbблагословение|0
благослове́ния||||nt_jo|Nbблагословение|0
благослове́ний||||nt_jo|Nbблагословение|0
благослове́нию||||nt_jo|Nbблагословение|0
благослове́ниям||||nt_jo|Nbблагословение|0
благослове́нием||||nt_jo|Nbблагословение|0
благослове́ниями||||nt_jo|Nbблагословение|0
благослове́нии||||nt_jo|Nbблагословение|0
благослове́ниях||||nt_jo|Nbблагословение|0
благополу́чный||||adj_hard|A-благополучьныи|0
благополу́чное|благополучное|bolgopolučьnoje|43|adj_hard|A-благополучьныи|1
благополу́чная|благополучная|bolgopolučьnajǢ|22|adj_hard|A-благополучьныи|1
благополу́чные|благополучные|bolgopolučьnyję̌|15|adj_hard|A-благополучьныи|1
благополу́чного|благополучного|bolgopolučьnogo|3|adj_hard|A-благополучьныи|1
благополу́чной|благополучной|bolgopolučьnъjь|1|adj_hard|A-благополучьныи|1
благополу́чных|благополучных|bolgopolučьnyxъ|17|adj_hard|A-благополучьныи|1
благополу́чному|благополучному|bolgopolučьnomu|4|adj_hard|A-благополучьныи|1
благополу́чным|благополучным|bolgopolučьnymь|6|adj_hard|A-благополучьныи|1
благополу́чную|благополучную|bolgopolučьnǫjǫ|23|adj_hard|A-благополучьныи|1
благополу́чною|благополучною|bolgopolučьnojǫ|27|adj_hard|A-благополучьныи|1
благополу́чными|благополучными|bolgopolučьnymi|20|adj_hard|A-благополучьныи|1
благополу́чном|благополучном|bolgopolučьnomь|5|adj_hard|A-благополучьныи|1
благополу́чен|благополучен|bolgopolučьnъ|7|adj_hard|A-благополучьныи|1
благополу́чно|благополучно|bolgopolučьno|49|adj_hard|A-благополучьныи|1
благополу́чна|благополучна|bolgopolučьna|8|adj_hard|A-благополучьныи|1
благополу́чны|благополучны|bolgopolučьny|21|adj_hard|A-благополучьныи|1
благоразу́мный||||adj_hard|A-благоразумьныи|0
благоразу́мное|благоразумное|bolgoorzumьnoje|43|adj_hard|A-благоразумьныи|1
благоразу́мная|благоразумная|bolgoorzumьnajǢ|22|adj_hard|A-благоразумьныи|1
благоразу́мные|благоразумные|bolgoorzumьnyję̌|15|adj_hard|A-благоразумьныи|1
благоразу́много|благоразумного|bolgoorzumьnogo|3|adj_hard|A-благоразумьныи|1
благоразу́мной|благоразумной|bolgoorzumьnъjь|1|adj_hard|A-благоразумьныи|1
благоразу́мных|благоразумных|bolgoorzumьnyxъ|17|adj_hard|A-благоразумьныи|1
благоразу́мному|благоразумному|bolgoorzumьnomu|4|adj_hard|A-благоразумьныи|1
благоразу́мным|благоразумным|bolgoorzumьnymь|6|adj_hard|A-благоразумьныи|1
благоразу́мную|благоразумную|bolgoorzumьnǫjǫ|23|adj_hard|A-благоразумьныи|1
благоразу́мною|благоразумною|bolgoorzumьnojǫ|27|adj_hard|A-благоразумьныи|1
