torot_word|pos|lemma|morph_tag|deep_cleaned|lemma_id|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged
вь҆земъ҆|V-|възѧти|-supamn-si|вьземъ|605|245425|| |6|3|0
дѣтишта|Nb|дѣтищь|-s---mg--i|дѣтішта|101|245425|| |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245425|| |6|3|0
звѣрѣ|Nb|звѣрь|-s---mg--i|звѣрѣ|2061|245425|| |6|3|0
дастъ|V-|дати|3saia----i|дастъ|116|245425|| |6|3|0
матери|Nb|мати|-s---fd--i|матері|1167|245425||. |6|3|0
и҅|C-|и|---------n|і|13|245426|| |6|3|0
молитвѫ|Nb|молитва|-s---fa--i|молітвѫ|299|245426|| |6|3|0
сътворивъ|V-|сътворити|-supamn-si|сътворівъ|73|245426|| |6|3|0
отъпоусти|V-|отъпоустити|3saia----i|отъпоусті|729|245426|| |6|3|0
вьсѣхъ|Px|вьсь|-p---mg--i|вьсѣхъ|54|245426|| |6|3|0
съ|R-|съ|---------n|съ|92|245426|| |6|3|0
влъкомъ|Nb|влькъ|-s---mi--i|влъкомъ|889|245426||. |6|3|0
нечистиї|A-|нечистъ|-s---mnpwi|нечістіі|1100|245427|| |6|3|0
же|Df|же|---------n|же|20|245427|| |6|3|0
доуси|Nb|доухъ|-p---mn--i|доусі|442|245427|| |6|3|0
и҅|Df|и|---------n|і|91|245427|| |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245427|| |6|3|0
коумиръ|Nb|коумиръ|-p---mg--i|коуміръ|4415|245427|| |6|3|0
и҅хъ|Pp|и|3p---mg--i|іхъ|64|245427|| |6|3|0
и҅згънани|V-|изгънати|-puppmn-si|ізгънані|315|245427|| |6|3|0
бꙑвъше|V-|бꙑти|-pupamn-si|бъівъше|18|245427|| |6|3|0
и҆|C-|и|---------n|і|13|245427|| |6|3|0
о҅съпами|Nb|осъпꙑ|-p---fi--i|осъпамі|4784|245427|| |6|3|0
начⱕ|V-|начѧти|3saia----i|начѧ|82|245427|| |6|3|0
болѣти|V-|болѣти|--pna----i|болѣті|1042|245427|| |6|3|0
страна|Nb|страна|-s---fn--i|страна|1006|245427|| |6|3|0
та|Pd|тъ|-s---fn--i|та|105|245427||. |6|3|0
ст꙯ꙑи҆|A-|свѧтъ|-s---mnpwi|стъіі|65|245428|| |6|3|0
же|Df|же|---------n|же|20|245428|| |6|3|0
данѫѭ̑|V-|дати|-suppfi-wi|данѫѭ|116|245428|| |6|3|0
ѥ҅моу|Pp|и|3s---md--i|емоу|64|245428|| |6|3|0
силоѭ̑|Nb|сила|-s---fi--i|сілоѭ|501|245428|| |6|3|0
отʼ|R-|отъ|---------n|от|80|245428|| |6|3|0
ст꙯ааго|A-|свѧтъ|-s---mgpwi|стааго|65|245428|| |6|3|0
дх꙯а|Nb|доухъ|-s---mg--i|дха|442|245428||. |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245428|| |6|3|0
вь҆сѣхъ|Px|вьсь|-p---mg--i|вьсѣхъ|54|245428|| |6|3|0
прѣдѣлъ|Nb|прѣдѣлъ|-p---mg--i|прѣдѣлъ|1025|245428|| |6|3|0
тоѧ|Pd|тъ|-s---fg--i|тоѧ|105|245428|| |6|3|0
странꙑ|Nb|страна|-s---fg--i|странъі|1006|245428|| |6|3|0
прогʼна|V-|прогънати|3saia----i|прогна|4785|245428||. |6|3|0
дроугꙑѧ҅|A-|дроугъ|-p---mapwi|дроугъіѧ|133|245429|| |6|3|0
же|Df|же|---------n|же|20|245429|| |6|3|0
ѥ҅же|Pr|иже|-s---nn--i|еже|96|245429|| |6|3|0
на|R-|на|---------n|на|117|245429|| |6|3|0
врѣдъ|Nb|врѣдъ|-s---ma--i|врѣдъ|4592|245429|| |6|3|0
бѣаше|V-|бꙑти|3siia----i|бѣаше|18|245429|| |6|3|0
чловѣкомъ|Nb|чловѣкъ|-p---md--i|чловѣкомъ|211|245429|| |6|3|0
о҅бличи|V-|обличити|3saia----i|облічі|1564|245429||. |6|3|0
и҅|C-|и|---------n|і|13|245430|| |6|3|0
запрѣтивъ|V-|запрѣтити|-supamn-si|запрѣтівъ|1002|245430|| |6|3|0
доухомь҆|Nb|доухъ|-p---md--i|доухомь|442|245430|| |6|3|0
призъва|V-|призъвати|3saia----i|прізъва|597|245430|| |6|3|0
и҅|C-|и|---------n|і|13|245430|| |6|3|0
сь҆вⱕза|V-|съвѧзати|3saia----i|сьвѧза|1275|245430||. |6|3|0
въ|R-|въ|---------n|въ|111|245430|| |6|3|0
и҅мⱕ|Nb|имѧ|-s---na--i|імѧ|441|245430|| |6|3|0
и҅соу|Ne|исоусъ|-s---md--i|ісоу|343|245430|| |6|3|0
хрь҆стоса|Ne|христ(ос)ъ|-s---mg--i|хрьстоса|305|245430||. |6|3|0
въложивъ|V-|въложити|-supamn-si|въложівъ|443|245430|| |6|3|0
вь҆|R-|въ|---------n|вь|111|245430|| |6|3|0
три|Ma|триѥ|-p---ma--i|трі|145|245430|| |6|3|0
десⱕти|Ma|десѧть|-p---pg--i|десѧті|1069|245430|| |6|3|0
кръчагъ|Nb|кръчагъ|-p---mg--i|кръчагъ|4786|245430||. |6|3|0
и҅|C-|и|---------n|і|13|245431|| |6|3|0
о̑утврь҆дивъ|V-|оутврьдити|-supamn-si|оутврьдівъ|578|245431|| |6|3|0
и҅|C-|и|---------n|і|13|245431|| |6|3|0
съвⱕза|V-|съвѧзати|3saia----i|съвѧза|1275|245431|| |6|3|0
и҅|C-|и|---------n|і|13|245431|| |6|3|0
печать҆лѣ|V-|печатьлѣти|3saia----i|печатьлѣ|4787|245431|| |6|3|0
о҅ловомъ|Nb|олово|-s---ni--i|оловомъ|4788|245431||. |6|3|0
погребъ|V-|погрети|-supamn-si|погребъ|992|245431|| |6|3|0
вь҆|R-|въ|---------n|вь|111|245431|| |6|3|0
своѥ҅мъ|Pt|свои|3s---ml--i|своемъ|217|245431|| |6|3|0
домоу|Nb|домъ|-s---ml--i|домоу|374|245431||. |6|3|0
се|Pd|сь|-s---na--i|се|47|245432|| |6|3|0
же|Df|же|---------n|же|20|245432|| |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245432|| |6|3|0
многꙑи҆хъ|A-|мъногъ|-p---ngpwi|многъііхъ|49|245432|| |6|3|0
ѥ҅моу|Pp|и|3s---md--i|емоу|64|245432|| |6|3|0
чоудесъ|Nb|чоудо|-p---ng--i|чоудесъ|1679|245432|| |6|3|0
и҅цѣл̑ения|Nb|ицѣлѥниѥ|-s---ng--i|іцѣленіѣ|2724|245432||. |6|3|0
о҅|R-|о|---------n|о|1|245432|| |6|3|0
н̑ихъже|Pr|иже|-p---nl--i|ніхъже|96|245432|| |6|3|0
величааше|V-|величати|3siia----i|велічааше|1763|245432|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245432|| |6|3|0
и҅мⱕ|Nb|имѧ|-s---nn--i|імѧ|441|245432|| |6|3|0
ѥ҅моу|Pp|и|3s---md--i|емоу|64|245432||. |6|3|0
ѥ҅же|G-|ѥже|---------n|еже|553|245432|| |6|3|0
о҅|R-|о|---------n|о|1|245432|| |6|3|0
н̑емь҆|Pp|и|3s---nl--i|немь|64|245432|| |6|3|0
бѣа҅ше|V-|бꙑти|3siia----i|бѣаше|18|245432|| |6|3|0
слоухʼ|Nb|слоухъ|-s---mn--i|слоух|1320|245432||. |6|3|0
вь҆|R-|въ|---------n|вь|111|245432|| |6|3|0
своѥ҅мъ|Pt|свои|3s---nl--i|своемъ|217|245432|| |6|3|0
житиї|Nb|житиѥ|-s---nl--i|жітіі|395|245432|| |6|3|0
помⱕнѫхъ|V-|помѧнѫти|1saia----i|помѧнѫхъ|1955|245432|| |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245432|| |6|3|0
мʼногꙑи҅хъ|A-|мъногъ|-p---mgpwi|многъііхъ|49|245432|| |6|3|0
мало|Df|мало|-------p-i|мало|884|245432||. |6|3|0
Магнъ|Ne|магнъ|-s---mn--i|магнъ|4789|245433|| |6|3|0
кʼто|Px|къто|-s---mn--i|кто|250|245433|| |6|3|0
воѥ҅вода|Nb|воѥвода|-s---mn--i|воевода|2324|245433|| |6|3|0
вь҆земъ|V-|възѧти|-supamn-si|вьземъ|605|245433|| |6|3|0
власть҆|Nb|власть|-s---fa--i|власть|924|245433|| |6|3|0
отʼ|R-|отъ|---------n|от|80|245433|| |6|3|0
цѣсарь҆скааго|A-|цѣсарьскъ|-s---ngpwi|цѣсарьскааго|4411|245433|| |6|3|0
повелѣния|Nb|повелѣниѥ|-s---ng--i|повелѣніѣ|240|245433||. |6|3|0
и҅спль҆н̑енъ|V-|испльнити|-suppmn-si|іспльненъ|1380|245433|| |6|3|0
гнѣва|Nb|гнѣвъ|-s---mg--i|гнѣва|574|245433|| |6|3|0
на|R-|на|---------n|на|117|245433|| |6|3|0
крь҆стиянꙑ|Nb|крьстиꙗнъ|-p---ma--i|крьстіѣнъі|4377|245433||. |6|3|0
и҅|C-|и|---------n|і|13|245433|| |6|3|0
г꙯л҄ⱕ|V-|глаголати|-sppamn-si|глѧ|102|245433||· |6|3|0
и҅же|Pr|иже|-s---mn--i|іже|96|245433|| |6|3|0
да|Df|да|---------n|да|590|245433|| |6|3|0
не|Df|не|---------n|не|8|245433|| |6|3|0
о҅тъвръжетъ|V-|отъврѣщи|3spia----i|отъвръжетъ|1093|245433|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245433|| |6|3|0
и҅мене|Nb|имѧ|-s---ng--i|імене|441|245433|| |6|3|0
хрисостова|A-|христ(ос)овъ|-s---ngpsi|хрісостова|1179|245433||. |6|3|0
да|G-|да|---------n|да|366|245433|| |6|3|0
о̑убиѥ҅нъ|V-|оубити|-suppmn-si|оубіенъ|1141|245433|| |6|3|0
бѫдетъ|V-|бꙑти|3sfia----i|бѫдетъ|18|245433||. |6|3|0
и҅|C-|и|---------n|і|13|245434|| |6|3|0
гнѣва|Nb|гнѣвъ|-s---mg--i|гнѣва|574|245434|| |6|3|0
и҅спльн̑енъ|V-|испльнити|-suppmn-si|іспльненъ|1380|245434|| |6|3|0
приде|V-|прити|3saia----i|пріде|221|245434|| |6|3|0
къ|R-|къ|---------n|къ|59|245434|| |6|3|0
и҅кониїскоу|A-|икониискъ|-s---mdpsi|іконііскоу|4790|245434|| |6|3|0
градоу|Nb|градъ|-s---md--i|градоу|715|245434||. |6|3|0
и҅|C-|и|---------n|і|13|245435|| |6|3|0
вь҆|R-|въ|---------n|вь|111|245435|| |6|3|0
гнѣвѣ|Nb|гнѣвъ|-s---ml--i|гнѣвѣ|574|245435|| |6|3|0
сꙑ|V-|бꙑти|-sppamn-si|съі|18|245435|| |6|3|0
начⱕ|V-|начѧти|3saia----i|начѧ|82|245435|| |6|3|0
глаголати|V-|глаголати|--pna----i|глаголаті|102|245435||· |6|3|0
ѧ҅же|Pr|иже|-p---ma--i|ѧже|96|245436|| |6|3|0
вѣсте|V-|вѣдѣти|2ppia----i|вѣсте|138|245436|| |6|3|0
вь|R-|въ|---------n|вь|111|245436|| |6|3|0
градѣ|Nb|градъ|-s---ml--i|градѣ|715|245436|| |6|3|0
сь҆де|Df|сьде|---------n|сьде|387|245436|| |6|3|0
и҅ли|C-|или|---------n|ілі|35|245436|| |6|3|0
въ|R-|въ|---------n|въ|111|245436|| |6|3|0
и҅нѣхъ|Px|инъ|-p---ml--i|інѣхъ|259|245436|| |6|3|0
градѣхъ|Nb|градъ|-p---ml--i|градѣхъ|715|245436|| |6|3|0
сѫштⱕ|V-|бꙑти|-pppama-si|сѫштѧ|18|245436|| |6|3|0
и҅ли|C-|или|---------n|ілі|35|245436|| |6|3|0
нарицаѭ̑штⱕ|V-|нарицати|-pppama-si|наріцаѭштѧ|68|245436|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245436|| |6|3|0
крь҆стия҅нꙑ|Nb|крьстиꙗнъ|-p---mn--i|крьстіѣнъі|4377|245436|| |6|3|0
повѣдите|V-|повѣдѣти|2ppma----i|повѣдіте|938|245436||. |6|3|0
о҅ни|Pd|онъ|-p---mn--i|оні|83|245437|| |6|3|0
же|Df|же|---------n|же|20|245437|| |6|3|0
видѣвъше|V-|видѣти|-pupamn-si|відѣвъше|478|245437|| |6|3|0
я҅ко|G-|ꙗко|---------n|ѣко|115|245437|| |6|3|0
доушетъ|V-|доухати|3spia----i|доушетъ|2822|245437|| |6|3|0
гнѣвомъ|Nb|гнѣвъ|-s---mi--i|гнѣвомъ|574|245437||. |6|3|0
о̑учаа҅хѫ|V-|оучити|3piia----i|оучаахѫ|103|245437|| |6|3|0
съ|R-|съ|---------n|съ|92|245437|| |6|3|0
страхомъ|Nb|страхъ|-s---mi--i|страхомъ|1426|245437|| |6|3|0
глагол҄ѫште|V-|глаголати|-pppamn-si|глаголѫште|102|245437||· |6|3|0
слꙑшимъ|V-|слꙑшати|1ppia----i|слъішімъ|686|245438|| |6|3|0
сѫшта|V-|бꙑти|-sppamg-si|сѫшта|18|245438|| |6|3|0
нѣкого|Px|нѣкъто|-s---mg--i|нѣкого|2718|245438|| |6|3|0
въ|R-|въ|---------n|въ|111|245438|| |6|3|0
горн҄иїхъ|A-|горьнь|-p---flpwi|горнііхъ|4607|245438|| |6|3|0
странахъ|Nb|страна|-p---fl--i|странахъ|1006|245438|| |6|3|0
и҅менемь|Nb|имѧ|-s---ni--i|іменемь|441|245438|| |6|3|0
конона|Ne|кононъ|-s---mg--i|конона|4600|245438||. |6|3|0
тоѧ|Pd|тъ|-s---fg--i|тоѧ|105|245438|| |6|3|0
вѣрꙑ|Nb|вѣра|-s---fg--i|вѣръі|505|245438||. |6|3|0
о҅|R-|о|---------n|о|1|245439|| |6|3|0
н̑емже|Pr|иже|-s---ml--i|немже|96|245439|| |6|3|0
глагол̑ѫтъ|V-|глаголати|3ppia----i|глаголѫтъ|102|245439|| |6|3|0
велика|A-|великъ|-p---nnpsi|веліка|122|245439|| |6|3|0
чоудеса|Nb|чоудо|-p---nn--i|чоудеса|1679|245439|| |6|3|0
бꙑваѭ̑тъ|V-|бꙑвати|3ppia----i|бъіваѭтъ|183|245439|| |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245439|| |6|3|0
н̑его|Pp|и|3s---mg--i|него|64|245439||. |6|3|0
я҅же|Pr|иже|-p---na--i|ѣже|96|245439|| |6|3|0
вь҆сѣхъ|Px|вьсь|-p---mg--i|вьсѣхъ|54|245439|| |6|3|0
насъ|Pp|мꙑ|1p---qg--i|насъ|167|245439|| |6|3|0
о̑ужасаѭ̑тъ|V-|оужасити|3ppia----i|оужасаѭтъ|3052|245439||. |6|3|0
о҅нъ|Pd|онъ|-s---mn--i|онъ|83|245440|| |6|3|0
же|Df|же|---------n|же|20|245440|| |6|3|0
рече|V-|рещи|3saia----i|рече|106|245440|| |6|3|0
глагол̑яте|V-|глаголати|2ppma----i|глаголѣте|102|245441|| |6|3|0
кʼде|Du|къде|---------n|кде|990|245441|| |6|3|0
живетъ|V-|живити|3spia----i|жіветъ|2936|245441|| |6|3|0
въ|R-|въ|---------n|въ|111|245441|| |6|3|0
градѣ|Nb|градъ|-s---ml--i|градѣ|715|245441||. |6|3|0
и҅ли|C-|или|---------n|ілі|35|245441|| |6|3|0
въ|R-|въ|---------n|въ|111|245441|| |6|3|0
вь҆си|Nb|вьсь|-s---fl--i|вьсі|1088|245441||. |6|3|0
и҅|C-|и|---------n|і|13|245441|| |6|3|0
градоу|Nb|градъ|-s---md--i|градоу|715|245441|| |6|3|0
и҅мⱕ|Nb|имѧ|-s---na--i|імѧ|441|245441|| |6|3|0
и҅|C-|и|---------n|і|13|245441|| |6|3|0
вь҆сі|Nb|вьсь|-s---fd--i|вьсі|1088|245441||. |6|3|0
и҅|C-|и|---------n|і|13|245441|| |6|3|0
колико|Du|колико|---------n|коліко|1481|245441|| |6|3|0
растоѧтъ|V-|растоꙗти|3ppia----i|растоѧтъ|4629|245441|| |6|3|0
междоу|R-|междоу|---------n|междоу|1565|245441|| |6|3|0
собоѭ̑|Pk|себе|3s---pi--i|собоѭ|21|245441||. |6|3|0
о҅ни|Pd|онъ|-p---mn--i|оні|83|245442|| |6|3|0
рѣшⱕ|V-|рещи|3paia----i|рѣшѧ|106|245442|| |6|3|0
я҅ко|G-|ꙗко|---------n|ѣко|115|245442|| |6|3|0
вь҆сь҆|Nb|вьсь|-s---fn--i|вьсь|1088|245442|| |6|3|0
видѣна|Ne|видана|-s---fn--i|відѣна|4612|245442|| |6|3|0
нарицаѥтъ|V-|нарицати|3spia----i|наріцаетъ|68|245442|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245442||. |6|3|0
и҅ного|Px|инъ|-s---mg--i|іного|259|245443|| |6|3|0
коѥ҅го|Px|кꙑи|-s---ng--i|коего|3189|245443|| |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245443|| |6|3|0
тоѧ|Pd|тъ|-s---fg--i|тоѧ|105|245443|| |6|3|0
вѣрꙑ|Nb|вѣра|-s---fg--i|вѣръі|505|245443|| |6|3|0
слꙑшимъ|V-|слꙑшати|1ppia----i|слъішімъ|686|245443|| |6|3|0
и҅менемь|Nb|имѧ|-s---ni--i|іменемь|441|245443|| |6|3|0
нисиї|Ne|нисии|-s---mn--i|нісіі|4791|245443||. |6|3|0
о̑усоровѣ|A-|оусоровъ|-s---flpsi|оусоровѣ|4792|245443|| |6|3|0
вь҆си|Nb|вьсь|-s---fl--i|вьсі|1088|245443||. |6|3|0
по|R-|по|---------n|по|77|245443|| |6|3|0
томоужде|Pd|тъжде|-s---od--i|томоужде|155|245443|| |6|3|0
пѫти|Nb|пѫть|-s---md--i|пѫті|675|245443|| |6|3|0
сѫшта|V-|бꙑти|-sppamg-si|сѫшта|18|245443||. |6|3|0
и҅|C-|и|---------n|і|13|245444|| |6|3|0
се|Pd|сь|-s---na--i|се|47|245444|| |6|3|0
о̑увѣдѣвъ|V-|оувѣдѣти|-supamn-si|оувѣдѣвъ|1034|245444|| |6|3|0
повелѣвъ|V-|повелѣти|-supamn-si|повелѣвъ|169|245444|| |6|3|0
о̑устрь҆ми|V-|оустрьмити|3saia----i|оустрьмі|1018|245444|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245444|| |6|3|0
на|R-|на|---------n|на|117|245444|| |6|3|0
мѣсто|Nb|мѣсто|-s---na--i|мѣсто|113|245444||. |6|3|0
и҅|C-|и|---------n|і|13|245444|| |6|3|0
дошедъ|V-|доити#2|-supamn-si|дошедъ|4540|245444|| |6|3|0
о̑усоровꙑ|A-|оусоровъ|-s---fgpsi|оусоровъі|4792|245444|| |6|3|0
вь҆си|Nb|вьсь|-s---fg--i|вьсі|1088|245444||. |6|3|0
и҅|C-|и|---------n|і|13|245445|| |6|3|0
а҅биѥ|Df|абиѥ|---------n|абіе|935|245445|| |6|3|0
тоу|Df|тоу|---------n|тоу|177|245445|| |6|3|0
ѧ|V-|ѩти|3saia----i|ѧ|1077|245445|| |6|3|0
ст꙯аа҅го|A-|свѧтъ|-s---mgpwi|стааго|65|245445|| |6|3|0
нисия|Ne|нисии|-s---mg--i|нісіѣ|4791|245445||. |6|3|0
и҅|C-|и|---------n|і|13|245446|| |6|3|0
повелѣвъ|V-|повелѣти|-supamn-si|повелѣвъ|169|245446|| |6|3|0
блюсти|V-|блюсти|--pna----i|блюсті|1084|245446|| |6|3|0
ѥ҅го|Pp|и|3s---mg--i|его|64|245446||. |6|3|0
о҅тътоли|Df|отътоли|---------n|отътолі|1910|245446|| |6|3|0
поусти|V-|поустити|3saia----i|поусті|701|245446|| |6|3|0
без|R-|без|---------n|без|27|245446|| |6|3|0
мⱕтежа|Nb|мѧтежь|-s---mg--i|мѧтежа|2322|245446|| |6|3|0
призъвати|V-|призъвати|--pna----i|прізъваті|597|245446|| |6|3|0
ст꙯аа҅го|A-|свѧтъ|-s---mgpwi|стааго|65|245446|| |6|3|0
конона|Ne|кононъ|-s---mg--i|конона|4600|245446||. |6|3|0
о҅тъ|R-|отъ|---------n|отъ|80|245446|| |6|3|0
виданꙑ|Ne|видана|-s---fg--i|віданъі|4612|245446|| |6|3|0
вь҆си|Nb|вьсь|-s---fg--i|вьсі|1088|245446||. |6|3|0
на|R-|на|---------n|на|117|245446|| |6|3|0
и҅но|Px|инъ|-s---na--i|іно|259|245446|| |6|3|0
о҅рѫдиѥ҅|Nb|орѫдиѥ|-s---na--i|орѫдіе|4793|245446||. |6|3|0
да|G-|да|---------n|да|366|245446|| |6|3|0
не|Df|не|---------n|не|8|245446|| |6|3|0
мⱕтежь҆|Nb|мѧтежь|-s---mn--i|мѧтежь|2322|245446|| |6|3|0
бѫдетъ|V-|бꙑти|3sfia----i|бѫдетъ|18|245446|| |6|3|0
вь҆|R-|въ|---------n|вь|111|245446|| |6|3|0
тѣхъ|Pd|тъ|-p---nl--i|тѣхъ|105|245446|| |6|3|0
мѣстѣхъ|Nb|мѣсто|-p---nl--i|мѣстѣхъ|113|245446|| |6|3|0
ѥ҅го|Pp|и|3s---mg--i|его|64|245446|| |6|3|0
ради|R-|ради|---------n|раді|559|245446||. |6|3|0
боя҅ше|V-|боꙗти|3siia----i|боѣше|1160|245447|| |6|3|0
бо|Df|бо|---------n|бо|94|245447|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245447|| |6|3|0
тѣхъ|Pd|тъ|-p---ng--i|тѣхъ|105|245447|| |6|3|0
мѣстъ|Nb|мѣсто|-p---ng--i|мѣстъ|113|245447|| |6|3|0
слꙑшавъ|V-|слꙑшати|-supamn-si|слъішавъ|686|245447|| |6|3|0
я҅ко|G-|ꙗко|---------n|ѣко|115|245447|| |6|3|0
дрь҆зи|A-|дрьзъ|-p---mnpsi|дрьзі|4645|245447|| |6|3|0
и҅|C-|и|---------n|і|13|245447|| |6|3|0
которичи|A-|которичь|-p---mnpsi|которічі|4794|245447|| |6|3|0
сѫтъ|V-|бꙑти|3ppia----i|сѫтъ|18|245447|| |6|3|0
вь҆|R-|въ|---------n|вь|111|245447|| |6|3|0
н̑ихъ|Pp|и|3p---nl--i|ніхъ|64|245447||. |6|3|0
на|R-|на|---------n|на|117|245448|| |6|3|0
о̑утрия҅|Nb|оутриѥ|-p---na--i|оутріѣ|4561|245448|| |6|3|0
же|Df|же|---------n|же|20|245448|| |6|3|0
прѣдъсѣдъ|V-|прѣдъсѣсти|-supamn-si|прѣдъсѣдъ|4795|245448|| |6|3|0
магнъ|Ne|магнъ|-s---mn--i|магнъ|4789|245448||· |6|3|0
повелѣ|V-|повелѣти|3saia----i|повелѣ|169|245448|| |6|3|0
привести|V-|привести|--pna----i|прівесті|606|245448|| |6|3|0
ст꙯ааго|A-|свѧтъ|-s---mgpwi|стааго|65|245448|| |6|3|0
нисиѭ̑|Ne|нисии|-s---ma--i|нісіѭ|4791|245448||. |6|3|0
се|Pd|сь|-s---na--i|се|47|245448|| |6|3|0
помꙑсливъ|V-|помꙑслити|-supamn-si|помъіслівъ|3482|245448||. |6|3|0
и҅ли|C-|или|---------n|ілі|35|245448|| |6|3|0
да|G-|да|---------n|да|366|245448|| |6|3|0
о̑увѣштаѭ̑|V-|оувѣщати|3spia----i|оувѣштаѭ|671|245448|| |6|3|0
о҅тъврѣшти|V-|отъврѣщи|--pna----i|отъврѣшті|1093|245448|| |6|3|0
сⱕ|Pk|себе|3s---qa--i|сѧ|21|245448|| |6|3|0
христосова|A-|христ(ос)овъ|-s---ngpsi|хрістосова|1179|245448|| |6|3|0
и҅мене|Nb|имѧ|-s---ng--i|імене|441|245448||. |6|3|0
и҅ли|C-|или|---------n|ілі|35|245448|| |6|3|0
да|G-|да|---------n|да|366|245448|| |6|3|0
мѫчитъ|V-|мѫчити|--pna----i|мѫчітъ|1014|245448|| |6|3|0
ѥ҅го|Pp|и|3s---mg--i|его|64|245448|| |6|3|0
донь҆жде|G-|доньде|---------n|доньжде|674|245448|| |6|3|0
приведенъ|V-|привести|-suppmn-si|пріведенъ|606|245448|| |6|3|0
бѫдетъ|V-|бꙑти|3sfia----i|бѫдетъ|18|245448|| |6|3|0
ст꙯ꙑи҆|A-|свѧтъ|-s---mnpwi|стъіі|65|245448|| |6|3|0
кононъ|Ne|кононъ|-s---mn--i|кононъ|4600|245448||. |6|3|0
нисию̑|Ne|нисии|-s---md--i|нісію|4791|245449|| |6|3|0
же|Df|же|---------n|же|20|245449|| |6|3|0
приведеноу|V-|привести|-suppmd-si|пріведеноу|606|245449|| |6|3|0
бꙑвъшоу|V-|бꙑти|-supamd-si|бъівъшоу|18|245449||. |6|3|0
начⱕ|V-|начѧти|3saia----i|начѧ|82|245449|| |6|3|0
въпрашати|V-|въпрашати|--pna----i|въпрашаті|1502|245449|| |6|3|0
ї|Pp|и|3s---ma--i|і|64|245449|| |6|3|0
г꙯л҄ⱕ|V-|глаголати|-sppamn-si|глѧ|102|245449||· |6|3|0
чʼто|Pi|чьто|-s---nn--i|что|134|245449|| |6|3|0
и҅мⱕ|Nb|имѧ|-s---nn--i|імѧ|441|245449|| |6|3|0
твоѥ|Ps|твои|2s---nn--i|твое|307|245449|| |6|3|0
и҅|C-|и|---------n|і|13|245449|| |6|3|0
чʼто|Pi|чьто|-s---fn--i|что|134|245449|| |6|3|0
ти|Pp|тꙑ|2s---md--i|ті|304|245449|| |6|3|0
кобь҆|Nb|кобь|-s---fn--i|кобь|4796|245449||. |6|3|0
я҅когоже|Pr|ꙗкъже|-s---mg--i|ѣкогоже|633|245449|| |6|3|0
о҅бꙑчая|Nb|обꙑчаи|-s---mg--i|объічаѣ|195|245449|| |6|3|0
нѣстъ|V-|не бꙑти|3spia----i|нѣстъ|176|245449|| |6|3|0
кнⱕземъ|Nb|кънѧѕь|-s---md--i|кнѧземъ|277|245449|| |6|3|0
въпрашати|V-|въпрашати|--pna----i|въпрашаті|1502|245449|| |6|3|0
о҅|R-|о|---------n|о|1|245449|| |6|3|0
вь҆семь҆|Px|вьсь|-p---ml--i|вьсемь|54|245449||. |6|3|0
рече|V-|рещи|3saia----i|рече|106|245450|| |6|3|0
ст꙯ꙑи|A-|свѧтъ|-s---mnpwi|стъіі|65|245450|| |6|3|0
нисиї|Ne|нисии|-s---mn--i|нісіі|4791|245450||· |6|3|0
крь҆стиян|Nb|крьстиꙗнъ|-s---mn--i|крьстіѣн|4377|245451|| |6|3|0
ѥ҅смъ|V-|бꙑти|1spia----i|есмъ|18|245451||. |6|3|0
и҅|C-|и|---------n|і|13|245452|| |6|3|0
повелѣ|V-|повелѣти|3saia----i|повелѣ|169|245452|| |6|3|0
ѥ҅го|Pp|и|3s---mg--i|его|64|245452|| |6|3|0
бити|V-|бити|--pna----i|біті|1702|245452||. |6|3|0
ст꙯ꙑи҅|A-|свѧтъ|-s---mnpwi|стъіі|65|245453|| |6|3|0
же|Df|же|---------n|же|20|245453|| |6|3|0
нисиї|Ne|нисии|-s---mn--i|нісіі|4791|245453|| |6|3|0
прѣтръпѣ|V-|прѣтрьпѣти|3saia----i|прѣтръпѣ|1146|245453|| |6|3|0
о҅|R-|о|---------n|о|1|245453|| |6|3|0
добрѣѣмь|A-|добръ|-s---nlpwi|добрѣѣмь|371|245453|| |6|3|0
и҅сповѣдании҆|Nb|исповѣданиѥ|-s---nl--i|ісповѣданіі|3665|245453|| |6|3|0
христосовѣ|A-|христ(ос)овъ|-s---nlpsi|хрістосовѣ|1179|245453||. |6|3|0
кротъкъ|A-|кротъкъ|-s---mnpsi|кротъкъ|1235|245454|| |6|3|0
бо|Df|бо|---------n|бо|94|245454|| |6|3|0
и҅|C-|и|---------n|і|13|245454|| |6|3|0
бе|R-|без|---------n|бе|27|245454|| |6|3|0
